x,phi,rho,ef,ndi,nde
0,0,0,0,9.41344e+14,2.07352e+14
0.0025,0,0,-0,1.02167e+15,1.948e+14
0.005,0,0,-0,9.98683e+14,2.08868e+14
0.0075,0,0,-0,1.00104e+15,2.0763e+14
0.01,0,0,-0,9.90098e+14,2.06122e+14
0.0125,0,0,-0,9.95944e+14,2.05403e+14
0.015,0,0,-0,1.02036e+15,2.11337e+14
0.0175,0,0,-0,1.02568e+15,2.01571e+14
0.02,0,0,-0,9.96502e+14,2.10892e+14
0.0225,0,0,-0,9.90875e+14,1.95145e+14
0.025,0,0,-0,9.90699e+14,2.19739e+14
0.0275,0,0,-0,1.01208e+15,2.05609e+14
0.03,0,0,-0,9.8886e+14,2.03033e+14
0.0325,0,0,-0,9.72339e+14,1.97343e+14
0.035,0,0,-0,9.70915e+14,2.12434e+14
0.0375,0,0,-0,9.87445e+14,2.12295e+14
0.04,0,0,-0,1.00785e+15,2.01265e+14
0.0425,0,0,-0,1.01811e+15,2.0292e+14
0.045,0,0,-0,9.9627e+14,2.07774e+14
0.0475,0,0,-0,1.01441e+15,2.19037e+14
0.05,0,0,-0,1.02513e+15,2.1744e+14
0.0525,0,0,-0,9.88494e+14,2.25132e+14
0.055,0,0,-0,1.00656e+15,2.19444e+14
0.0575,0,0,-0,9.98661e+14,2.17956e+14
0.06,0,0,-0,9.87268e+14,2.25431e+14
0.0625,0,0,-0,9.81712e+14,2.10607e+14
0.065,0,0,-0,9.9891e+14,2.05312e+14
0.0675,0,0,-0,9.79046e+14,2.16114e+14
0.07,0,0,-0,9.83086e+14,2.09534e+14
0.0725,0,0,-0,1.01304e+15,1.99053e+14
0.075,0,0,-0,9.90645e+14,2.20989e+14
0.0775,0,0,-0,1.03434e+15,2.15164e+14
0.08,0,0,-0,1.01118e+15,2.12562e+14
0.0825,0,0,-0,1.00896e+15,1.96576e+14
0.085,0,0,-0,9.71686e+14,2.0328e+14
0.0875,0,0,-0,9.93545e+14,2.0366e+14
0.09,0,0,-0,1.00554e+15,2.095e+14
0.0925,0,0,-0,9.84798e+14,2.06821e+14
0.095,0,0,-0,1.00626e+15,2.14746e+14
0.0975,0,0,-0,1.02081e+15,2.06458e+14
0.1,0,0,0,9.6841e+14,1.85059e+14
