x,phi,rho,ef,ndi,nde
0,0,0,0,9.75537e+14,3.94623e+14
0.0025,0,0,-0,1.02283e+15,4.29828e+14
0.005,0,0,-0,9.97617e+14,4.17137e+14
0.0075,0,0,-0,1.00103e+15,4.35951e+14
0.01,0,0,-0,9.91429e+14,4.39284e+14
0.0125,0,0,-0,9.96491e+14,4.45618e+14
0.015,0,0,-0,1.01944e+15,4.70684e+14
0.0175,0,0,-0,1.02441e+15,4.65618e+14
0.02,0,0,-0,9.98975e+14,4.79676e+14
0.0225,0,0,-0,9.90199e+14,4.77399e+14
0.025,0,0,-0,9.88781e+14,4.64922e+14
0.0275,0,0,-0,1.01317e+15,4.70609e+14
0.03,0,0,-0,9.889e+14,4.81809e+14
0.0325,0,0,-0,9.71426e+14,4.77754e+14
0.035,0,0,-0,9.71042e+14,4.76215e+14
0.0375,0,0,-0,9.87954e+14,4.89598e+14
0.04,0,0,-0,1.00745e+15,4.94732e+14
0.0425,0,0,-0,1.01838e+15,4.89197e+14
0.045,0,0,-0,9.96775e+14,4.83769e+14
0.0475,0,0,-0,1.01422e+15,4.67823e+14
0.05,0,0,-0,1.02434e+15,4.81426e+14
0.0525,0,0,-0,9.87919e+14,4.92944e+14
0.055,0,0,-0,1.00607e+15,5.08122e+14
0.0575,0,0,-0,1.0009e+15,4.90427e+14
0.06,0,0,-0,9.86124e+14,5.04823e+14
0.0625,0,0,-0,9.82857e+14,4.79001e+14
0.065,0,0,-0,9.97462e+14,4.96687e+14
0.0675,0,0,-0,9.80693e+14,4.85217e+14
0.07,0,0,-0,9.83166e+14,4.8909e+14
0.0725,0,0,-0,1.01183e+15,4.73523e+14
0.075,0,0,-0,9.9197e+14,4.73439e+14
0.0775,0,0,-0,1.03229e+15,4.73854e+14
0.08,0,0,-0,1.01254e+15,4.71263e+14
0.0825,0,0,-0,1.00826e+15,4.6258e+14
0.085,0,0,-0,9.72465e+14,4.3947e+14
0.0875,0,0,-0,9.93415e+14,4.51643e+14
0.09,0,0,-0,1.00416e+15,4.31606e+14
0.0925,0,0,-0,9.85157e+14,4.27631e+14
0.095,0,0,-0,1.00669e+15,4.28788e+14
0.0975,0,0,-0,1.02225e+15,4.13432e+14
0.1,0,0,0,9.96708e+14,4.12994e+14
