x,phi,rho,ef,ndi,nde
0,0,0,0,8.99624e+14,1.0657e+14
0.0025,0,0,-0,1.01806e+15,1.15507e+14
0.005,0,0,-0,1.00061e+15,1.10465e+14
0.0075,0,0,-0,1.00105e+15,1.12263e+14
0.01,0,0,-0,9.88256e+14,1.20248e+14
0.0125,0,0,-0,9.95576e+14,1.07681e+14
0.015,0,0,-0,1.02052e+15,1.14927e+14
0.0175,0,0,-0,1.02802e+15,1.27693e+14
0.02,0,0,-0,9.9344e+14,1.12986e+14
0.0225,0,0,-0,9.91384e+14,1.21057e+14
0.025,0,0,-0,9.93566e+14,1.09908e+14
0.0275,0,0,-0,1.01011e+15,1.21996e+14
0.03,0,0,-0,9.89125e+14,1.06156e+14
0.0325,0,0,-0,9.73618e+14,1.09976e+14
0.035,0,0,-0,9.71081e+14,1.26192e+14
0.0375,0,0,-0,9.86559e+14,1.21961e+14
0.04,0,0,-0,1.00801e+15,1.18349e+14
0.0425,0,0,-0,1.01777e+15,1.1341e+14
0.045,0,0,-0,9.96559e+14,1.18567e+14
0.0475,0,0,-0,1.01388e+15,1.22203e+14
0.05,0,0,-0,1.02538e+15,1.15505e+14
0.0525,0,0,-0,9.90704e+14,1.14991e+14
0.055,0,0,-0,1.00622e+15,1.18266e+14
0.0575,0,0,-0,9.9654e+14,1.16575e+14
0.06,0,0,-0,9.8771e+14,1.19807e+14
0.0625,0,0,-0,9.81271e+14,1.26527e+14
0.065,0,0,-0,1.00056e+15,1.27363e+14
0.0675,0,0,-0,9.76942e+14,1.19605e+14
0.07,0,0,-0,9.82415e+14,1.15884e+14
0.0725,0,0,-0,1.01437e+15,1.07396e+14
0.075,0,0,-0,9.9037e+14,1.14957e+14
0.0775,0,0,-0,1.03552e+15,1.12508e+14
0.08,0,0,-0,1.01013e+15,1.15138e+14
0.0825,0,0,-0,1.00945e+15,1.18273e+14
0.085,0,0,-0,9.70859e+14,1.17499e+14
0.0875,0,0,-0,9.94234e+14,1.19536e+14
0.09,0,0,-0,1.0066e+15,1.25207e+14
0.0925,0,0,-0,9.84983e+14,1.22225e+14
0.095,0,0,-0,1.00542e+15,1.04972e+14
0.0975,0,0,-0,1.01749e+15,1.15565e+14
0.1,0,0,0,9.23562e+14,1.18745e+14
