x,phi,rho,ef,ndi,nde
0,0,0,0,9.60469e+14,3.00492e+14
0.0025,0,0,-0,1.02251e+15,3.08062e+14
0.005,0,0,-0,9.98066e+14,3.07952e+14
0.0075,0,0,-0,1.00094e+15,3.11939e+14
0.01,0,0,-0,9.9099e+14,3.23078e+14
0.0125,0,0,-0,9.96242e+14,3.094e+14
0.015,0,0,-0,1.01987e+15,3.20729e+14
0.0175,0,0,-0,1.02481e+15,3.11031e+14
0.02,0,0,-0,9.9807e+14,3.06536e+14
0.0225,0,0,-0,9.90434e+14,3.17326e+14
0.025,0,0,-0,9.89565e+14,3.27337e+14
0.0275,0,0,-0,1.01277e+15,3.37091e+14
0.03,0,0,-0,9.88749e+14,3.40896e+14
0.0325,0,0,-0,9.71936e+14,3.26359e+14
0.035,0,0,-0,9.70872e+14,3.21657e+14
0.0375,0,0,-0,9.87847e+14,3.28525e+14
0.04,0,0,-0,1.00754e+15,3.18263e+14
0.0425,0,0,-0,1.01831e+15,3.21897e+14
0.045,0,0,-0,9.96533e+14,3.23919e+14
0.0475,0,0,-0,1.01437e+15,3.09115e+14
0.05,0,0,-0,1.02461e+15,3.35633e+14
0.0525,0,0,-0,9.88115e+14,3.37802e+14
0.055,0,0,-0,1.00632e+15,3.31789e+14
0.0575,0,0,-0,9.99972e+14,3.18915e+14
0.06,0,0,-0,9.86625e+14,3.32973e+14
0.0625,0,0,-0,9.82332e+14,3.19665e+14
0.065,0,0,-0,9.98092e+14,3.40834e+14
0.0675,0,0,-0,9.80005e+14,3.51275e+14
0.07,0,0,-0,9.83161e+14,3.2916e+14
0.0725,0,0,-0,1.01236e+15,3.17863e+14
0.075,0,0,-0,9.91314e+14,3.18644e+14
0.0775,0,0,-0,1.03312e+15,3.09589e+14
0.08,0,0,-0,1.01214e+15,3.1179e+14
0.0825,0,0,-0,1.00844e+15,3.06225e+14
0.085,0,0,-0,9.72203e+14,3.21143e+14
0.0875,0,0,-0,9.93419e+14,3.27644e+14
0.09,0,0,-0,1.00469e+15,3.16833e+14
0.0925,0,0,-0,9.85061e+14,3.1366e+14
0.095,0,0,-0,1.00648e+15,3.2491e+14
0.0975,0,0,-0,1.02182e+15,3.10737e+14
0.1,0,0,0,9.90113e+14,3.18314e+14
