x,phi,rho,ef,ndi,nde
0,0,0,0,9.50468e+14,2.27388e+14
0.0025,0,0,-0,1.0221e+15,2.38793e+14
0.005,0,0,-0,9.98417e+14,2.52969e+14
0.0075,0,0,-0,1.00095e+15,2.48504e+14
0.01,0,0,-0,9.90489e+14,2.41923e+14
0.0125,0,0,-0,9.9609e+14,2.43686e+14
0.015,0,0,-0,1.02017e+15,2.27593e+14
0.0175,0,0,-0,1.02528e+15,2.55647e+14
0.02,0,0,-0,9.97199e+14,2.45779e+14
0.0225,0,0,-0,9.90641e+14,2.41904e+14
0.025,0,0,-0,9.90293e+14,2.61283e+14
0.0275,0,0,-0,1.01232e+15,2.37972e+14
0.03,0,0,-0,9.88822e+14,2.35112e+14
0.0325,0,0,-0,9.72198e+14,2.43159e+14
0.035,0,0,-0,9.70837e+14,2.44385e+14
0.0375,0,0,-0,9.87663e+14,2.54462e+14
0.04,0,0,-0,1.00771e+15,2.47255e+14
0.0425,0,0,-0,1.01817e+15,2.4295e+14
0.045,0,0,-0,9.964e+14,2.35721e+14
0.0475,0,0,-0,1.01439e+15,2.46867e+14
0.05,0,0,-0,1.02492e+15,2.4569e+14
0.0525,0,0,-0,9.88312e+14,2.62325e+14
0.055,0,0,-0,1.0065e+15,2.52156e+14
0.0575,0,0,-0,9.99172e+14,2.5361e+14
0.06,0,0,-0,9.87015e+14,2.58024e+14
0.0625,0,0,-0,9.81954e+14,2.72636e+14
0.065,0,0,-0,9.98566e+14,2.50492e+14
0.0675,0,0,-0,9.79442e+14,2.46606e+14
0.07,0,0,-0,9.83139e+14,2.56488e+14
0.0725,0,0,-0,1.01281e+15,2.31829e+14
0.075,0,0,-0,9.90825e+14,2.35564e+14
0.0775,0,0,-0,1.03389e+15,2.50094e+14
0.08,0,0,-0,1.01159e+15,2.55491e+14
0.0825,0,0,-0,1.00874e+15,2.45591e+14
0.085,0,0,-0,9.719e+14,2.35446e+14
0.0875,0,0,-0,9.93484e+14,2.41617e+14
0.09,0,0,-0,1.00519e+15,2.25635e+14
0.0925,0,0,-0,9.84886e+14,2.38537e+14
0.095,0,0,-0,1.0064e+15,2.45745e+14
0.0975,0,0,-0,1.02124e+15,2.30247e+14
0.1,0,0,0,9.75725e+14,2.16237e+14
