x,phi,rho,ef,ndi,nde
0,0,0,0,9.31244e+14,1.60259e+14
0.0025,0,0,-0,1.02071e+15,1.59622e+14
0.005,0,0,-0,9.99263e+14,1.62094e+14
0.0075,0,0,-0,1.00115e+15,1.78837e+14
0.01,0,0,-0,9.89475e+14,1.69439e+14
0.0125,0,0,-0,9.95744e+14,1.6453e+14
0.015,0,0,-0,1.02053e+15,1.61428e+14
0.0175,0,0,-0,1.02639e+15,1.636e+14
0.02,0,0,-0,9.95411e+14,1.63478e+14
0.0225,0,0,-0,9.91216e+14,1.58219e+14
0.025,0,0,-0,9.91426e+14,1.64301e+14
0.0275,0,0,-0,1.01169e+15,1.66218e+14
0.03,0,0,-0,9.88752e+14,1.59815e+14
0.0325,0,0,-0,9.72757e+14,1.63584e+14
0.035,0,0,-0,9.71041e+14,1.65217e+14
0.0375,0,0,-0,9.87059e+14,1.70159e+14
0.04,0,0,-0,1.00802e+15,1.68628e+14
0.0425,0,0,-0,1.01799e+15,1.75188e+14
0.045,0,0,-0,9.96214e+14,1.7441e+14
0.0475,0,0,-0,1.01439e+15,1.82195e+14
0.05,0,0,-0,1.02534e+15,1.73118e+14
0.0525,0,0,-0,9.88894e+14,1.6592e+14
0.055,0,0,-0,1.00663e+15,1.80249e+14
0.0575,0,0,-0,9.97871e+14,1.70553e+14
0.06,0,0,-0,9.87551e+14,1.72595e+14
0.0625,0,0,-0,9.81454e+14,1.79679e+14
0.065,0,0,-0,9.99493e+14,1.67451e+14
0.0675,0,0,-0,9.78361e+14,1.66467e+14
0.07,0,0,-0,9.82907e+14,1.68118e+14
0.0725,0,0,-0,1.01345e+15,1.69695e+14
0.075,0,0,-0,9.90482e+14,1.60808e+14
0.0775,0,0,-0,1.03489e+15,1.59299e+14
0.08,0,0,-0,1.01067e+15,1.6699e+14
0.0825,0,0,-0,1.00922e+15,1.82132e+14
0.085,0,0,-0,9.71434e+14,1.72039e+14
0.0875,0,0,-0,9.93617e+14,1.61487e+14
0.09,0,0,-0,1.00605e+15,1.76531e+14
0.0925,0,0,-0,9.84732e+14,1.64625e+14
0.095,0,0,-0,1.00606e+15,1.69763e+14
0.0975,0,0,-0,1.01996e+15,1.62295e+14
0.1,0,0,0,9.56955e+14,1.50185e+14
