x,phi,rho,ef,ndi,nde
0,0,0,0,9.87551e+14,4.93125e+14
0.0025,0,0,-0,1.02309e+15,5.24e+14
0.005,0,0,-0,9.97189e+14,5.60283e+14
0.0075,0,0,-0,1.0011e+15,6.0528e+14
0.01,0,0,-0,9.91938e+14,6.14419e+14
0.0125,0,0,-0,9.96701e+14,6.53316e+14
0.015,0,0,-0,1.01894e+15,7.00648e+14
0.0175,0,0,-0,1.02405e+15,7.06705e+14
0.02,0,0,-0,9.99977e+14,7.27902e+14
0.0225,0,0,-0,9.89764e+14,7.37136e+14
0.025,0,0,-0,9.88122e+14,7.62149e+14
0.0275,0,0,-0,1.0135e+15,8.08374e+14
0.03,0,0,-0,9.89149e+14,8.18575e+14
0.0325,0,0,-0,9.70739e+14,8.45184e+14
0.035,0,0,-0,9.71319e+14,8.60873e+14
0.0375,0,0,-0,9.8802e+14,8.61701e+14
0.04,0,0,-0,1.00757e+15,8.7388e+14
0.0425,0,0,-0,1.01822e+15,8.87001e+14
0.045,0,0,-0,9.97103e+14,9.19485e+14
0.0475,0,0,-0,1.01404e+15,9.24043e+14
0.05,0,0,-0,1.02408e+15,9.12564e+14
0.0525,0,0,-0,9.87661e+14,8.92183e+14
0.055,0,0,-0,1.00588e+15,9.03588e+14
0.0575,0,0,-0,1.00179e+15,9.0171e+14
0.06,0,0,-0,9.85587e+14,8.73562e+14
0.0625,0,0,-0,9.83577e+14,8.769e+14
0.065,0,0,-0,9.96706e+14,8.59557e+14
0.0675,0,0,-0,9.81244e+14,8.30889e+14
0.07,0,0,-0,9.83381e+14,8.26925e+14
0.0725,0,0,-0,1.01123e+15,8.11375e+14
0.075,0,0,-0,9.92596e+14,7.71953e+14
0.0775,0,0,-0,1.03142e+15,7.8344e+14
0.08,0,0,-0,1.01305e+15,7.52431e+14
0.0825,0,0,-0,1.008e+15,7.07773e+14
0.085,0,0,-0,9.72721e+14,6.75461e+14
0.0875,0,0,-0,9.93407e+14,6.51778e+14
0.09,0,0,-0,1.0037e+15,6.26631e+14
0.0925,0,0,-0,9.8514e+14,5.9051e+14
0.095,0,0,-0,1.00699e+15,5.6782e+14
0.0975,0,0,-0,1.02251e+15,5.14437e+14
0.1,0,0,0,1.01001e+15,4.70786e+14
