x,phi,rho,ef,ndi,nde
0,0,0,0,9.60445e+14,3.08153e+14
0.0025,0,0,-0,1.02255e+15,3.15369e+14
0.005,0,0,-0,9.9801e+14,3.15157e+14
0.0075,0,0,-0,1.00096e+15,3.28858e+14
0.01,0,0,-0,9.91045e+14,3.2985e+14
0.0125,0,0,-0,9.96267e+14,3.237e+14
0.015,0,0,-0,1.01982e+15,3.29088e+14
0.0175,0,0,-0,1.02476e+15,3.32234e+14
0.02,0,0,-0,9.98178e+14,3.34548e+14
0.0225,0,0,-0,9.90417e+14,3.20015e+14
0.025,0,0,-0,9.89456e+14,3.24941e+14
0.0275,0,0,-0,1.01283e+15,3.5321e+14
0.03,0,0,-0,9.88753e+14,3.5514e+14
0.0325,0,0,-0,9.71891e+14,3.50065e+14
0.035,0,0,-0,9.7088e+14,3.39319e+14
0.0375,0,0,-0,9.87863e+14,3.34889e+14
0.04,0,0,-0,1.00753e+15,3.34117e+14
0.0425,0,0,-0,1.01833e+15,3.47914e+14
0.045,0,0,-0,9.96553e+14,3.19539e+14
0.0475,0,0,-0,1.01436e+15,3.39591e+14
0.05,0,0,-0,1.02457e+15,3.41903e+14
0.0525,0,0,-0,9.88088e+14,3.44882e+14
0.055,0,0,-0,1.00629e+15,3.54095e+14
0.0575,0,0,-0,1.00008e+15,3.38713e+14
0.06,0,0,-0,9.86571e+14,3.35735e+14
0.0625,0,0,-0,9.82389e+14,3.38313e+14
0.065,0,0,-0,9.98017e+14,3.64445e+14
0.0675,0,0,-0,9.80093e+14,3.55059e+14
0.07,0,0,-0,9.83157e+14,3.29335e+14
0.0725,0,0,-0,1.0123e+15,3.39978e+14
0.075,0,0,-0,9.91394e+14,3.41722e+14
0.0775,0,0,-0,1.03301e+15,3.20484e+14
0.08,0,0,-0,1.01221e+15,3.24471e+14
0.0825,0,0,-0,1.00841e+15,3.24496e+14
0.085,0,0,-0,9.72241e+14,3.4228e+14
0.0875,0,0,-0,9.93416e+14,3.37128e+14
0.09,0,0,-0,1.00462e+15,3.16891e+14
0.0925,0,0,-0,9.85081e+14,3.32623e+14
0.095,0,0,-0,1.0065e+15,3.3861e+14
0.0975,0,0,-0,1.02188e+15,3.15155e+14
0.1,0,0,0,9.90824e+14,3.13726e+14
