x,phi,rho,ef,ndi,nde
0,0,0,0,9.92555e+14,6.27336e+14
0.0025,0,0,-0,1.02312e+15,8.00723e+14
0.005,0,0,-0,9.96965e+14,9.5334e+14
0.0075,0,0,-0,1.00113e+15,9.97227e+14
0.01,0,0,-0,9.92287e+14,1.0227e+15
0.0125,0,0,-0,9.96789e+14,9.95452e+14
0.015,0,0,-0,1.01862e+15,9.94384e+14
0.0175,0,0,-0,1.02386e+15,1.0126e+15
0.02,0,0,-0,1.00058e+15,9.95827e+14
0.0225,0,0,-0,9.89517e+14,9.97297e+14
0.025,0,0,-0,9.87665e+14,9.95746e+14
0.0275,0,0,-0,1.01373e+15,1.01569e+15
0.03,0,0,-0,9.89357e+14,9.94396e+14
0.0325,0,0,-0,9.70232e+14,9.79719e+14
0.035,0,0,-0,9.71491e+14,9.76652e+14
0.0375,0,0,-0,9.88072e+14,9.86998e+14
0.04,0,0,-0,1.00772e+15,9.8665e+14
0.0425,0,0,-0,1.01799e+15,9.99514e+14
0.045,0,0,-0,9.97378e+14,1.00227e+15
0.0475,0,0,-0,1.01395e+15,1.0078e+15
0.05,0,0,-0,1.02392e+15,1.01465e+15
0.0525,0,0,-0,9.87476e+14,9.84087e+14
0.055,0,0,-0,1.00577e+15,9.83804e+14
0.0575,0,0,-0,1.00238e+15,9.98653e+14
0.06,0,0,-0,9.85212e+14,9.97532e+14
0.0625,0,0,-0,9.84048e+14,1.00501e+15
0.065,0,0,-0,9.96255e+14,1.01187e+15
0.0675,0,0,-0,9.81588e+14,9.95428e+14
0.07,0,0,-0,9.83444e+14,9.88946e+14
0.0725,0,0,-0,1.01093e+15,9.86674e+14
0.075,0,0,-0,9.92979e+14,9.8804e+14
0.0775,0,0,-0,1.03085e+15,9.98989e+14
0.08,0,0,-0,1.01342e+15,9.90776e+14
0.0825,0,0,-0,1.00783e+15,9.90834e+14
0.085,0,0,-0,9.72844e+14,1.01233e+15
0.0875,0,0,-0,9.93428e+14,1.03255e+15
0.09,0,0,-0,1.00338e+15,1.05304e+15
0.0925,0,0,-0,9.8512e+14,1.01029e+15
0.095,0,0,-0,1.00723e+15,9.91821e+14
0.0975,0,0,-0,1.02258e+15,8.09293e+14
0.1,0,0,0,1.02279e+15,5.99062e+14
