x,phi,rho,ef,ndi,nde
0,0,0,0,8.95483e+14,1.05331e+14
0.0025,0,0,-0,1.0176e+15,1.12617e+14
0.005,0,0,-0,1.00083e+15,1.0812e+14
0.0075,0,0,-0,1.001e+15,1.07359e+14
0.01,0,0,-0,9.88099e+14,1.13486e+14
0.0125,0,0,-0,9.95536e+14,1.0381e+14
0.015,0,0,-0,1.02053e+15,1.20745e+14
0.0175,0,0,-0,1.02825e+15,1.14547e+14
0.02,0,0,-0,9.93132e+14,1.07426e+14
0.0225,0,0,-0,9.91484e+14,1.09292e+14
0.025,0,0,-0,9.93803e+14,1.11284e+14
0.0275,0,0,-0,1.0099e+15,1.11591e+14
0.03,0,0,-0,9.89209e+14,1.02308e+14
0.0325,0,0,-0,9.73699e+14,1.12154e+14
0.035,0,0,-0,9.7117e+14,1.15019e+14
0.0375,0,0,-0,9.86441e+14,1.18709e+14
0.04,0,0,-0,1.00797e+15,1.1562e+14
0.0425,0,0,-0,1.01777e+15,1.04378e+14
0.045,0,0,-0,9.9666e+14,1.12508e+14
0.0475,0,0,-0,1.01375e+15,1.15966e+14
0.05,0,0,-0,1.02539e+15,1.1409e+14
0.0525,0,0,-0,9.91014e+14,1.09347e+14
0.055,0,0,-0,1.0061e+15,1.06674e+14
0.0575,0,0,-0,9.96391e+14,1.10843e+14
0.06,0,0,-0,9.87727e+14,1.22025e+14
0.0625,0,0,-0,9.8123e+14,1.18201e+14
0.065,0,0,-0,1.00069e+15,1.16688e+14
0.0675,0,0,-0,9.76784e+14,1.18884e+14
0.07,0,0,-0,9.8232e+14,1.1309e+14
0.0725,0,0,-0,1.01451e+15,1.0892e+14
0.075,0,0,-0,9.9037e+14,1.04865e+14
0.0775,0,0,-0,1.03562e+15,1.08462e+14
0.08,0,0,-0,1.01002e+15,1.08448e+14
0.0825,0,0,-0,1.00949e+15,1.04464e+14
0.085,0,0,-0,9.70769e+14,1.17436e+14
0.0875,0,0,-0,9.94411e+14,1.12861e+14
0.09,0,0,-0,1.0066e+15,1.13631e+14
0.0925,0,0,-0,9.85052e+14,1.21053e+14
0.095,0,0,-0,1.00534e+15,1.16279e+14
0.0975,0,0,-0,1.01701e+15,1.04995e+14
0.1,0,0,0,9.21968e+14,9.50803e+13
