x,phi,rho,ef,ndi,nde
0,0,0,0,9.04473e+14,1.245e+14
0.0025,0,0,-0,1.0186e+15,1.21229e+14
0.005,0,0,-0,1.00032e+15,1.16465e+14
0.0075,0,0,-0,1.00112e+15,1.14082e+14
0.01,0,0,-0,9.88448e+14,1.22378e+14
0.0125,0,0,-0,9.95615e+14,1.18044e+14
0.015,0,0,-0,1.02053e+15,1.19114e+14
0.0175,0,0,-0,1.02775e+15,1.232e+14
0.02,0,0,-0,9.93801e+14,1.30175e+14
0.0225,0,0,-0,9.91289e+14,1.24326e+14
0.025,0,0,-0,9.93245e+14,1.26895e+14
0.0275,0,0,-0,1.01041e+15,1.18967e+14
0.03,0,0,-0,9.88982e+14,1.15692e+14
0.0325,0,0,-0,9.73559e+14,1.19477e+14
0.035,0,0,-0,9.71001e+14,1.30865e+14
0.0375,0,0,-0,9.8665e+14,1.25082e+14
0.04,0,0,-0,1.00806e+15,1.22283e+14
0.0425,0,0,-0,1.0178e+15,1.24835e+14
0.045,0,0,-0,9.96455e+14,1.28089e+14
0.0475,0,0,-0,1.01402e+15,1.26397e+14
0.05,0,0,-0,1.02537e+15,1.21878e+14
0.0525,0,0,-0,9.90351e+14,1.27263e+14
0.055,0,0,-0,1.00634e+15,1.27618e+14
0.0575,0,0,-0,9.96738e+14,1.18264e+14
0.06,0,0,-0,9.87695e+14,1.25487e+14
0.0625,0,0,-0,9.81286e+14,1.36989e+14
0.065,0,0,-0,1.00044e+15,1.34586e+14
0.0675,0,0,-0,9.77111e+14,1.1802e+14
0.07,0,0,-0,9.82526e+14,1.19998e+14
0.0725,0,0,-0,1.01424e+15,1.16343e+14
0.075,0,0,-0,9.9036e+14,1.2299e+14
0.0775,0,0,-0,1.03539e+15,1.23056e+14
0.08,0,0,-0,1.01028e+15,1.27717e+14
0.0825,0,0,-0,1.00941e+15,1.1952e+14
0.085,0,0,-0,9.70943e+14,1.27978e+14
0.0875,0,0,-0,9.94066e+14,1.29947e+14
0.09,0,0,-0,1.0066e+15,1.21629e+14
0.0925,0,0,-0,9.8489e+14,1.20368e+14
0.095,0,0,-0,1.00552e+15,1.15501e+14
0.0975,0,0,-0,1.01802e+15,1.21613e+14
0.1,0,0,0,9.31471e+14,1.14779e+14
