x,phi,rho,ef,ndi,nde
0,0,0,0,9.06557e+14,1.1922e+14
0.0025,0,0,-0,1.01884e+15,1.26504e+14
0.005,0,0,-0,1.0002e+15,1.19451e+14
0.0075,0,0,-0,1.00115e+15,1.17224e+14
0.01,0,0,-0,9.88527e+14,1.21367e+14
0.0125,0,0,-0,9.95633e+14,1.22536e+14
0.015,0,0,-0,1.02052e+15,1.19792e+14
0.0175,0,0,-0,1.02764e+15,1.2458e+14
0.02,0,0,-0,9.93939e+14,1.32428e+14
0.0225,0,0,-0,9.91271e+14,1.30935e+14
0.025,0,0,-0,9.9309e+14,1.28663e+14
0.0275,0,0,-0,1.01055e+15,1.24554e+14
0.03,0,0,-0,9.88914e+14,1.14518e+14
0.0325,0,0,-0,9.73537e+14,1.27661e+14
0.035,0,0,-0,9.70969e+14,1.30632e+14
0.0375,0,0,-0,9.86696e+14,1.27701e+14
0.04,0,0,-0,1.00806e+15,1.23151e+14
0.0425,0,0,-0,1.01781e+15,1.33975e+14
0.045,0,0,-0,9.96416e+14,1.26599e+14
0.0475,0,0,-0,1.01408e+15,1.3034e+14
0.05,0,0,-0,1.02536e+15,1.27964e+14
0.0525,0,0,-0,9.90186e+14,1.32398e+14
0.055,0,0,-0,1.00641e+15,1.27396e+14
0.0575,0,0,-0,9.96823e+14,1.23641e+14
0.06,0,0,-0,9.87691e+14,1.2775e+14
0.0625,0,0,-0,9.81285e+14,1.39726e+14
0.065,0,0,-0,1.00038e+15,1.35266e+14
0.0675,0,0,-0,9.77188e+14,1.18926e+14
0.07,0,0,-0,9.82583e+14,1.24981e+14
0.0725,0,0,-0,1.01417e+15,1.20948e+14
0.075,0,0,-0,9.90354e+14,1.27814e+14
0.0775,0,0,-0,1.03535e+15,1.26453e+14
0.08,0,0,-0,1.01033e+15,1.29731e+14
0.0825,0,0,-0,1.00939e+15,1.25769e+14
0.085,0,0,-0,9.70978e+14,1.2857e+14
0.0875,0,0,-0,9.94018e+14,1.3053e+14
0.09,0,0,-0,1.00658e+15,1.23983e+14
0.0925,0,0,-0,9.84852e+14,1.2127e+14
0.095,0,0,-0,1.00557e+15,1.20707e+14
0.0975,0,0,-0,1.01824e+15,1.22352e+14
0.1,0,0,0,9.33507e+14,1.29602e+14
