x,phi,rho,ef,ndi,nde
0,0,0,0,8.78415e+14,9.74886e+13
0.0025,0,0,-0,1.01513e+15,9.72729e+13
0.005,0,0,-0,1.00187e+15,8.98968e+13
0.0075,0,0,-0,1.00092e+15,9.74584e+13
0.01,0,0,-0,9.8717e+14,8.88994e+13
0.0125,0,0,-0,9.95325e+14,8.83725e+13
0.015,0,0,-0,1.02065e+15,8.1939e+13
0.0175,0,0,-0,1.02934e+15,8.89272e+13
0.02,0,0,-0,9.91494e+14,8.97101e+13
0.0225,0,0,-0,9.92139e+14,9.19354e+13
0.025,0,0,-0,9.94883e+14,9.8731e+13
0.0275,0,0,-0,1.00891e+15,9.34624e+13
0.03,0,0,-0,9.89562e+14,8.96216e+13
0.0325,0,0,-0,9.74177e+14,9.09422e+13
0.035,0,0,-0,9.71665e+14,9.57066e+13
0.0375,0,0,-0,9.85686e+14,8.64088e+13
0.04,0,0,-0,1.00775e+15,9.36852e+13
0.0425,0,0,-0,1.01792e+15,9.70328e+13
0.045,0,0,-0,9.97168e+14,8.90415e+13
0.0475,0,0,-0,1.01281e+15,9.11556e+13
0.05,0,0,-0,1.02561e+15,9.25777e+13
0.0525,0,0,-0,9.92558e+14,9.24116e+13
0.055,0,0,-0,1.00535e+15,9.61807e+13
0.0575,0,0,-0,9.95817e+14,8.74078e+13
0.06,0,0,-0,9.87827e+14,8.80439e+13
0.0625,0,0,-0,9.81105e+14,1.04188e+14
0.065,0,0,-0,1.00109e+15,9.10387e+13
0.0675,0,0,-0,9.76046e+14,9.38697e+13
0.07,0,0,-0,9.81988e+14,9.22343e+13
0.0725,0,0,-0,1.01504e+15,9.84598e+13
0.075,0,0,-0,9.90447e+14,9.43996e+13
0.0775,0,0,-0,1.03608e+15,8.79315e+13
0.08,0,0,-0,1.00945e+15,9.23274e+13
0.0825,0,0,-0,1.00969e+15,9.56177e+13
0.085,0,0,-0,9.70309e+14,8.71062e+13
0.0875,0,0,-0,9.95283e+14,8.88885e+13
0.09,0,0,-0,1.00665e+15,9.28938e+13
0.0925,0,0,-0,9.85322e+14,8.85498e+13
0.095,0,0,-0,1.00476e+15,8.77447e+13
0.0975,0,0,-0,1.01452e+15,9.36543e+13
0.1,0,0,0,9.12909e+14,1.11061e+14
