x,phi,rho,ef,ndi,nde
0,0,0,0,9.05063e+14,1.23153e+14
0.0025,0,0,-0,1.01876e+15,1.26681e+14
0.005,0,0,-0,1.00024e+15,1.16832e+14
0.0075,0,0,-0,1.00113e+15,1.16691e+14
0.01,0,0,-0,9.88503e+14,1.21399e+14
0.0125,0,0,-0,9.95627e+14,1.21796e+14
0.015,0,0,-0,1.02052e+15,1.19123e+14
0.0175,0,0,-0,1.02768e+15,1.23694e+14
0.02,0,0,-0,9.93893e+14,1.32354e+14
0.0225,0,0,-0,9.91276e+14,1.28457e+14
0.025,0,0,-0,9.93143e+14,1.28102e+14
0.0275,0,0,-0,1.0105e+15,1.22723e+14
0.03,0,0,-0,9.88937e+14,1.14942e+14
0.0325,0,0,-0,9.73544e+14,1.24776e+14
0.035,0,0,-0,9.70979e+14,1.30684e+14
0.0375,0,0,-0,9.86681e+14,1.27144e+14
0.04,0,0,-0,1.00806e+15,1.22073e+14
0.0425,0,0,-0,1.01781e+15,1.31521e+14
0.045,0,0,-0,9.96429e+14,1.27059e+14
0.0475,0,0,-0,1.01406e+15,1.28858e+14
0.05,0,0,-0,1.02536e+15,1.257e+14
0.0525,0,0,-0,9.90241e+14,1.31061e+14
0.055,0,0,-0,1.00639e+15,1.27332e+14
0.0575,0,0,-0,9.96796e+14,1.2173e+14
0.06,0,0,-0,9.8769e+14,1.26731e+14
0.0625,0,0,-0,9.81289e+14,1.39562e+14
0.065,0,0,-0,1.0004e+15,1.34679e+14
0.0675,0,0,-0,9.77161e+14,1.18572e+14
0.07,0,0,-0,9.82564e+14,1.23016e+14
0.0725,0,0,-0,1.01419e+15,1.19319e+14
0.075,0,0,-0,9.90358e+14,1.2664e+14
0.0775,0,0,-0,1.03536e+15,1.25145e+14
0.08,0,0,-0,1.01031e+15,1.28884e+14
0.0825,0,0,-0,1.00939e+15,1.23882e+14
0.085,0,0,-0,9.70967e+14,1.28235e+14
0.0875,0,0,-0,9.94032e+14,1.3106e+14
0.09,0,0,-0,1.00659e+15,1.22152e+14
0.0925,0,0,-0,9.84864e+14,1.21491e+14
0.095,0,0,-0,1.00555e+15,1.19473e+14
0.0975,0,0,-0,1.01817e+15,1.20425e+14
0.1,0,0,0,9.32024e+14,1.24049e+14
