x,phi,rho,ef,ndi,nde
0,0,0,0,9.2361e+14,1.50865e+14
0.0025,0,0,-0,1.02042e+15,1.59605e+14
0.005,0,0,-0,9.99411e+14,1.60872e+14
0.0075,0,0,-0,1.00117e+15,1.65004e+14
0.01,0,0,-0,9.89314e+14,1.54491e+14
0.0125,0,0,-0,9.95706e+14,1.53532e+14
0.015,0,0,-0,1.02056e+15,1.56073e+14
0.0175,0,0,-0,1.02658e+15,1.52095e+14
0.02,0,0,-0,9.95148e+14,1.5134e+14
0.0225,0,0,-0,9.91267e+14,1.53809e+14
0.025,0,0,-0,9.91684e+14,1.50801e+14
0.0275,0,0,-0,1.01152e+15,1.61659e+14
0.03,0,0,-0,9.88733e+14,1.61505e+14
0.0325,0,0,-0,9.72924e+14,1.49116e+14
0.035,0,0,-0,9.71029e+14,1.59807e+14
0.0375,0,0,-0,9.86982e+14,1.56289e+14
0.04,0,0,-0,1.00803e+15,1.63524e+14
0.0425,0,0,-0,1.01795e+15,1.64517e+14
0.045,0,0,-0,9.96235e+14,1.66681e+14
0.0475,0,0,-0,1.01438e+15,1.72302e+14
0.05,0,0,-0,1.02532e+15,1.64441e+14
0.0525,0,0,-0,9.89076e+14,1.63899e+14
0.055,0,0,-0,1.00665e+15,1.6798e+14
0.0575,0,0,-0,9.97654e+14,1.54463e+14
0.06,0,0,-0,9.87603e+14,1.57146e+14
0.0625,0,0,-0,9.81401e+14,1.69539e+14
0.065,0,0,-0,9.99671e+14,1.64034e+14
0.0675,0,0,-0,9.78124e+14,1.67128e+14
0.07,0,0,-0,9.82896e+14,1.58698e+14
0.0725,0,0,-0,1.01356e+15,1.53112e+14
0.075,0,0,-0,9.90449e+14,1.59192e+14
0.0775,0,0,-0,1.03498e+15,1.57451e+14
0.08,0,0,-0,1.01059e+15,1.50772e+14
0.0825,0,0,-0,1.0093e+15,1.55161e+14
0.085,0,0,-0,9.71308e+14,1.69698e+14
0.0875,0,0,-0,9.93688e+14,1.6089e+14
0.09,0,0,-0,1.00617e+15,1.59565e+14
0.0925,0,0,-0,9.84732e+14,1.6414e+14
0.095,0,0,-0,1.00599e+15,1.62168e+14
0.0975,0,0,-0,1.0197e+15,1.5608e+14
0.1,0,0,0,9.50978e+14,1.59983e+14
