x,phi,rho,ef,ndi,nde
0,0,0,0,8.78272e+14,9.69935e+13
0.0025,0,0,-0,1.01522e+15,9.71333e+13
0.005,0,0,-0,1.00184e+15,9.14423e+13
0.0075,0,0,-0,1.00092e+15,9.77552e+13
0.01,0,0,-0,9.87197e+14,8.9915e+13
0.0125,0,0,-0,9.95333e+14,8.92264e+13
0.015,0,0,-0,1.02065e+15,8.30849e+13
0.0175,0,0,-0,1.0293e+15,8.92153e+13
0.02,0,0,-0,9.9156e+14,8.92284e+13
0.0225,0,0,-0,9.9211e+14,9.27555e+13
0.025,0,0,-0,9.94843e+14,9.87389e+13
0.0275,0,0,-0,1.00895e+15,9.44884e+13
0.03,0,0,-0,9.8955e+14,9.08709e+13
0.0325,0,0,-0,9.74163e+14,9.11551e+13
0.035,0,0,-0,9.71642e+14,9.56914e+13
0.0375,0,0,-0,9.85716e+14,8.75461e+13
0.04,0,0,-0,1.00776e+15,9.40212e+13
0.0425,0,0,-0,1.01791e+15,9.767e+13
0.045,0,0,-0,9.9715e+14,8.97308e+13
0.0475,0,0,-0,1.01285e+15,9.24291e+13
0.05,0,0,-0,1.02559e+15,9.15233e+13
0.0525,0,0,-0,9.92504e+14,9.39229e+13
0.055,0,0,-0,1.00539e+15,9.68276e+13
0.0575,0,0,-0,9.95832e+14,8.74933e+13
0.06,0,0,-0,9.87819e+14,8.88639e+13
0.0625,0,0,-0,9.81116e+14,1.0475e+14
0.065,0,0,-0,1.00108e+15,9.19225e+13
0.0675,0,0,-0,9.76077e+14,9.39211e+13
0.07,0,0,-0,9.81985e+14,9.37046e+13
0.0725,0,0,-0,1.01504e+15,9.92546e+13
0.075,0,0,-0,9.90436e+14,9.39225e+13
0.0775,0,0,-0,1.03607e+15,8.85751e+13
0.08,0,0,-0,1.00947e+15,9.3737e+13
0.0825,0,0,-0,1.00968e+15,9.58914e+13
0.085,0,0,-0,9.70325e+14,8.67497e+13
0.0875,0,0,-0,9.95255e+14,8.92967e+13
0.09,0,0,-0,1.00665e+15,9.36091e+13
0.0925,0,0,-0,9.85314e+14,8.91279e+13
0.095,0,0,-0,1.00479e+15,8.8263e+13
0.0975,0,0,-0,1.01461e+15,9.56105e+13
0.1,0,0,0,9.13541e+14,1.04878e+14
