x,phi,rho,ef,ndi,nde
0,0,0,0,8.88451e+14,9.78267e+13
0.0025,0,0,-0,1.01644e+15,9.70786e+13
0.005,0,0,-0,1.00134e+15,1.0064e+14
0.0075,0,0,-0,1.00097e+15,9.97875e+13
0.01,0,0,-0,9.87597e+14,1.06576e+14
0.0125,0,0,-0,9.95414e+14,1.01498e+14
0.015,0,0,-0,1.02061e+15,9.61939e+13
0.0175,0,0,-0,1.0288e+15,9.45612e+13
0.02,0,0,-0,9.92332e+14,1.01657e+14
0.0225,0,0,-0,9.91755e+14,9.12681e+13
0.025,0,0,-0,9.94404e+14,1.03162e+14
0.0275,0,0,-0,1.00937e+15,9.99389e+13
0.03,0,0,-0,9.89392e+14,1.05601e+14
0.0325,0,0,-0,9.7397e+14,9.93454e+13
0.035,0,0,-0,9.71386e+14,1.0111e+14
0.0375,0,0,-0,9.8609e+14,9.8703e+13
0.04,0,0,-0,1.00784e+15,1.03947e+14
0.0425,0,0,-0,1.01781e+15,1.00937e+14
0.045,0,0,-0,9.96949e+14,1.02193e+14
0.0475,0,0,-0,1.0133e+15,9.66472e+13
0.05,0,0,-0,1.02547e+15,1.02622e+14
0.0525,0,0,-0,9.91771e+14,1.04361e+14
0.055,0,0,-0,1.00581e+15,9.48266e+13
0.0575,0,0,-0,9.96015e+14,9.92509e+13
0.06,0,0,-0,9.87796e+14,1.03231e+14
0.0625,0,0,-0,9.81178e+14,1.06077e+14
0.065,0,0,-0,1.0009e+15,1.08202e+14
0.0675,0,0,-0,9.76413e+14,1.04551e+14
0.07,0,0,-0,9.82082e+14,1.00051e+14
0.0725,0,0,-0,1.01489e+15,1.04095e+14
0.075,0,0,-0,9.90346e+14,1.02486e+14
0.0775,0,0,-0,1.03588e+15,9.96765e+13
0.08,0,0,-0,1.0097e+15,9.63211e+13
0.0825,0,0,-0,1.0096e+15,9.38903e+13
0.085,0,0,-0,9.7055e+14,9.98639e+13
0.0875,0,0,-0,9.9484e+14,9.59913e+13
0.09,0,0,-0,1.00661e+15,9.8336e+13
0.0925,0,0,-0,9.85223e+14,1.06792e+14
0.095,0,0,-0,1.00505e+15,1.0072e+14
0.0975,0,0,-0,1.01576e+15,1.05391e+14
0.1,0,0,0,9.18592e+14,9.90092e+13
