x,phi,rho,ef,ndi,nde
0,0,0,0,9.7155e+14,4.15029e+14
0.0025,0,0,-0,1.02279e+15,4.08846e+14
0.005,0,0,-0,9.97677e+14,3.94672e+14
0.0075,0,0,-0,1.00102e+15,4.29206e+14
0.01,0,0,-0,9.91375e+14,4.3323e+14
0.0125,0,0,-0,9.96458e+14,4.18472e+14
0.015,0,0,-0,1.0195e+15,4.4539e+14
0.0175,0,0,-0,1.02446e+15,4.60998e+14
0.02,0,0,-0,9.98855e+14,4.37836e+14
0.0225,0,0,-0,9.90242e+14,4.50382e+14
0.025,0,0,-0,9.88867e+14,4.21651e+14
0.0275,0,0,-0,1.01313e+15,4.47202e+14
0.03,0,0,-0,9.88876e+14,4.63615e+14
0.0325,0,0,-0,9.71495e+14,4.6054e+14
0.035,0,0,-0,9.71016e+14,4.55161e+14
0.0375,0,0,-0,9.87942e+14,4.51985e+14
0.04,0,0,-0,1.00745e+15,4.65111e+14
0.0425,0,0,-0,1.01839e+15,4.59829e+14
0.045,0,0,-0,9.96745e+14,4.54871e+14
0.0475,0,0,-0,1.01424e+15,4.55048e+14
0.05,0,0,-0,1.02438e+15,4.50055e+14
0.0525,0,0,-0,9.87941e+14,4.58175e+14
0.055,0,0,-0,1.0061e+15,4.72584e+14
0.0575,0,0,-0,1.00078e+15,4.7457e+14
0.06,0,0,-0,9.86195e+14,4.63547e+14
0.0625,0,0,-0,9.82781e+14,4.59913e+14
0.065,0,0,-0,9.9755e+14,4.67956e+14
0.0675,0,0,-0,9.80611e+14,4.57771e+14
0.07,0,0,-0,9.83154e+14,4.59702e+14
0.0725,0,0,-0,1.0119e+15,4.48356e+14
0.075,0,0,-0,9.91892e+14,4.54652e+14
0.0775,0,0,-0,1.03239e+15,4.54464e+14
0.08,0,0,-0,1.0125e+15,4.37915e+14
0.0825,0,0,-0,1.00827e+15,4.26006e+14
0.085,0,0,-0,9.72436e+14,4.30017e+14
0.0875,0,0,-0,9.93418e+14,4.28282e+14
0.09,0,0,-0,1.00422e+15,4.26911e+14
0.0925,0,0,-0,9.8515e+14,4.16792e+14
0.095,0,0,-0,1.00666e+15,4.05e+14
0.0975,0,0,-0,1.02221e+15,4.08165e+14
0.1,0,0,0,9.95968e+14,3.83215e+14
