x,phi,rho,ef,ndi,nde
0,0,0,0,8.62351e+14,7.71537e+13
0.0025,0,0,-0,1.01169e+15,7.61581e+13
0.005,0,0,-0,1.0028e+15,6.77028e+13
0.0075,0,0,-0,1.00096e+15,6.69404e+13
0.01,0,0,-0,9.86378e+14,7.61859e+13
0.0125,0,0,-0,9.95079e+14,7.78202e+13
0.015,0,0,-0,1.02044e+15,7.9488e+13
0.0175,0,0,-0,1.0308e+15,7.6918e+13
0.02,0,0,-0,9.89507e+14,7.45169e+13
0.0225,0,0,-0,9.93039e+14,7.5739e+13
0.025,0,0,-0,9.96226e+14,7.60729e+13
0.0275,0,0,-0,1.00755e+15,7.90681e+13
0.03,0,0,-0,9.89962e+14,7.52484e+13
0.0325,0,0,-0,9.74847e+14,8.16643e+13
0.035,0,0,-0,9.71941e+14,8.03719e+13
0.0375,0,0,-0,9.85024e+14,7.31316e+13
0.04,0,0,-0,1.00777e+15,6.91459e+13
0.0425,0,0,-0,1.01784e+15,6.99574e+13
0.045,0,0,-0,9.97747e+14,8.57684e+13
0.0475,0,0,-0,1.01165e+15,7.9206e+13
0.05,0,0,-0,1.02606e+15,7.46098e+13
0.0525,0,0,-0,9.94192e+14,7.45335e+13
0.055,0,0,-0,1.00451e+15,7.95932e+13
0.0575,0,0,-0,9.953e+14,7.85175e+13
0.06,0,0,-0,9.87607e+14,7.93265e+13
0.0625,0,0,-0,9.81134e+14,7.30796e+13
0.065,0,0,-0,1.00156e+15,7.97934e+13
0.0675,0,0,-0,9.75005e+14,8.43493e+13
0.07,0,0,-0,9.823e+14,7.03108e+13
0.0725,0,0,-0,1.015e+15,7.54812e+13
0.075,0,0,-0,9.90575e+14,7.30254e+13
0.0775,0,0,-0,1.03685e+15,8.2092e+13
0.08,0,0,-0,1.00863e+15,7.67393e+13
0.0825,0,0,-0,1.01001e+15,7.67982e+13
0.085,0,0,-0,9.69852e+14,7.57306e+13
0.0875,0,0,-0,9.96262e+14,7.57231e+13
0.09,0,0,-0,1.00647e+15,8.01508e+13
0.0925,0,0,-0,9.85872e+14,7.44528e+13
0.095,0,0,-0,1.00397e+15,7.5246e+13
0.0975,0,0,-0,1.01133e+15,8.45704e+13
0.1,0,0,0,8.88565e+14,6.99918e+13
