x,phi,rho,ef,ndi,nde
0,0,0,0,9.38403e+14,2.11967e+14
0.0025,0,0,-0,1.02144e+15,1.97309e+14
0.005,0,0,-0,9.98831e+14,1.87438e+14
0.0075,0,0,-0,1.00107e+15,1.87392e+14
0.01,0,0,-0,9.89934e+14,1.9721e+14
0.0125,0,0,-0,9.95868e+14,1.89773e+14
0.015,0,0,-0,1.02044e+15,1.88405e+14
0.0175,0,0,-0,1.02587e+15,2.07959e+14
0.02,0,0,-0,9.96194e+14,1.81164e+14
0.0225,0,0,-0,9.9098e+14,2.03024e+14
0.025,0,0,-0,9.90884e+14,1.88993e+14
0.0275,0,0,-0,1.01198e+15,1.92808e+14
0.03,0,0,-0,9.88848e+14,1.89687e+14
0.0325,0,0,-0,9.72437e+14,1.78875e+14
0.035,0,0,-0,9.70947e+14,2.01213e+14
0.0375,0,0,-0,9.87332e+14,1.93797e+14
0.04,0,0,-0,1.00792e+15,1.95237e+14
0.0425,0,0,-0,1.01808e+15,1.95523e+14
0.045,0,0,-0,9.96231e+14,2.03624e+14
0.0475,0,0,-0,1.01442e+15,1.898e+14
0.05,0,0,-0,1.02521e+15,2.07827e+14
0.0525,0,0,-0,9.88577e+14,2.13671e+14
0.055,0,0,-0,1.00658e+15,2.07104e+14
0.0575,0,0,-0,9.98438e+14,2.10126e+14
0.06,0,0,-0,9.87365e+14,2.02583e+14
0.0625,0,0,-0,9.81621e+14,1.96903e+14
0.065,0,0,-0,9.99075e+14,1.99174e+14
0.0675,0,0,-0,9.78875e+14,1.87238e+14
0.07,0,0,-0,9.83014e+14,1.9105e+14
0.0725,0,0,-0,1.01316e+15,2.04344e+14
0.075,0,0,-0,9.90593e+14,1.89667e+14
0.0775,0,0,-0,1.03453e+15,2.07736e+14
0.08,0,0,-0,1.011e+15,2.02813e+14
0.0825,0,0,-0,1.00905e+15,1.9894e+14
0.085,0,0,-0,9.71615e+14,1.85134e+14
0.0875,0,0,-0,9.93566e+14,1.86639e+14
0.09,0,0,-0,1.00568e+15,1.91108e+14
0.0925,0,0,-0,9.84779e+14,1.9546e+14
0.095,0,0,-0,1.0062e+15,1.93308e+14
0.0975,0,0,-0,1.02059e+15,1.96408e+14
0.1,0,0,0,9.63958e+14,2.03903e+14
