x,phi,rho,ef,ndi,nde
0,0,0,0,9.81125e+14,4.78488e+14
0.0025,0,0,-0,1.02298e+15,4.79696e+14
0.005,0,0,-0,9.97385e+14,4.99681e+14
0.0075,0,0,-0,1.00106e+15,5.18471e+14
0.01,0,0,-0,9.917e+14,5.15619e+14
0.0125,0,0,-0,9.9662e+14,5.53061e+14
0.015,0,0,-0,1.01916e+15,5.78092e+14
0.0175,0,0,-0,1.02422e+15,5.79538e+14
0.02,0,0,-0,9.99513e+14,6.1145e+14
0.0225,0,0,-0,9.89969e+14,5.87343e+14
0.025,0,0,-0,9.88426e+14,6.07619e+14
0.0275,0,0,-0,1.01336e+15,6.28252e+14
0.03,0,0,-0,9.89008e+14,6.47197e+14
0.0325,0,0,-0,9.71082e+14,6.31698e+14
0.035,0,0,-0,9.71191e+14,6.52028e+14
0.0375,0,0,-0,9.88001e+14,6.6727e+14
0.04,0,0,-0,1.00747e+15,6.5821e+14
0.0425,0,0,-0,1.01834e+15,6.67176e+14
0.045,0,0,-0,9.96931e+14,6.42057e+14
0.0475,0,0,-0,1.01413e+15,6.67684e+14
0.05,0,0,-0,1.02419e+15,6.86886e+14
0.0525,0,0,-0,9.87818e+14,6.51304e+14
0.055,0,0,-0,1.00593e+15,6.67839e+14
0.0575,0,0,-0,1.00139e+15,6.50944e+14
0.06,0,0,-0,9.85848e+14,6.70663e+14
0.0625,0,0,-0,9.83223e+14,6.87261e+14
0.065,0,0,-0,9.97054e+14,6.38393e+14
0.0675,0,0,-0,9.81013e+14,6.39476e+14
0.07,0,0,-0,9.8327e+14,6.53446e+14
0.0725,0,0,-0,1.01149e+15,6.35105e+14
0.075,0,0,-0,9.92321e+14,6.23968e+14
0.0775,0,0,-0,1.03183e+15,6.04499e+14
0.08,0,0,-0,1.01279e+15,5.60227e+14
0.0825,0,0,-0,1.00814e+15,5.59982e+14
0.085,0,0,-0,9.72616e+14,5.6382e+14
0.0875,0,0,-0,9.9339e+14,5.5281e+14
0.09,0,0,-0,1.0039e+15,5.43767e+14
0.0925,0,0,-0,9.85187e+14,5.22628e+14
0.095,0,0,-0,1.00681e+15,5.23617e+14
0.0975,0,0,-0,1.02244e+15,4.94715e+14
0.1,0,0,0,1.00529e+15,4.73729e+14
