x,phi,rho,ef,ndi,nde
0,0,0,0,9.23684e+14,1.55343e+14
0.0025,0,0,-0,1.02036e+15,1.61276e+14
0.005,0,0,-0,9.99442e+14,1.56686e+14
0.0075,0,0,-0,1.00117e+15,1.63396e+14
0.01,0,0,-0,9.89281e+14,1.51129e+14
0.0125,0,0,-0,9.957e+14,1.53167e+14
0.015,0,0,-0,1.02056e+15,1.55684e+14
0.0175,0,0,-0,1.02661e+15,1.471e+14
0.02,0,0,-0,9.951e+14,1.50805e+14
0.0225,0,0,-0,9.91269e+14,1.52228e+14
0.025,0,0,-0,9.9174e+14,1.50294e+14
0.0275,0,0,-0,1.01149e+15,1.59865e+14
0.03,0,0,-0,9.8873e+14,1.6027e+14
0.0325,0,0,-0,9.72958e+14,1.49366e+14
0.035,0,0,-0,9.71024e+14,1.55423e+14
0.0375,0,0,-0,9.8697e+14,1.56059e+14
0.04,0,0,-0,1.00804e+15,1.62172e+14
0.0425,0,0,-0,1.01794e+15,1.61239e+14
0.045,0,0,-0,9.96242e+14,1.67194e+14
0.0475,0,0,-0,1.01437e+15,1.68585e+14
0.05,0,0,-0,1.02532e+15,1.63367e+14
0.0525,0,0,-0,9.89113e+14,1.63381e+14
0.055,0,0,-0,1.00665e+15,1.65424e+14
0.0575,0,0,-0,9.97614e+14,1.53315e+14
0.06,0,0,-0,9.87608e+14,1.53238e+14
0.0625,0,0,-0,9.81392e+14,1.66809e+14
0.065,0,0,-0,9.99707e+14,1.63197e+14
0.0675,0,0,-0,9.7808e+14,1.68219e+14
0.07,0,0,-0,9.82888e+14,1.56417e+14
0.0725,0,0,-0,1.01358e+15,1.51764e+14
0.075,0,0,-0,9.90441e+14,1.54815e+14
0.0775,0,0,-0,1.035e+15,1.59952e+14
0.08,0,0,-0,1.01057e+15,1.48074e+14
0.0825,0,0,-0,1.00931e+15,1.53029e+14
0.085,0,0,-0,9.71285e+14,1.64138e+14
0.0875,0,0,-0,9.93701e+14,1.59476e+14
0.09,0,0,-0,1.00619e+15,1.62969e+14
0.0925,0,0,-0,9.84734e+14,1.57925e+14
0.095,0,0,-0,1.00598e+15,1.63674e+14
0.0975,0,0,-0,1.01965e+15,1.53194e+14
0.1,0,0,0,9.49467e+14,1.60825e+14
