x,phi,rho,ef,ndi,nde
0,0,0,0,9.07947e+14,1.27025e+14
0.0025,0,0,-0,1.01899e+15,1.25593e+14
0.005,0,0,-0,1.00012e+15,1.2492e+14
0.0075,0,0,-0,1.00117e+15,1.19073e+14
0.01,0,0,-0,9.88575e+14,1.23113e+14
0.0125,0,0,-0,9.95644e+14,1.21841e+14
0.015,0,0,-0,1.02053e+15,1.22631e+14
0.0175,0,0,-0,1.02755e+15,1.25308e+14
0.02,0,0,-0,9.94032e+14,1.33634e+14
0.0225,0,0,-0,9.91266e+14,1.33867e+14
0.025,0,0,-0,9.92979e+14,1.3246e+14
0.0275,0,0,-0,1.01064e+15,1.2446e+14
0.03,0,0,-0,9.88873e+14,1.17369e+14
0.0325,0,0,-0,9.73517e+14,1.32057e+14
0.035,0,0,-0,9.70952e+14,1.31153e+14
0.0375,0,0,-0,9.86729e+14,1.28138e+14
0.04,0,0,-0,1.00805e+15,1.26952e+14
0.0425,0,0,-0,1.01782e+15,1.36298e+14
0.045,0,0,-0,9.96387e+14,1.27151e+14
0.0475,0,0,-0,1.01413e+15,1.33871e+14
0.05,0,0,-0,1.02535e+15,1.32113e+14
0.0525,0,0,-0,9.90082e+14,1.35049e+14
0.055,0,0,-0,1.00645e+15,1.27076e+14
0.0575,0,0,-0,9.96884e+14,1.28458e+14
0.06,0,0,-0,9.87689e+14,1.29799e+14
0.0625,0,0,-0,9.8128e+14,1.38677e+14
0.065,0,0,-0,1.00035e+15,1.36773e+14
0.0675,0,0,-0,9.77246e+14,1.20612e+14
0.07,0,0,-0,9.82615e+14,1.29836e+14
0.0725,0,0,-0,1.01412e+15,1.23637e+14
0.075,0,0,-0,9.90351e+14,1.29199e+14
0.0775,0,0,-0,1.03533e+15,1.30146e+14
0.08,0,0,-0,1.01036e+15,1.32133e+14
0.0825,0,0,-0,1.00937e+15,1.26269e+14
0.085,0,0,-0,9.70999e+14,1.31482e+14
0.0875,0,0,-0,9.93997e+14,1.30457e+14
0.09,0,0,-0,1.00655e+15,1.26449e+14
0.0925,0,0,-0,9.84835e+14,1.21997e+14
0.095,0,0,-0,1.00561e+15,1.21108e+14
0.0975,0,0,-0,1.01837e+15,1.28715e+14
0.1,0,0,0,9.36475e+14,1.23626e+14
