x,phi,rho,ef,ndi,nde
0,0,0,0,8.69109e+14,9.4264e+13
0.0025,0,0,-0,1.01343e+15,8.96041e+13
0.005,0,0,-0,1.00239e+15,8.40561e+13
0.0075,0,0,-0,1.0009e+15,7.82591e+13
0.01,0,0,-0,9.86783e+14,7.01665e+13
0.0125,0,0,-0,9.95144e+14,8.0469e+13
0.015,0,0,-0,1.0206e+15,7.91535e+13
0.0175,0,0,-0,1.0301e+15,8.67825e+13
0.02,0,0,-0,9.90407e+14,8.60369e+13
0.0225,0,0,-0,9.92635e+14,8.38856e+13
0.025,0,0,-0,9.95541e+14,8.85428e+13
0.0275,0,0,-0,1.00828e+15,7.55097e+13
0.03,0,0,-0,9.8973e+14,8.46155e+13
0.0325,0,0,-0,9.74478e+14,8.38935e+13
0.035,0,0,-0,9.71922e+14,8.81083e+13
0.0375,0,0,-0,9.8527e+14,8.48616e+13
0.04,0,0,-0,1.00775e+15,7.74772e+13
0.0425,0,0,-0,1.01789e+15,7.89837e+13
0.045,0,0,-0,9.97488e+14,8.51689e+13
0.0475,0,0,-0,1.0122e+15,8.73026e+13
0.05,0,0,-0,1.02582e+15,8.67157e+13
0.0525,0,0,-0,9.93452e+14,8.36182e+13
0.055,0,0,-0,1.00486e+15,7.6382e+13
0.0575,0,0,-0,9.95559e+14,8.54359e+13
0.06,0,0,-0,9.87775e+14,8.80823e+13
0.0625,0,0,-0,9.81076e+14,8.36248e+13
0.065,0,0,-0,1.00133e+15,8.86935e+13
0.0675,0,0,-0,9.75546e+14,8.37439e+13
0.07,0,0,-0,9.82069e+14,8.00181e+13
0.0725,0,0,-0,1.01507e+15,8.19804e+13
0.075,0,0,-0,9.90528e+14,8.53041e+13
0.0775,0,0,-0,1.03645e+15,8.71048e+13
0.08,0,0,-0,1.00904e+15,8.75418e+13
0.0825,0,0,-0,1.00985e+15,8.07004e+13
0.085,0,0,-0,9.70059e+14,7.9149e+13
0.0875,0,0,-0,9.95807e+14,8.48454e+13
0.09,0,0,-0,1.00655e+15,8.51769e+13
0.0925,0,0,-0,9.85601e+14,8.93547e+13
0.095,0,0,-0,1.00433e+15,7.58538e+13
0.0975,0,0,-0,1.013e+15,7.94036e+13
0.1,0,0,0,9.01446e+14,8.49234e+13
