x,v
0.0999123,-648.758
3.36061e-05,-30.5006
0.099909,113.885
4.20854e-05,-29.701
7.58696e-05,386.098
3.69627e-05,-109.739
0.000116912,890.12
0.0999927,506.287
3.26389e-05,-316.778
5.00962e-05,-109.553
0.0999744,848.874
4.29185e-05,-255.945
0.000131096,850.572
5.23787e-05,-158.701
2.34748e-05,-544.235
2.636e-06,-818.931
2.8523e-05,-571.037
3.65341e-05,-488.914
0.0998898,-150.372
0.0999835,446.966
0.000155602,950.266
2.5048e-06,-1010.59
0.000105517,279.502
6.39672e-05,-249.598
8.57961e-05,9.52446
7.1011e-05,-185.877
1.44088e-05,-979.151
0.0999754,999.023
0.0999459,303.948
0.000118808,312.812
6.86897e-05,-330.338
0.000135481,469.68
7.40666e-05,-312.512
4.20022e-05,-800.114
3.43204e-05,-937.276
1.39192e-05,-1197.12
2.2801e-05,-1135.19
0.000111088,-58.4402
8.92681e-05,-354.827
0.000141977,264.86
6.59545e-05,-698.046
8.84624e-05,-427.263
7.50526e-05,-605.358
3.8775e-05,-1124.18
0.000120288,-113.98
0.000109352,-270.292
0.000244758,1421.22
0.000108944,-291.002
8.66551e-06,-1593.41
0.000136555,12.8572
4.89831e-05,-1095.39
0.000102064,-483.485
0.0999393,504.735
5.31777e-05,-1170.31
0.000153266,64.2891
0.000112141,-503.076
6.65703e-05,-1092.11
0.000122566,-393.681
0.000104925,-625.027
0.000113335,-525.428
1.23244e-05,-1880.65
0.00010268,-762.296
9.13687e-05,-929.558
8.30542e-05,-1037.3
0.000205154,496.101
0.00013122,-443.634
0.000125004,-559.244
7.32477e-05,-1241.7
0.000158616,-198.558
0.000109748,-816.64
0.000151283,-300.189
5.39791e-05,-1571.39
7.33579e-05,-1330.64
8.28145e-05,-1255.24
0.000214431,351.189
0.000179567,-109.345
0.000192814,1.29803
0.000152493,-540.381
0.000161835,-425.923
0.000163834,-441.266
7.37386e-05,-1581.26
0.000122811,-973.078
0.000120278,-1057.91
7.92799e-05,-1626.78
0.000165966,-542.145
0.000212626,29.45
0.00015688,-753.047
7.39199e-05,-1831.29
0.000113228,-1339.74
6.41439e-05,-1997.92
0.000128781,-1187.63
0.000238673,185.922
