x,v
0.0564773,852517
0.0638891,929290
0.0477921,-778975
0.047491,746286
0.0566763,-696406
0.0615542,901332
0.0555668,-709199
0.0435873,692988
0.0436247,694168
0.0466955,-797088
0.0770573,1.12497e+06
0.0541047,817743
0.0436491,696142
0.052418,-740992
0.0434677,684894
0.0589448,886353
0.0538794,-727384
0.0508065,-745399
0.0438028,700707
0.0444123,697169
0.0434375,691379
0.0446017,699756
0.0594428,889863
0.0563045,848480
0.0575017,868064
0.0389054,-908717
0.0566745,-700174
0.0463777,726473
0.056704,-691851
0.0577613,-660122
0.0435229,-848454
0.0530484,807157
0.0596119,-633676
0.0432788,679594
0.0481019,754153
0.0573678,-686129
0.0627615,-542710
0.0483554,757884
0.0427866,675966
0.0553943,833100
0.0441393,691585
0.0426801,671508
0.0572104,-681833
0.0534569,809689
0.0427274,676007
0.0440786,690215
0.05809,-660086
0.0581729,-655540
0.0445941,697583
0.0526332,-739544
0.043291,677475
0.0433043,677655
0.0434019,-849342
0.065327,953776
0.0549695,-714376
0.0433613,694223
0.0424045,669053
0.0402494,-887434
0.0467498,730710
0.0421595,661947
0.048177,753505
0.0452919,706863
0.0547554,-720538
0.069696,1.01443e+06
0.0569481,-673516
0.0421251,662749
0.0797241,1.1436e+06
0.0476554,744920
0.0419495,653857
0.0594002,-623367
0.0531818,-733256
0.0425289,675516
0.0589194,882693
0.0546105,-720654
0.0417649,650236
0.0537194,810168
0.0572039,-686157
0.0696139,1.01294e+06
0.0425969,662935
0.0598889,888975
0.0604594,-610385
0.0446371,695962
0.0522142,-735205
0.0418057,656895
0.0452633,705250
0.0550371,825435
0.0477569,745656
0.0518433,795214
0.0387744,-909496
0.0582654,-654490
0.0570654,-686552
0.0784897,1.13278e+06
0.0547255,-719725
0.041305,639651
0.05859,-661620
0.0610417,893328
0.0463684,722180
0.0585191,-661664
0.0462013,-794860
0.0409417,634771
0.0422294,653734
0.0451817,702777
0.0459575,714964
0.0627602,-570338
0.0574064,-675697
0.0556515,-696564
0.037366,-928905
0.061867,-588360
0.0425872,680768
0.0361465,-935891
0.0532486,-725745
0.0664004,-460009
0.0512759,-733721
0.0306243,-1.0105e+06
0.041459,637658
0.0407745,625760
0.0609131,-601923
0.0548923,-713049
0.0580487,-666054
0.0536358,-732804
0.0442826,687721
0.0408799,638882
0.0526648,798358
0.0600719,-612977
0.0651768,-494667
0.0482907,751266
0.0412436,632869
0.0601339,-621050
0.054602,816885
0.0473871,736873
0.0656035,-487321
0.0537109,-730822
0.057991,868909
0.0571876,856933
0.0655021,954144
0.0564261,844210
0.0621035,898900
0.051078,785471
0.0455892,707027
0.0607154,-610132
0.0542399,811926
0.0526957,797681
0.0442391,686033
0.0439624,681597
0.070992,-384210
