x,v
0.0510315,690424
0.0742559,955940
0.0442777,-747229
0.0510009,689861
0.0674764,892221
0.0463058,-727603
0.0705799,903998
0.050551,688260
0.0504649,684445
0.0510748,699979
0.0685542,894572
0.0436402,-740445
0.0468445,-716043
0.0530132,-625953
0.0600835,809679
0.0493492,-689811
0.05039,686238
0.0563143,774748
0.0493242,-701251
0.0623006,827433
0.0502457,680149
0.050182,680055
0.0502283,-672185
0.0501678,681832
0.0615178,818565
0.0534428,-614972
0.0363504,-848555
0.0508675,-665150
0.0519907,-642905
0.0496306,-695984
0.0574601,789192
0.0437813,-750824
0.056019,769075
0.0573565,-535782
0.0496126,670396
0.0423846,-758490
0.0498829,680011
0.0610215,813442
0.0705681,902094
0.0429936,-756291
0.0704911,901295
0.0713242,910594
0.0765716,983372
0.0500066,672999
0.054868,-595035
0.0335848,-870977
0.0436409,-748870
0.048415,-692045
0.0513867,690703
0.0500685,-688622
0.0503763,-661134
0.0498188,680393
0.0492679,669538
0.0503036,675776
0.0570279,782536
0.051815,-640761
0.0428457,-757375
0.0524199,-627086
0.0557886,763922
0.0503431,675723
0.0684243,891122
0.0503417,-679375
0.0523294,704096
0.0475788,-713227
0.049883,-677691
0.0361148,-849941
0.0798746,1.02506e+06
0.0488793,656801
0.058429,796431
0.065273,869187
0.0258948,-960840
0.0531062,716530
0.0509936,683851
0.0496774,-695221
0.0197624,-1.02339e+06
0.0647992,-410880
0.0588915,799444
0.0646951,860897
0.0613722,814191
0.0653222,869373
0.054398,738653
0.0539422,-607970
0.0383528,-823832
0.0479344,642755
0.0637995,846470
0.0517782,694252
0.051773,-648956
0.0479926,646468
0.0509801,-671308
0.0491348,657439
0.0510105,682758
0.051561,690699
0.0487841,652315
0.0478069,642668
0.0523259,-636197
0.0529424,-628222
0.0489517,-691459
0.0224074,-978864
0.0474736,632908
0.0474687,633412
0.0519757,-650408
0.0522178,700576
0.0504259,674369
0.046213,-714847
0.0474878,631321
0.039411,-803865
0.0580968,791588
0.0493521,676179
0.0467903,-720993
0.0472954,627923
0.0482095,653363
0.0493676,-686855
0.0515986,690529
0.053014,-616736
0.0506863,-669501
0.0545565,740020
0.0476615,632713
0.0451734,-731921
0.0489121,-685417
0.0536613,724019
0.0517911,693228
0.0476055,640289
0.0607747,807677
0.048038,650453
0.0267229,-946270
0.0527068,707640
0.0804712,1.03117e+06
0.056814,776478
0.0494906,660682
0.0587082,795561
0.0497403,664014
0.0619259,-436139
0.0419678,-763991
0.0694198,889886
0.0426859,-752965
0.0736602,943616
0.0478229,634288
0.0469997,619278
0.0822976,1.05198e+06
0.0509569,-658707
0.0507766,-659715
0.0500276,-677548
0.0473294,624950
0.0514473,-651528
0.054899,-579639
0.0471255,630610
0.0484076,659750
0.0660771,875543
0.0540188,-604483
0.0608413,-465599
0.0461305,603464
0.066748,881133
0.0482695,657053
0.050691,675852
0.0509655,-664640
0.0466044,610051
0.0484156,-700426
0.0482733,657591
0.0604235,803877
0.0470071,617256
0.0643939,852983
0.0354598,-848270
0.0524518,-630425
0.058027,-529681
0.052464,-631749
0.0461514,608677
0.0533333,-618054
0.0461142,608249
0.0462313,601636
0.0417947,-763787
0.0529249,-619203
0.0469579,628933
0.0503381,-683858
0.0487115,667311
0.0464582,617053
0.0463974,615724
0.054886,-570075
0.0623426,820713
0.0558938,760640
0.0726063,925316
0.0449876,579544
0.0454096,585080
0.0536754,-601153
0.0540922,-606068
0.0471092,617545
0.0604301,-465539
0.0519221,-639792
0.0503253,-669260
0.0478333,650249
0.0623023,-433380
0.0464804,604611
0.0858432,1.08819e+06
0.0471582,-691045
0.0444244,569142
0.0584939,790349
0.0668742,879398
