x,v
0.0233315,161272
0.0177938,60526.6
0.0668545,16757.9
0.0196788,15046.3
0.0814036,-51302.1
0.0621146,36593
0.0851206,43679.7
0.0209465,-223313
0.0329941,88726.1
0.0407911,91688
0.0244449,45959.8
0.028297,197648
0.0362085,124105
0.00630337,-28894.4
0.0351331,359069
0.0681177,-49459.4
0.00154127,-355932
0.0784824,-161853
0.0890786,248030
0.0608978,-215001
0.0266667,-51523.9
0.0309024,133355
0.0245058,68717.6
0.056136,-31248
0.0689198,416739
0.00315863,-293139
0.0670505,-44885.3
0.0871068,66804.4
0.0791918,48229
0.0161291,-239254
0.0988708,88924.7
0.065177,-119048
0.0465028,-99813.9
0.0850796,-85130.5
0.0775083,-272486
0.0800331,33570
0.0568264,150397
0.0548264,-18055.8
0.0230205,-97894
0.0610623,-343536
0.0153342,-200601
0.0073723,10240.3
0.0888606,-49272
0.00609705,88344.9
0.0106097,-127637
0.0880839,-352468
0.0415713,183174
0.0237803,66976.5
0.0974866,392168
0.062922,502969
0.0108181,-69524.4
0.0553033,-344475
0.0210824,-174481
0.0413126,-222403
0.0699937,2803.45
0.0538051,-492387
0.0584459,292597
0.0818378,-109563
0.0885705,-41064.1
0.0149303,376708
0.0814548,-401080
0.033037,119629
0.0908621,286364
0.0897297,131404
0.0204429,-93482.7
0.0868945,334364
0.0509294,400008
0.0627268,-138755
0.00545574,-41789.1
0.0411057,-111349
0.00436088,-211728
0.0951282,-203765
0.0452984,-299469
0.0418572,223316
0.0737651,-135984
0.0890567,-32294.3
0.0253643,255064
0.0928275,-473743
0.0980446,158323
0.0438003,-285558
0.0172554,-438223
0.0826766,16884.5
0.0538635,-77486.7
0.0214937,-430164
0.0258345,-248251
0.082072,18455.4
0.0312898,-84259.7
0.0850642,46421
0.0916393,-91632.7
0.0342183,127223
0.0644044,-182524
0.0559136,-241243
0.0981304,38946.1
0.056885,276891
0.0845463,-82134.9
0.0771634,-287334
0.0226335,-16553.8
0.0062133,-172215
0.0863388,149043
0.08871,344509
0.00996594,-42845.4
0.00779439,-20295.5
0.00624728,188109
0.018905,-19622.1
0.0356271,-238602
0.0848799,-226090
0.00870071,-322175
0.0675422,457379
0.0521755,-268836
0.075085,-132567
0.0242887,-196801
0.00113103,193120
0.0270671,-527047
0.0566243,327600
0.0872782,54965.3
0.0687874,-262134
0.0429028,160939
0.0641404,350647
0.0895663,-20737.3
0.0403618,146561
0.0858546,-62851.2
0.0948666,505767
0.0398123,22635.9
0.0849615,180331
0.0440094,171809
0.0849132,-145694
0.0142219,305007
0.0443094,406543
0.0924113,-79639.3
0.0658646,-65050.5
0.00291736,-21956.4
0.0709287,522752
0.0453781,-311684
0.0226831,254477
0.0841764,56079.1
0.0690298,22735
0.0348199,17903.3
0.00803832,382741
0.0911073,341277
0.0597018,-161469
0.0800642,11793.8
0.00505227,-30889.2
0.0886529,-73056.2
0.0360457,-159939
0.0090347,50163.5
0.0747969,358455
0.0571246,163248
0.0611901,214775
0.0145301,-118308
0.0568024,408793
0.0139971,-304573
0.0139051,-63277.7
0.0363847,380196
0.0462213,117265
0.0404641,130337
0.0725227,-461566
0.0181214,-89423
0.0395844,32992.7
0.00707684,164341
0.046535,50340.1
0.0966751,344760
0.0592636,238662
0.082969,188546
0.0453093,344229
0.00528187,18157.5
0.0186949,-83395.6
0.090238,159755
0.0809706,-9614.77
0.0314104,140395
0.0736327,178171
0.0346776,-272362
0.0965715,-320827
0.0126257,-338978
0.0232299,-404383
0.0279416,-298384
0.0237863,217787
0.0312723,-151168
0.0635709,-78008.1
0.0178481,-230466
0.0304831,117458
0.0396887,109948
0.00711655,343926
0.0744687,-224892
0.0581293,-277014
0.00456682,8370.09
0.0717988,369796
0.066354,62108
0.0310139,163085
0.0932341,-87076.5
0.0326658,-157450
0.0208084,-332945
0.0545531,39861.7
0.0785785,34649.5
0.045441,528707
0.0329435,368698
0.0878205,-175055
0.0405406,334991
0.0660086,-6362.23
0.0187635,424734
0.00243352,-303842
0.08009,-134228
0.0341968,-309559
0.0202838,-10867.8
0.0985228,132839
0.0639144,-183563
0.0652729,56065.3
0.0330433,161442
0.088493,450911
0.0243092,-240920
0.00677538,-523967
0.0877449,56046.9
0.0695354,-210352
0.0593469,-104537
0.0497169,106128
0.0771283,-19217.7
0.0919955,-197214
0.093835,-315546
0.0562765,222920
0.0185205,-284110
0.0604271,-82741.7
0.0655276,-308270
0.0509488,-295316
0.082906,-452299
0.036945,-458796
0.0710739,431137
0.0788651,-102238
0.0874911,-32839.5
0.0620343,-248691
0.00228025,63720.6
0.0117864,-59292.8
0.0274744,-450094
0.0160037,-354273
0.0852869,451512
0.096835,506229
0.0480322,-115652
0.0611702,64479.9
0.0643122,153536
0.0490902,-103977
0.0794833,354670
0.0633366,-128795
0.00468441,-167497
0.048001,-264837
0.0870391,-54177.2
0.0138433,-455057
0.0588581,305907
0.0488559,-236033
0.0883072,310077
0.0439509,226353
0.0741555,-38257.8
0.0806943,58228.8
0.0325605,42822.2
0.036581,-150103
0.0223967,-14906.2
0.0487011,-110613
0.0905595,-61693.8
0.0196733,28630.1
0.0364552,-103110
0.0100212,-46908.3
0.0262726,-183942
0.0813549,180308
0.0922163,-328278
0.0280449,-202044
0.0136252,-349763
0.0796758,73595.4
0.027606,-330356
0.030957,76774.2
0.0248095,-79678.1
0.0189031,143491
0.0159852,-187227
0.0440172,204262
0.0339173,438924
0.00707967,-182817
0.049277,-127300
0.0842113,-295756
0.0306839,136166
0.0911519,143720
0.0548784,38164.7
0.0137433,-378706
0.025117,-95299.1
0.0196749,-192146
0.0859788,19853
0.0198555,526482
0.0142667,-24232
0.0348653,-124484
0.0213158,54379.7
0.0704517,112450
0.0743531,357143
0.0647079,354594
0.0972469,78492.2
0.0931812,219143
0.0502577,154313
0.0343005,-277690
0.0240149,-369574
0.0879917,37301.6
0.0660853,314541
0.0277933,-135077
0.0768383,178729
0.0858584,-446180
0.0672382,-49334.1
0.0792454,377293
0.0125105,-54948.1
0.00832697,-306196
0.0351821,-48849.6
0.0929688,25934.9
0.0972908,246073
0.00547983,112803
0.0699253,141688
0.0461219,-368891
0.0614334,-404105
0.0782606,158201
0.0804475,-131059
0.0654414,256511
0.072964,16682.4
0.0424633,-202542
0.0184899,23569.3
0.0630993,331269
0.0705337,-9787.31
0.0966601,183904
0.0611832,-34273.5
0.0553217,-185159
0.0531479,388290
0.0633759,39566.8
0.0184964,36387.1
0.0877752,43138.6
0.0120852,-47950.6
0.0965068,227121
0.076572,-321566
0.0214392,-161993
0.0464286,-98407.2
0.0437747,-211656
0.0738593,-85523.3
0.0621497,-27301.3
0.0517783,13129.3
0.0466489,83027.7
0.00170837,-247266
0.0948015,211290
0.0865929,-106379
0.0790039,120912
0.0679901,300929
0.0454651,-195902
0.0745576,386413
0.0546457,-566593
0.0745976,-354678
0.0799204,-229215
0.0535732,418788
0.0223002,348492
0.076206,-235736
0.00608001,91529.6
0.0568102,368139
