x,v
4.74663e-05,325.105
3.76407e-06,-309.371
0.0999691,-84.2375
0.0999289,-647.256
3.33227e-05,86.447
2.01477e-05,-120.494
0.0999041,-913.862
3.74724e-05,7.07597
0.0999544,-50.0438
6.24944e-05,323.519
1.9725e-05,-301.129
8.47482e-05,600.224
0.0998691,-1045.43
0.0999696,285.802
2.40293e-05,-385.404
0.0999782,484.73
0.0999905,386.279
0.000174026,1707.25
8.93126e-05,469.806
5.90211e-05,-96.8472
0.0999796,330.548
0.000144915,1104.1
0.0999958,715.871
1.16318e-05,-862.627
2.93328e-05,-619.214
6.28485e-05,-152.343
7.08834e-05,-69.0639
8.51216e-05,124.639
7.22881e-05,-70.2754
0.0999211,-43.3852
0.0999186,-395.389
4.95925e-05,-449.511
7.1411e-05,-214.68
1.83461e-05,-990.684
0.0999533,130.554
4.01757e-05,-723.631
2.93275e-05,-886.483
0.000143966,755.607
0.000139343,678.548
0.000125725,461.687
5.80559e-05,-545.335
8.05138e-05,-226.511
4.94169e-05,-683.598
0.000166325,934.065
9.14517e-05,-183.497
0.000126715,258.586
0.000134468,352.068
5.00061e-05,-920.957
5.15182e-05,-902.813
0.000105615,-154.754
4.07096e-05,-1118.54
6.60688e-05,-775.877
0.000123136,-24.3642
6.37678e-05,-887.283
2.40078e-05,-1475.86
5.44131e-05,-1067.89
0.0998857,-882.638
0.0999575,493.61
9.41404e-05,-561.721
7.81794e-05,-794.405
0.000102159,-485.801
0.000152056,177.035
0.0001106,-510.698
0.000190982,589.754
6.97529e-05,-1154.06
4.692e-05,-1542.39
0.000109727,-647.912
9.43105e-05,-919.098
9.89046e-05,-895.899
8.74086e-05,-1064.49
6.03655e-05,-1463.38
0.00014693,-231.424
0.0001583,-118.091
0.000141098,-379.266
0.000112719,-808.026
9.11259e-05,-1128.69
0.00017518,70.7856
0.000194308,334.683
0.000201135,400.631
0.000212021,553.33
9.47879e-05,-1140.25
0.000274462,1424.74
3.84661e-05,-2009.32
0.00022975,615.462
0.000157329,-427.714
0.000167681,-328.982
0.000121206,-1049.58
0.000129316,-947.414
0.000145445,-815.633
0.000189898,-213.127
0.000115864,-1379.2
9.69785e-05,-1657.44
0.000220152,100.044
8.35412e-05,-1882.39
0.000140087,-1074.24
0.000142329,-1081.23
0.000198874,-305.155
0.000103242,-1681.52
0.000106826,-1676.39
0.000239485,224.379
0.000127006,-1418.77
0.00017518,-730.78
0.000204856,-319.028
0.000168283,-865.417
8.27661e-05,-2114.4
9.58845e-05,-1979.52
0.000195379,-569.075
0.000257241,311.827
0.000283723,674.17
0.000179648,-844.781
0.000172228,-972.668
0.000197197,-621.352
0.00026626,291.677
0.000315271,988.116
0.000241262,-95.6705
0.000218496,-426.053
0.000107726,-2051.78
0.000259867,128.653
0.000189349,-897.894
0.000249042,-44.5588
0.000195743,-813.238
0.00021382,-589.356
0.00019909,-825.752
0.000245481,-202.552
0.00018886,-1068.78
0.000214966,-708.289
0.000238924,-439.174
0.00026063,-148.964
0.000225246,-724.594
0.000209331,-963.748
0.00020285,-1060.35
0.000191302,-1247.48
0.000295066,220.686
0.000308961,409.46
0.000264684,-261.767
0.000162559,-1752.73
0.000194089,-1303.67
0.000251363,-495.741
0.000194757,-1322.58
0.000216892,-1044.02
0.000298436,62.4301
0.000248167,-680.566
0.000253106,-645.285
0.000262734,-528.453
0.000283397,-281.709
0.000195442,-1551.44
0.000351697,670.239
0.000308243,39.3333
0.000330473,297.881
0.000243376,-959.53
0.000223666,-1278.09
0.000186962,-1822.8
0.000257388,-847.453
0.000321736,69.1492
0.000322977,62.0212
0.000273381,-653.498
0.000267118,-771.897
0.000261637,-896.893
0.000393867,933.594
0.000305231,-342.343
0.000228327,-1542.5
0.000313919,-335.189
0.000264431,-1070.54
0.000311263,-416.08
0.000318712,-323.399
0.000251377,-1361.25
0.000324919,-348.295
0.000199456,-2170.71
0.000351281,-1.93013
0.000225557,-1863.71
0.000321329,-499.579
0.000383652,391.508
0.000366739,138.031
0.000275022,-1185.69
0.000239966,-1696.05
0.000361114,35.9095
0.000459008,1437.63
0.000315743,-647.45
0.000308887,-774.376
0.000367681,58.932
0.000237239,-1831.4
0.000324056,-631.432
0.000291993,-1120.2
0.000335547,-505.664
0.000356705,-212.628
0.000289716,-1192.07
0.000382523,136.621
0.000330722,-642.617
0.000434081,744.921
0.000441913,761.157
0.000291063,-1425.68
0.000301708,-1294.25
0.000373177,-403.686
0.000348592,-763.726
0.000316732,-1270.95
0.000417562,165.777
0.000444264,538.407
0.000363651,-622.36
0.000301325,-1616.81
0.000364894,-722.09
0.000337778,-1250.27
0.000285683,-2008.79
0.000378776,-697.382
0.000393297,-503.176
0.000399062,-423.978
0.000336895,-1362.71
0.000466146,471.324
0.00045464,281.222
0.000413783,-308.841
0.000410417,-364.295
0.000503044,951.125
0.000449803,165.476
0.000501195,896.083
0.000432291,-103.721
0.000371714,-980.448
0.00045816,249.821
0.00043943,-29.7456
0.000373594,-992.644
0.000405338,-576.135
0.000330667,-1651.61
0.000407916,-596.135
0.000413824,-564.761
0.000410333,-629.122
0.00034526,-1641.64
0.000451539,-123.109
0.000422963,-544.011
0.000522026,874.494
0.000464819,21.2181
0.000377716,-1246.97
0.000390153,-1096.94
0.000454799,-247.309
0.000535716,875.067
0.000360864,-1656.32
0.000369806,-1542.21
0.000508339,382.316
0.000529313,672.712
0.00044189,-592.944
0.000496431,186.443
0.000386658,-1414.3
0.000367034,-1713.82
0.000299526,-2729.22
0.000566676,1098.62
0.000364004,-1842.82
0.000438756,-787.563
0.000374852,-1740.53
0.000448022,-697.296
0.00044775,-704.762
0.000530026,426.44
0.000487029,-226.408
0.000452888,-741.451
0.000473211,-531.646
0.000505647,-76.703
0.000509765,-56.7799
0.000505961,-164.832
0.000469167,-714.39
0.0005762,775.78
0.00057849,776.583
0.000511378,-204.636
0.000425048,-1447.47
0.000521665,-96.1508
0.000536429,30.2947
0.000472755,-898.012
0.000569365,474.591
0.000497688,-618.472
0.00051286,-407.794
0.000496537,-645.68
0.000585565,603.835
0.000616553,1030.85
0.000556975,164.917
0.00049912,-715.47
0.000474984,-1111.83
0.000534897,-319.457
0.000609088,724.19
0.000571023,152.821
0.000620955,851.79
0.000584708,295.833
0.000534207,-443.36
0.000533637,-487.168
0.000467949,-1480
0.000605496,462.434
0.000549671,-349.635
0.000451226,-1780.62
0.00050773,-994.448
0.000546754,-437.814
0.000568703,-133.422
0.000477047,-1456.28
0.000546631,-478.764
0.000546163,-496.172
0.000595636,128.521
0.000504567,-1189.48
0.000577834,-290.919
0.000551573,-696.396
0.000596561,-89.7708
0.000597672,-84.5177
0.000596539,-204.086
0.000596335,-231.954
0.000579574,-493.941
0.000600402,-205.642
0.000628537,112.736
0.000652123,437.075
0.000569027,-770.038
0.000629831,85.0029
0.000566452,-831.941
0.000616168,-121.82
0.00061757,-119.512
0.000545152,-1184.02
0.000655302,336.636
0.000607916,-347.155
0.000654329,301.294
0.0005928,-646.088
0.000587185,-755.19
0.000657092,198.453
0.000742158,1416.03
0.000627897,-234.882
0.000664825,284.531
0.000739709,1355.94
0.000603857,-601.359
0.000580073,-949.905
0.000629458,-244.547
0.000640808,-113.676
0.000604421,-643.138
0.000712208,900.591
0.000574979,-1112.1
0.000573761,-1136.7
0.000686195,434.542
0.000676747,295.349
0.00064994,-103.719
0.000716189,843.734
0.000685768,360.722
0.000556914,-1492.55
0.000709601,656.544
0.000586267,-1178.06
0.000693911,360.055
0.000591193,-1139.41
0.000613563,-839.667
0.000742377,956.043
0.000634785,-595.581
0.000549768,-1858.76
0.000631646,-686.956
0.000617629,-902.427
0.000704201,318.949
0.000627393,-844.197
0.000584782,-1552.07
0.000574525,-1724.25
0.00068088,-218.884
0.000667381,-423.353
0.000697061,-7.9803
0.000606026,-1325.49
0.000564352,-1937.97
0.000595197,-1516.57
0.000685207,-391.904
0.000619691,-1339.51
0.000741553,402.697
0.000761372,626.643
0.000611173,-1675.55
0.00078107,752.662
0.000645987,-1232.79
0.000692549,-571.512
