x,v
0.043226,154.811
0.00562084,168.4
0.0524381,-8.62873
0.0700861,45.461
0.013806,101.978
0.0727976,-220.344
0.00912164,-65.3327
0.0104384,154.372
0.0403342,-73.2216
0.0648536,-95.5523
0.0238067,-99.7969
0.0890016,-398.529
0.0743183,-336.071
0.023906,303.548
0.0651388,-431.703
0.00698595,-357.286
0.054837,-295.968
0.0446438,-188.152
0.00631324,-130.706
0.0746045,-168.701
0.0291262,-473.029
0.0276647,-115.029
0.0460821,-268.116
0.0929742,-246.316
0.0991448,-436.253
0.0485442,-113.868
0.0256028,-329.88
0.0800974,405.234
0.0304146,368.227
0.0259723,691.055
0.0137602,-59.021
0.0951335,44.4126
0.0488847,357.093
0.00518234,-445.602
0.0687046,84.3869
0.0341364,184.48
0.0791143,-362.989
0.0388871,-240.165
0.0741036,-151.845
0.0746946,-173.301
0.0383743,104.972
0.0591888,200.534
0.079444,208.68
0.0100581,-69.7441
0.0512971,102.506
0.0161489,-8.94945
0.0403285,-197.711
0.0337636,66.0764
0.0512937,186.324
0.0521935,401.418
0.0242433,52.764
0.0369629,325.533
0.0611795,271.222
0.0602501,-302.929
0.0833309,505.708
0.098654,-351.593
0.0609054,-285.489
0.0776801,-77.128
0.0121063,295.224
0.000233957,143.433
0.0689338,152.744
0.00287295,77.863
0.0476008,-67.4213
0.0130285,462.93
0.0507172,72.0991
0.0425777,-46.3858
0.0546781,456.891
0.0716855,-68.6834
0.0329069,-15.5312
0.0238525,279.302
0.0395599,-53.87
0.0892247,104.608
0.0284668,-298.317
0.0496965,-78.8453
0.0825014,430.259
0.0931533,167.792
0.0741628,-211.839
0.0288375,161.25
0.0213592,257.112
0.0152282,111.96
0.0512811,328.591
0.0518707,-55.7803
0.0807088,73.7738
0.0242967,-174.321
0.00118931,-18.9448
0.0863187,-23.1049
0.0950104,227.756
0.040061,-136.07
0.0237552,-192.756
0.0420057,282.367
0.0496295,-106.859
0.0640052,21.3638
0.0455711,47.0427
0.0813975,-78.4164
0.0672232,-207.641
0.00327353,136.488
0.0283928,239.862
0.00685302,-409.545
0.0338538,289.027
0.0504728,51.6057
0.0832741,-108.634
0.0252877,350.449
0.0299781,145.157
0.0623986,-210.383
0.0559316,-450.733
0.0875316,-413.424
0.0726102,-361.755
0.00984166,514.733
0.0687945,542.558
0.0966686,232.035
0.0761394,322.11
0.00969704,270.805
0.0230212,150.705
0.0392658,-261.102
0.086934,-331.239
0.0881304,61.7573
0.0502529,-323.701
0.0187166,306.472
0.0406126,-264.557
0.0448567,-140.29
0.0693742,340.378
0.082872,48.5396
0.0276157,-115.545
0.0553982,640.115
0.0458201,-169.19
0.0861355,-55.7387
0.0307999,-418.545
0.0910197,199.011
0.0661824,-64.9104
0.0198358,121.811
0.0605707,-226.122
0.0999109,299.309
0.0510904,-114.396
0.0852727,327.002
0.0679178,-79.5868
0.00703868,474.78
0.00721699,-302.5
0.0739092,85.236
0.0379584,72.5593
0.0458062,-449.978
0.0156067,226.916
0.0314183,8.64136
0.0916439,-418.982
0.0696704,-54.6711
0.0959871,-225.698
0.0987304,-174.468
0.0609666,-342.024
0.0692057,-394.409
0.0409712,655.524
0.0818768,-144.978
0.0231325,-86.2465
0.0672838,321.586
0.0262434,-431.752
0.0935756,95.3801
0.0858795,-324.081
0.0995626,-229.881
0.05811,-326.886
0.062621,-407.215
0.093964,-73.5964
0.0872162,-219.803
0.00438865,-181.483
0.0776921,-84.8659
0.0376506,-204.447
0.0462379,27.9779
0.0576321,-258.477
0.0745008,-79.7442
0.0921905,-121.786
0.0355564,-201.131
0.0718738,25.2346
0.0973129,-150.686
0.0178757,-268
0.0500687,-231.919
0.0982886,-212.024
0.0649682,210.239
0.064142,402.382
0.0435853,-291.691
0.0458108,-411.84
0.00995469,145.645
0.0226766,81.3772
0.0672401,-117.775
0.0944426,-495.634
0.0771637,192.62
0.0395857,49.601
0.00771748,-204.363
0.000470284,-228.425
0.0282203,74.7034
0.00218891,295.425
0.0498948,-138.885
0.0988409,-59.206
0.0334839,60.8292
0.0917365,133.632
0.0310667,427.792
0.0342414,-45.559
0.0810524,-233.482
0.0278984,13.6244
0.0623168,139.669
0.0256595,126.669
0.0701301,311.194
0.0644487,26.6943
0.0219054,215.526
0.0960289,-420.276
0.0686964,129.404
0.0533096,-329.242
0.0555688,-98.7798
0.0603972,-32.7721
0.0206649,317.459
0.0632155,272.449
0.0277327,-301.971
0.0107142,189.475
0.027085,218.127
0.0167415,308.225
0.0330045,-69.5505
0.00847905,-58.2906
0.0580049,506.27
0.00158328,301.141
0.0542975,-124.79
0.026476,-48.9937
0.0326817,281.515
0.0376971,-472.455
0.0167526,-80.4701
0.083491,-181.752
0.0667518,258.605
0.0353578,65.5204
0.0361887,-213.423
0.0660503,5.25271
0.0936521,-321.409
0.0232237,-164.209
0.0889291,232.738
0.0938448,29.1237
0.0392247,107.873
0.0257298,-251.639
0.0321265,-154.561
0.0947193,290.076
0.0171129,237.044
0.0711727,402.976
0.0734591,321.753
0.0792054,228.134
0.0189792,-47.3388
0.0451678,-133.634
0.0877711,137.611
0.0136823,282.126
0.0772712,-226.539
0.0176349,-151.55
0.0189796,363.447
0.0189432,-81.681
0.0778537,35.2417
0.0309872,-173.017
0.0431416,-685.531
0.0344419,386.568
0.0814021,103.235
0.0989939,88.9778
0.0488127,74.6826
0.0498731,361.385
0.0962576,144.886
0.0349126,-51.3443
0.0360644,40.9077
0.0500236,64.3393
0.0109214,643.041
0.0725213,111.422
0.0246303,10.6294
0.031747,-270.662
0.0126677,324.378
0.0799941,-28.4718
0.0965608,47.5041
0.0810135,83.266
0.0661486,-4.34452
8.34724e-05,-210.031
0.0242039,-370.397
0.0980467,260.896
0.0617925,226.21
0.0231376,-70.7318
0.0895979,-60.9373
0.0893668,301.902
0.0668802,-169.471
0.0631606,167.732
0.00698543,194.116
0.0517053,-155.988
0.0188553,565.972
0.0863171,-2.0423
0.0404818,-270.339
0.0183251,122.561
0.0939654,-24.3567
0.0708673,-78.1428
0.0884321,225.151
0.04008,87.6845
0.0160942,212.913
0.0973957,58.5861
0.0728117,-43.8807
0.0896743,-400.012
0.0918858,-353.752
0.0466775,175.732
0.0678255,59.1994
0.0593836,-74.3712
0.0672767,-387.502
0.0414238,205.939
0.00139304,101.191
0.0565279,-481.79
0.0477942,-38.3251
0.0200385,351.746
0.0991002,199.827
0.0805886,0.642604
0.0762187,68.5995
0.00249748,-170.005
0.00725739,327.081
0.0544597,404.352
0.0547082,-114.927
0.0368272,-424.78
0.0781099,33.9254
0.0331497,169.745
0.0425535,453.643
0.0331999,156.532
0.0264269,335.884
0.028735,-291.171
0.041172,524.801
0.0828291,-252.199
0.0452527,406.183
0.0350357,254.486
0.0842054,334.25
0.0260297,-89.0427
0.0580442,153.489
0.0276454,-214.507
0.0947938,76.6864
0.0468507,137.85
0.0293129,19.22
0.06396,-8.67146
0.0565368,235.923
0.0556515,-194.396
0.0237108,-111.571
0.0791038,-51.6429
0.0131065,-277.851
0.0266373,71.6193
0.0761138,-162.718
0.084907,-102.721
0.0138791,354.173
0.0400841,-13.7205
0.0926379,285.307
0.0601269,145.698
0.0421782,11.3256
0.0762202,-48.455
0.0412786,21.5764
0.0595004,-122.528
0.0395711,-14.9063
0.062567,575.17
0.0351399,-181.934
0.0175092,-317.938
0.000668536,-200.3
0.0546817,108.036
0.00319619,57.2073
0.0382992,193.188
0.00478154,-20.2971
0.0603578,389.143
0.0444244,-451.317
0.0552343,-179.681
0.00933257,-158.278
0.0716121,-337.78
0.0510187,-86.2185
0.0760865,182.702
0.0443965,274.173
0.0932844,-362.952
0.00151696,195.194
0.0805147,-470.135
0.0433177,66.4272
0.0822037,-278.943
0.0749251,59.6547
0.0501975,34.0662
0.0904898,-288.3
0.0639056,65.927
0.0367654,-292.687
0.0350605,-352.085
0.00486124,-486
0.0222617,-564.249
0.00453952,228.487
0.00652849,109.471
0.0839201,-8.96489
0.0645344,7.23124
0.0770507,-38.4504
0.0687287,-21.2128
0.0563159,-274.256
0.0896217,-454.928
0.0968769,481.264
0.0281046,473.081
0.0976195,251.073
0.0330419,202.562
0.0978832,14.8055
0.0948306,427.979
0.0639462,-222.869
0.0334145,-14.5709
0.0399263,-399.815
0.0895638,283.617
0.0595334,-217.936
0.0764008,338.97
0.0618612,364.135
0.0867374,-365.81
0.0392081,292.198
0.0814274,339.899
0.0833575,89.0485
0.0498056,-73.6242
0.0588037,400.843
0.0634164,-238.334
0.00652784,436.32
0.0398854,-147.95
0.0185971,-16.7548
0.0743278,-79.181
0.0748952,47.1387
0.000343737,-98.4035
0.0102012,143.065
0.0156509,-28.6768
0.0549592,-209.136
0.00660571,369.038
0.0234944,295.786
0.00850956,-123.163
0.00285792,-85.5449
0.0131041,23.6295
0.0803029,16.1715
0.029134,140.757
0.0425326,14.3656
0.0292232,-311.352
0.059406,-0.857175
0.0243087,554.409
0.0321895,-264.855
0.099008,-265.504
0.0406151,-234.122
0.0822979,-33.0435
0.0727746,-187.147
0.0790088,444.478
0.0129557,53.7227
0.0248949,-290.123
0.0457465,251.996
0.00979062,237.814
0.0174968,-63.0248
0.0291121,-304.871
0.0392169,82.4589
0.0790301,-56.9486
0.0154432,-43.2014
0.0187203,52.0247
0.0764112,91.3843
0.0648932,-83.5642
0.0163727,-160.124
0.0494345,-75.4962
0.0232021,-311.45
0.0424186,132.224
0.0447358,-79.1392
0.0284514,376.406
0.098057,494.696
0.079488,-11.7618
0.0135518,256.887
0.0814113,-93.5607
0.00612504,-57.8753
0.0611552,-7.06746
0.0390109,-217.374
0.0488515,102.388
0.0179946,-135.539
0.0635223,-568.048
0.0810071,-178.599
0.0592181,-99.6549
0.0460333,-325.564
0.0932234,-22.6873
0.0126389,-174.544
0.0788024,-259.144
0.0725357,251.021
0.0230565,-388.568
0.0603225,562.142
0.0506809,78.4502
0.0878405,-137.439
0.0911235,-245.186
0.0119136,159.416
0.0568526,-18.5497
0.0851909,-19.6801
0.0168905,281.12
0.0142362,-384.387
0.0885212,75.4772
0.0607271,111.356
0.064528,83.6542
0.0297701,467.387
0.0431577,-140.71
0.0859918,-154.84
0.0829545,-339.634
0.0216151,-13.3974
0.0982042,78.7373
0.0545896,450.008
0.0889602,-69.444
0.0381749,-88.672
0.0988586,448.352
0.019862,-118.846
0.00822996,47.1653
0.000538301,-219.463
0.0376132,-178.083
0.00547202,154.357
0.0809766,153.765
0.0976651,-113.786
0.0882285,149.241
0.0317759,158.541
0.0540573,23.465
0.0031621,265.414
0.08875,58.3431
0.0531137,-328.594
0.0241207,-240.539
0.065721,-275.403
0.0127082,-115.966
0.0944473,110.302
0.010953,-155.362
0.0928953,-395.904
0.0518289,144.211
0.0327845,474.351
0.0448822,-41.5189
0.0819129,191.086
0.0987462,565.761
0.0527467,-73.2174
0.0299938,-104.243
0.0510204,173.243
0.0663474,-10.0064
0.0235734,321.643
