x,v
0.0673897,-75362.3
0.0153072,475277
0.00541264,203407
0.0443231,-236660
0.0103082,360300
0.0813168,-189128
0.096041,-311197
0.0941211,-397066
0.0588969,9251.1
0.0540893,-259362
0.0139907,158449
0.0455319,529637
0.0379824,318682
0.0548281,331761
0.0482229,17732.9
0.0953966,210666
0.0261093,303635
0.0624185,244247
0.0734204,-114046
0.0180938,-571553
0.078011,17978
0.0438998,182325
0.0275046,229324
0.051006,190599
0.00471525,-301726
0.0632923,-23499.2
0.0893858,-72995.1
0.0816323,334682
0.0107125,-118714
0.0243519,-295146
0.0787573,95746
0.0707434,125670
0.00251317,-108808
0.0925043,-261443
0.0445546,-229355
0.0225074,165559
0.0169325,-88649.7
0.0825862,8393.84
0.0151844,13217.8
0.0142808,-154294
0.07477,445896
0.0909681,246577
0.0476781,-515402
0.0503714,-128134
0.0217653,-41069.9
0.0384457,-218605
0.0450249,-212249
0.0867427,-199122
0.0391434,-167100
0.0723275,286693
0.0927224,-14150.2
0.0723083,275489
0.0736224,-263838
0.0607182,-64983.2
0.0321412,-254160
0.0550345,-407098
0.0699395,129449
0.0118979,-262785
0.0575574,-312222
0.0557001,207200
0.0236444,136761
0.00602865,-38928.4
0.0297867,-4584.29
0.00543583,-94937.3
0.022165,-73822.6
0.0723463,259078
0.0193654,263703
0.0650587,16670.1
0.0865995,551822
0.0716359,315822
0.00884972,202755
0.0561851,-193762
0.0337526,-184686
0.0336501,423385
0.069185,33014.2
0.0157228,-375112
0.0236686,-538799
0.00878541,91928.9
0.0606319,173070
0.0107299,-76348.6
0.065748,149082
0.0561111,94613.2
0.0874236,134604
0.0682073,-408850
0.0591558,-62338.4
0.094154,-61839.7
0.0727593,-42392.8
0.0213152,-139326
0.0326565,-238735
0.0572172,-338288
0.0109849,21774
0.0973545,-315280
0.0308188,254590
0.00228857,389073
0.092035,36906
0.0159794,570319
0.0207515,155096
0.0884719,-405165
0.0308693,145608
0.0104428,376419
0.0864472,342605
0.027411,-215818
0.0115683,146395
0.0721823,-6131.56
0.0634378,45688.6
0.0263681,-120712
0.0581989,146613
0.0854177,-87491.7
0.0484929,140013
0.00685626,153849
0.0409214,211513
0.0214021,-219991
0.0800256,456555
0.0178801,-209928
0.0226134,351505
0.000785201,-574667
0.063735,48019.3
0.00976705,5973.79
0.0495011,266355
0.0342583,334674
0.0640831,-125533
0.0769437,78503
0.0605423,286122
0.00477681,-46063.2
0.0396392,-201806
0.0176935,-458124
0.0234628,408981
0.0699943,29486.6
0.0934235,211796
0.0518932,-418944
0.0807753,-76008.8
0.045276,-450258
0.0187203,159323
0.0832173,61583.5
0.0294942,-64274.7
0.0137215,266131
0.0530983,1747.87
0.0452519,255241
0.0636292,-432400
0.014752,144783
0.0568656,312912
0.0923825,-63900.9
0.00157031,-392537
0.0831787,5501.01
0.0828729,-152421
0.0121139,50505.8
0.0565233,258957
0.0856446,-329218
0.0579835,-181567
0.0232198,160100
0.0552651,-259224
0.0188433,139741
0.0801969,51207.9
0.0949814,-94838.5
0.0831788,-292394
0.0703495,21325.8
0.0863517,631010
0.0804282,-278865
0.0268562,-498815
0.097669,-184634
0.00230452,-68919.5
0.0481263,-38400
0.00758548,-329553
0.0667825,-255268
0.0667981,317980
0.0727126,45318.9
0.0923284,-237664
0.0553811,-202525
0.0833815,2698.19
0.0906469,-282001
0.0457019,-316712
0.0555901,-121765
0.0660771,-640178
0.0199283,336988
0.0034285,36857.6
0.0971902,278338
0.0592371,24441.2
0.0572705,92973.9
0.0156906,-115914
0.0792809,84060
0.0396979,-245306
0.0902951,-112478
0.087391,235323
0.0666314,-99103.2
0.0750061,34544.6
0.0917182,553317
0.0957833,-468596
0.0338397,104708
0.0396202,158544
0.0384294,-171981
0.0823614,332017
0.0236572,-308563
0.0897665,51355.7
0.0264866,-134675
0.0145884,139621
0.0174145,424317
0.0551048,-213630
0.0796713,152476
0.0758317,452963
0.0332876,-584825
0.0675529,-102570
0.024601,-234752
0.0355247,-560483
0.0363396,-63349.9
0.0644434,248662
0.0580614,-114572
0.0547562,-68856.5
0.0742411,53682.1
0.0973745,250781
0.032367,147565
0.0850522,-398921
0.0504744,-275482
0.0077901,-453508
0.079676,161224
0.0370167,283906
0.0414885,9598.41
0.0927045,-49718.6
0.0505436,-218461
0.0217444,-374973
0.0113816,7324.82
0.0626037,95533.3
0.0902771,13703.7
0.026982,-228584
0.0116184,293333
0.0314756,118358
0.0439641,160036
0.0446302,-43943.6
0.0130375,44953.7
0.075201,209287
0.0106017,33400.5
0.0964651,-266829
0.0650839,-371538
0.0894938,313546
0.063565,-219561
0.0486765,-4787.13
0.0509241,-162072
0.0620107,-173812
0.0590709,-98050.2
0.0116496,-302921
0.0628397,-38378.6
0.0952731,62021.4
0.0284299,290091
0.0963079,90227.2
0.00820281,210622
0.0616242,-31830.7
0.0488191,-39150.9
0.0458084,264181
0.0340379,3576.27
0.0171059,140217
0.029307,115137
0.0223491,-39525.6
0.090105,-348936
0.0966903,593458
0.059954,-134869
0.0892928,80077.3
0.0621673,70769.9
0.0585766,-24321
0.0156225,-198879
0.0910037,98403.5
0.0924711,-289443
0.0777284,-39263.8
0.0473882,-69719.9
0.0966126,-138454
0.0401279,358600
0.0441962,-79227.5
0.0592524,226923
0.00260235,255309
0.0164096,-112488
0.0139087,-100052
0.0757907,-121362
0.0675171,-258416
0.0549512,51384.7
0.0938399,78802.3
0.0683597,146810
0.0964463,-186402
0.0729456,-46337.4
0.0773286,-6426.98
0.0739405,-147101
0.0543064,-260015
0.0448735,-12311.1
0.050419,251224
0.07257,-239672
0.0529575,-162925
0.0500785,38083.7
0.02311,378464
0.0201159,374095
0.0721944,-176090
0.0014403,-260263
0.0113727,388569
0.0374112,347700
0.0846016,-675.656
