x,v
0.0102003,-146440
0.0779202,-161632
0.0837774,223138
0.0571027,370840
0.0656224,-246889
0.0189431,-8124.41
0.0904761,-425437
0.0548564,128861
0.0826066,-61681.9
0.00568603,-287817
0.0987801,248836
0.0777398,-618975
0.0828911,160073
0.0697715,-444234
0.0236401,-403971
0.0376702,131086
0.0872426,-19607.8
0.0632337,-71084.6
0.0411853,470455
0.0850899,-165654
0.075759,214610
0.0803508,-166743
0.0707497,5703.01
0.0388196,-197708
0.0781679,-163152
0.087526,430109
0.0528615,501151
0.0106829,22117.6
0.0755273,-347090
0.0684498,-62300.9
0.0939467,-157757
0.0232232,-246238
0.070959,150490
0.0863677,-283181
0.0850414,-276731
0.0489931,246666
0.0277082,215196
0.0488605,58035.9
0.0795968,153374
0.0964459,-18529.2
0.0245881,-176146
0.0242308,-76514.8
0.0538103,184166
0.0161028,-394486
0.0808857,-19872
0.0120311,-587301
0.0741976,-307714
0.0122856,-90827.9
0.0477061,-145186
0.099012,198826
0.00721193,-355865
0.0152708,-339769
0.0838273,-105905
0.0197631,-191790
0.0888541,-249860
0.0345278,260675
0.0788986,121867
0.0163298,-274849
0.010746,290229
0.0892712,-98016.5
0.0393058,436923
0.00713387,-19269.4
0.0489553,-49556.7
0.0189504,-414834
0.0747494,294859
0.0109645,39479.6
0.00587035,48331
0.0243551,468438
0.0174265,180913
0.0890257,321754
0.0572842,-216638
0.02794,-37466.3
0.0824641,1066.26
0.023845,-189601
0.0803306,241869
0.0368264,443814
0.00830769,-47030.6
0.0276804,-9148.55
0.0334143,-238406
0.0204697,-149811
0.0340542,-81616.5
0.0255651,-252312
0.0861253,-106153
0.0710958,50296.9
0.0370323,210041
0.0948051,3298.26
0.0924139,183855
0.00227158,204916
0.0377362,405940
0.0913393,227285
0.0395368,92295.3
0.00859846,364039
0.0942875,437483
0.0779822,331309
0.00981604,19485.7
0.0552999,256039
0.00359522,-276041
0.041047,-85385.2
0.0897614,-198955
0.0753791,-51667
0.0623081,-289964
0.0859206,129140
0.00231374,-7552.77
0.0369717,160284
0.0766838,124268
0.0560103,39667
0.0254509,-473183
0.0403276,-189888
0.0658062,-302277
0.00939117,-526825
0.0425127,-45720.8
0.0438702,265075
0.00523442,314897
0.034813,-368819
0.0486915,-279092
0.0862415,66838.2
0.0551544,552797
0.0965419,-369583
0.0361042,-514417
0.0623931,-444478
0.0501481,143908
0.0566493,375226
0.0320102,-147479
0.0635543,205119
0.0147508,171091
0.00367585,181022
0.0674218,-137433
0.0240412,-413310
0.0166228,-8372.83
0.0805734,327374
0.0543824,228563
0.0879972,-46559.6
0.0278613,311169
0.0640572,350146
0.068565,-597513
0.0592869,10425.1
0.0792177,421788
0.0703216,449507
0.0182915,67840.9
0.0296511,-280466
0.00773833,-7407.32
0.0430906,341854
0.0385322,49613.9
0.0581071,58251.6
0.0655831,-106132
0.0607079,-156630
0.0533419,-430866
0.0350903,367304
0.0153545,-238624
0.0980251,-121948
0.0594291,-153962
0.0593229,6314.29
0.0685102,147927
0.074562,468491
0.0727376,25799.4
0.0905075,114017
0.0188836,20042.3
0.0778751,151354
0.0290983,-126858
0.0370557,-275082
0.01738,100775
0.0732352,40505.4
0.0706657,132071
0.0785767,-131622
0.0957398,96103.2
0.0894886,548493
0.0710013,-240029
0.0342871,317821
0.00495089,-400424
0.0899038,541499
0.0256087,-430810
0.0163827,-368535
0.0098868,38012.8
0.076378,265710
0.0376669,-138415
0.052751,-19469.9
0.0130504,-16381.2
0.0944981,93111.3
0.0704716,-63146.9
0.0927363,-142321
0.0921629,-146940
0.00569773,436926
0.0117377,-323731
0.0983337,266969
0.0835097,-135599
0.0281025,325880
0.0695693,189598
0.0736287,-334767
0.0904898,174559
0.0884362,327322
0.0750686,-63489.7
0.0724225,94757.9
0.0466978,151032
0.0714503,-108431
0.052461,-233766
0.0222057,-529858
0.0792106,491348
0.024214,-367322
0.0772587,6903.25
0.0391244,-487836
0.0675991,354289
0.0431157,-123338
0.0574032,26382.6
0.0524994,212875
0.0283386,-55455.3
0.0408823,-137627
0.0758989,-151931
0.0487209,6032.96
0.0608493,102692
0.0697417,-279937
0.0379915,479937
0.0906777,501488
0.0679274,-144121
0.0413073,-406448
0.0864864,-101463
0.00534029,92012.9
0.0563324,-253367
0.0851713,228754
0.0568948,3303.62
0.0235132,139621
0.0768108,-117525
0.0726044,-82227.9
0.0442635,-220271
0.0249777,61248.6
0.0575728,-173416
0.0276685,-473512
0.00552384,-472699
0.052778,532066
0.0792796,433376
0.0684115,265577
0.03078,-157978
0.0699835,27689.6
0.0787298,37434.6
0.0740286,68486.6
0.0899105,-189118
0.0898573,-3473.78
0.0431232,-297650
0.0840824,-329327
0.0863891,6645.41
0.0524616,-60789.5
0.0925436,465135
0.0745715,78140.4
0.0306799,-376975
0.0901377,569134
0.0198906,160275
0.0176539,131101
0.0958455,234588
0.0677647,69929.6
0.020639,36732.4
0.0693559,-216833
0.0143497,92950.7
0.0918004,-343175
0.0462563,-28584.7
0.0485494,-381256
0.0125795,-221772
0.0636562,279868
0.054604,-15102.8
0.0441096,-504704
0.0356913,298397
0.026655,110301
0.0091184,-112646
0.0727849,-159128
0.0522999,33366.2
0.0234954,-314685
0.0142058,-53036
0.0606808,-292421
0.0446038,163853
0.053839,235333
0.0453207,176693
0.0670102,99172.8
0.0377994,139428
0.0636499,352084
0.0546186,377477
0.0763068,452081
0.0866436,16786.4
0.0910175,-60606.6
0.00255902,102424
0.0102111,262020
0.0132121,213886
0.056974,-351969
0.0264418,-285160
0.0851702,-469116
0.0579155,-177782
0.0884299,50827.6
0.0379555,335770
0.0838372,-134791
0.0556805,-250826
0.0582446,268854
0.0536848,355269
0.0708968,-39423.8
0.0261245,-53208.3
0.0763606,-240191
0.0543151,17389.6
0.0945866,276030
0.0500171,346523
0.0616898,-194423
0.0402943,-182088
0.0632292,155283
0.086239,22116.7
0.091689,217912
0.0966972,268090
0.0616606,-409222
0.00901509,-263616
0.0517603,148167
0.0434383,-76830.7
0.0276387,-215972
0.0647479,408078
0.0792424,45999.7
0.0631264,-66293.8
0.0208174,426233
0.0346662,308096
0.0141711,311347
0.00698894,240122
0.00169163,228544
0.0376994,18048.7
0.0924525,360810
0.00382603,-32026.9
0.097239,-254455
0.0851986,-379337
0.0668952,96379.1
