x,v
0.0999675,554.638
0.0998701,-142.029
9.269e-06,-802.585
0.0999993,1903.33
0.0999228,708.971
0.0998891,798.415
0.0999353,901.111
0.0998888,201.402
0.0997861,80.4043
0.0997923,53.0171
0.0999595,1007.26
0.0999196,709.027
0.0999218,1498.26
0.0999133,238.866
0.0999486,1301.94
0.0999549,602.111
0.0999189,1203.78
0.0999956,1413.83
0.0999494,703.414
0.0999521,1451.55
0.0998307,-270.742
2.80362e-05,-937.673
4.89249e-05,-806.389
0.099928,699.059
0.0998608,-68.5062
0.0997117,-33.3
7.26372e-05,-705.731
0.000105226,-490.804
0.0999398,1615.94
0.0998462,974.59
0.0999305,885.31
0.099991,1412.15
0.000122815,-417.177
0.000204312,163.609
0.00023624,384.313
5.03376e-05,-981.591
0.0999504,1274.47
0.0999722,1269.31
0.0999635,1497.15
9.24653e-05,-716.466
0.0999343,923.684
0.000131818,-466.3
1.95937e-05,-1290.83
0.099883,416.986
3.16786e-05,-1252.08
0.000116866,-658.482
0.0999784,1579.63
0.0998517,-97.7903
0.0999899,953.502
0.099966,1063.11
1.05768e-05,-1483.86
0.0999907,1197.47
1.1909e-06,-1575.34
0.000188067,-216.468
0.0997686,332.552
5.87775e-06,-1560.56
0.0997641,338.135
6.74426e-06,-1571.91
0.0999716,1740.34
0.0999933,1871.97
7.83452e-05,-1070.43
6.11335e-05,-1204.91
0.0998132,417.591
5.70074e-05,-1268.59
0.000149109,-612.161
0.000148842,-617.645
0.0998484,328.678
7.32729e-07,-1732.4
9.83412e-05,-1021.63
0.000102932,-1016.39
4.00145e-05,-1498.65
0.000112865,-970.378
0.0998859,1250.74
0.000152641,-704.754
0.000117193,-977.654
0.0999464,1606.08
0.0997762,393.214
4.66487e-05,-1531.49
8.7377e-07,-1867.41
6.25183e-05,-1443.92
5.69049e-05,-1488.43
1.68559e-05,-1782.55
0.000172788,-658.388
3.59755e-05,-1658.88
6.65365e-05,-1462.29
0.000117014,-1109.7
1.98379e-05,-1836.75
0.099799,245.002
0.000135224,-999.743
0.000194418,-625.935
0.09993,998.038
0.000147556,-987.458
0.000241758,-342.197
0.000238752,-388.876
0.000205074,-654.156
0.000228421,-487.264
0.0998268,428.567
0.000179428,-880.241
0.000402364,745.402
5.82552e-05,-1770.09
9.43853e-05,-1508.11
0.0999323,1029.38
0.000317926,100.749
0.000242976,-458.752
7.99635e-05,-1650.49
0.0999413,1607.1
0.000212469,-697.352
0.000164734,-1070.55
0.000167854,-1061.9
2.01124e-05,-2147.47
0.000147143,-1237.83
0.000136383,-1332.27
0.0998537,1012.18
0.000260017,-459.794
0.000214039,-827.23
7.14847e-06,-2353.41
0.00010883,-1618.22
0.000243552,-640.056
0.000204363,-963.238
0.000109361,-1670.88
0.00017748,-1180.68
6.24895e-05,-2021.87
0.000142061,-1442.77
0.000138081,-1480.66
2.08861e-05,-2345
0.000168304,-1290.07
0.000144657,-1467.99
0.000259625,-635.801
0.000150175,-1454.21
0.000147305,-1494.59
0.000185132,-1237.9
0.000356208,-24.3954
4.51147e-05,-2300.65
1.05517e-05,-2554.72
6.32101e-05,-2193.29
0.000258789,-767.347
0.000217456,-1079.68
0.00027022,-763.411
0.000289502,-624.423
0.000198887,-1287.66
0.000329094,-354.835
0.000283473,-693.169
