x,v
0.0874525,-761688
0.0945482,-689497
0.00302072,593221
0.00872719,703744
0.0743589,-851823
0.0556206,1.00697e+06
0.0188777,790602
0.0132773,747824
0.01027,714878
0.0183372,785770
0.0952809,-694617
0.0107728,721646
0.00801631,-555421
0.0955695,-692115
0.00378514,654553
0.00860329,701817
0.00493337,679419
0.0168622,768102
0.0658824,-878426
0.077541,-133360
0.0799794,-801839
0.0372614,-1.06518e+06
0.0968071,-628342
0.0073682,685192
0.0185915,787122
0.0134862,749308
0.0763393,-833165
0.0305981,879495
0.0940991,-688407
0.00168567,274996
0.0954995,-695170
0.0146148,750199
0.00182401,346157
0.0956693,-692300
0.0148045,-550287
0.0637831,-875693
0.00404911,667315
0.00555151,-590336
0.00258683,537528
0.00679227,678688
0.00178884,335221
0.0657028,-876784
0.00188551,362189
0.0148204,754122
0.0117714,731897
0.0980079,-431461
0.0657873,-876965
0.0587676,-924351
0.0938259,-684909
0.0704208,-864018
0.0143455,-547391
0.0145378,756716
0.00628306,674840
0.0972731,-578991
0.00502743,-603768
0.0809715,-799599
0.00860206,700485
0.00365853,648960
0.0501914,-965022
0.0397503,919661
0.0927278,-693545
0.0657769,-876094
0.0625562,-886173
0.00280327,569115
0.0906595,-723072
0.00885597,704481
0.015197,759805
0.0679289,-878945
0.0320959,-371654
0.0983914,192569
0.0488397,969175
0.0879154,-756945
0.0982995,252993
0.00492894,683165
0.0166152,769254
0.0969794,-608740
0.00577541,673096
0.0985352,4428.61
0.0979667,379340
0.0973351,-565291
0.0339016,902492
0.0985354,-55398.7
0.0851133,-773866
0.0355169,898167
0.00373059,650741
0.0978813,404386
0.096739,-631730
0.0125726,-536708
0.0969585,-610621
0.0685505,-875914
0.0972645,511140
0.0246847,835201
0.097711,443997
0.0106422,-537182
0.00943362,710393
0.098237,277292
0.0825938,-793721
0.0985301,13901.1
0.0917259,-707885
0.0970386,535968
0.00424385,-616056
0.0546814,1.00274e+06
0.0968198,-624081
0.0910033,-717811
0.0983529,227685
0.029482,860333
0.0306726,876007
0.0981147,-399292
0.0975902,-533254
0.0503967,-963087
0.0615547,-897808
0.0793843,-799702
0.098011,371020
0.00610355,672422
0.0984404,168584
0.0147671,756356
0.0920682,-702684
0.0064068,-568132
0.0113179,-539934
0.0959327,607747
0.023868,825028
0.00714342,680319
0.0628628,-879746
0.0135807,-546205
0.0033934,629377
0.00601612,-578632
0.00857234,699218
0.0951753,613451
0.0159783,762829
0.00158883,197323
0.0195626,-471843
0.0123488,739235
0.00302104,591350
0.0768766,-822439
0.0960184,-676639
0.00647635,668744
0.0951148,611696
0.0936439,-684084
0.0652966,-870487
0.0688215,-873356
0.0942846,593160
0.0980065,374061
0.093195,-687049
0.0681192,-876667
0.00984856,-543418
0.0810009,-796588
0.0800151,-796862
0.00844499,-552847
0.0081047,-558312
0.0157565,758412
0.0976288,452384
0.0173755,772524
0.0367414,-391660
0.00149155,-47150.1
0.0933607,577624
0.0975484,476337
0.0940644,590441
0.0930798,575812
0.0947727,601800
0.00311522,606046
0.0761228,-830593
0.0146676,754048
0.00257386,534104
0.00947275,-544895
0.0934691,581324
0.00817843,694009
0.00212335,439785
0.0137094,748186
0.00855281,-551425
0.0130034,-534847
0.0928159,-690877
0.0924015,570421
0.0637558,1.068e+06
0.0149534,-557613
0.0689274,-871953
0.0909633,564341
0.0669923,1.09333e+06
0.0425773,950522
0.0793363,-797168
0.00892481,-550276
0.0952182,90713.9
0.00164429,233028
0.0911081,564770
0.0152576,755065
0.0860902,-764391
0.0805604,-794930
0.0031702,-561445
0.0906186,561407
0.0890438,548628
0.0783635,-802926
0.0812523,-794741
0.0901553,560188
0.0885106,543943
0.0230397,829270
0.0116824,727177
0.0166684,762932
0.0975129,483484
0.0206916,807824
0.0169925,771098
0.016788,768069
0.076437,-825415
0.0532007,-954418
0.0568684,-932116
0.00963474,-534460
0.0958837,-680771
0.0910175,-716257
0.00256517,529289
0.0840626,-780484
0.0733758,-849569
0.0125554,732548
0.085141,-771087
0.0453517,961405
0.029462,-407035
0.01536,755234
0.087811,-754943
0.0936781,585967
0.0725615,-851064
0.0639841,-864329
0.0882521,543325
0.0475301,960563
0.0955528,621540
0.0869623,532809
0.0109005,722082
0.0953687,610853
0.0868167,532129
0.0202448,-461630
0.00300841,-544421
0.00256199,-488541
0.0223363,820922
0.0264575,-439601
0.0127703,738190
0.0880277,538184
0.0874692,538186
0.0845686,520137
0.0901979,-727137
0.0818957,-792674
0.0484293,959339
0.088588,546870
0.0833794,-785301
0.0815053,-793127
0.00688002,-562981
0.0852207,524538
0.0380692,895163
0.0550438,1.00459e+06
0.00952569,-537813
0.00674548,-565171
0.071945,-851791
0.063575,-865981
0.0471701,-313309
0.070019,-862872
0.0653509,-865179
0.0735027,-848179
0.091632,565607
0.0176726,774613
0.0155686,-550139
0.0466816,-1.00018e+06
0.0981227,-379654
0.0828486,505749
0.0819287,498629
0.032544,889787
0.0831391,509681
0.0144944,-549492
0.0844428,518006
0.0817613,-792169
0.0601806,-909424
0.0980524,-405184
0.0912163,563297
0.0140024,-551341
0.0870203,531259
0.0800637,477573
0.00835306,-546894
0.0852642,528011
0.0813599,492380
0.0370892,-1.06297e+06
0.00433079,-618372
0.0881807,538402
0.0658489,-867465
0.0761106,-826695
0.00569241,-579458
0.0642712,-859189
0.0968616,-617379
0.0785387,-798002
0.0780683,457650
0.0050843,677320
0.00152305,122827
0.0575321,-926194
