x,v
0.0587979,885594
0.0736812,-675002
0.0728408,-684047
0.0731673,-681978
0.0342684,713378
0.0600243,-780678
0.0231727,637507
0.0240037,645873
0.0394852,771021
0.0495406,835186
0.0753856,-659080
0.076126,-651345
0.0727593,951628
0.0759645,-653393
0.0659669,-738129
0.0424628,805426
0.0574395,-790342
0.0409933,790242
0.0724818,-687694
0.0170424,598364
0.0214553,625956
0.040091,-873433
0.0356267,723974
0.0203629,623581
0.0384593,-874067
0.071175,946781
0.0559022,-800094
0.00298072,470310
0.0373197,-880357
0.0232884,637873
0.0784782,-625781
0.0590182,-783976
0.0403209,782604
0.012888,584418
0.0306604,694823
0.0780151,-632284
0.0418147,797952
0.0481665,-864986
0.0573525,-790134
0.0787966,-624897
0.0663001,-736741
0.0172706,-998593
0.0472258,-868629
0.0201478,622689
0.0188283,616113
0.0787643,-625369
0.040269,780452
0.0268078,676126
0.0392165,-872220
0.0367123,-884303
0.0780966,-631828
0.017473,604458
0.0659926,-737295
0.0598321,891033
0.0378397,-875609
0.0214446,-973944
0.0171844,-998899
0.0754004,-660077
0.0804368,-614289
0.0734041,-676926
0.0560169,-798190
0.0814987,-613197
0.0301597,694436
0.0775161,-634842
0.0165922,594598
0.068182,-731879
0.077891,-634329
0.0220969,626559
0.0208832,620321
0.0814948,-612444
0.0396196,768348
0.00357768,528118
0.0820884,-611545
0.0808532,-613029
0.0543588,871138
0.0398104,774320
0.0776852,-632725
0.0175199,604587
0.0149289,583914
0.0781893,-627189
0.0620604,-765596
0.0471942,816872
0.0828521,-607623
0.0802495,-613636
0.0571459,-789938
0.083514,-604371
0.0782808,982538
0.0156134,583038
0.0232148,634525
0.0835722,-604660
0.0830837,-608660
0.0149383,584536
0.0832395,-607756
0.0591326,886193
0.0373587,-877083
0.0845066,-598252
0.067499,923893
0.0440062,808069
0.0505996,-838426
0.082008,-614656
0.0849648,-594463
0.0656992,-737207
0.00648931,537599
0.0485761,-860038
0.0240315,643558
0.0337081,-908985
0.0784984,-629168
0.00474123,570997
0.0737475,951680
0.0490815,824998
0.0642099,-744571
0.00587933,-1.07742e+06
0.0353344,-894136
0.0669939,-734502
0.0486307,819405
0.0393708,-869237
0.0363399,-884818
0.085368,-594314
0.0657888,-736695
0.0803843,-612162
0.0294833,692578
0.0861739,-587638
0.0861746,-587359
0.0319075,698217
0.0513209,849530
0.0219046,626252
0.0862451,-586683
0.0230659,-958817
0.0827072,-612580
0.08691,-584897
0.0858328,-587429
0.0638829,-746742
0.0403836,-869708
0.0705383,-710236
0.0790407,-618264
0.0701866,-714468
0.0865158,-589012
0.0660861,-735676
0.00942549,584591
0.0370705,-877311
0.00608381,540562
0.0834698,-601558
0.0413183,-868912
0.0464172,-866234
0.0236923,638087
0.0365911,731478
0.0428296,-866317
0.0633247,905634
0.0441866,810938
0.0810296,-610218
0.0492598,831260
0.0732835,-677173
0.0841874,-604272
0.0395949,-867693
0.0890038,-581577
0.0106643,590364
0.0896576,-578394
0.0134955,580665
0.0806259,-610721
0.00447101,557703
0.0897341,-577150
0.0960948,1.11535e+06
0.0427991,-866056
0.0376211,743195
0.0379468,-869084
0.0438215,808051
0.0906807,-571037
0.0437457,-865014
0.0992299,689576
0.0195408,-400307
0.0495902,833067
0.0177752,608564
0.00229944,333590
0.0159887,591582
0.0120381,583849
0.0378858,744390
0.0908419,-571129
0.0212815,-377763
0.0224699,-366496
0.0872076,-581514
0.0212707,623476
0.0180256,611029
0.0141018,580619
0.0879147,-580997
0.0855202,-596485
0.0463196,813637
0.0379701,-867991
0.0930117,-549370
0.0834372,-609861
0.047948,822580
0.0937276,-549056
0.0675998,926132
0.0231529,634638
0.00771173,-450037
0.0834575,-609831
0.00333351,513351
0.0879914,998510
0.0873804,-580792
0.0032031,-482443
0.0185647,-412773
0.0320788,695931
0.0621725,-762516
0.0779551,-627907
0.0180457,611223
0.0951203,-570819
0.0222109,627117
0.0875799,-587501
0.0468416,-864825
0.0878121,-586953
0.0894601,-576930
0.0357315,722237
0.0780591,-626708
0.0471098,-864500
0.0838708,-597383
0.0955917,-568165
0.0836171,-609364
0.0920923,-557668
0.0138325,-436961
0.0594957,887736
0.0946265,-558369
0.0869831,-580649
0.0880904,-579890
0.045043,-863805
0.0941658,-551145
