x,v
0.0980066,576335
0.0924137,671886
0.091438,658733
0.0956447,-842693
0.0989499,-161023
0.00909095,-650756
0.00137129,421664
0.00775044,820112
0.0942187,-827757
0.0781326,-912647
0.0240583,932922
0.00645891,-695917
0.0911345,653417
0.0981373,-609129
0.00765943,-677841
0.0150591,-598144
0.00864302,-661053
0.0064419,-695577
0.0987146,315086
0.0902894,644863
0.0931534,684830
0.00295455,-679695
0.00977884,823567
0.0974306,668948
0.0915008,661266
0.0205635,-554809
0.0028463,-668356
0.093341,689151
0.0893141,636652
0.0937588,-823252
0.0885115,632540
0.00257325,721043
0.0943299,-827537
0.0920729,665579
0.0880566,630613
0.0220682,-550298
0.0268228,952110
0.0586476,-1.05967e+06
0.0757958,-929867
0.0918237,661813
0.0769396,-923757
0.0173739,899674
0.00736467,-677528
0.0121777,-613433
0.0808131,-880284
0.089701,640317
0.0894723,638514
0.0137642,-608420
0.0152748,877481
0.0032672,790678
0.0199026,913790
0.0962512,-825292
0.0877091,628232
0.0909132,653909
0.0778658,-914215
0.086991,628535
0.00606521,-703183
0.0162464,-586067
0.0125826,846794
0.00271145,740668
0.0954847,757657
0.0839705,-883555
0.0877973,631992
0.0958685,758178
0.0896087,640011
0.0606398,-1.03862e+06
0.00616125,822138
0.0863907,625424
0.00511193,-730535
0.0702555,-170010
0.012198,-616908
0.0836381,-883552
0.0855412,-874453
0.0294586,973333
0.0276354,956644
0.0930086,-821817
0.0136747,856261
0.0885555,629092
0.0937011,-821412
0.0107182,-633003
0.0862225,623795
0.013718,-608262
0.0884039,634282
0.00575595,-708908
0.00943324,-645603
0.0857436,624157
0.0854024,621750
0.0853996,620812
0.0869723,-860487
0.00518374,-723990
0.085105,620271
0.00254898,721790
0.0109634,-631291
0.0138994,-609031
0.0889828,-845949
0.0966849,730230
0.0885857,628375
0.0194993,-563743
0.0135747,-605758
0.0892168,638418
0.084873,616495
0.0218841,-546343
0.0851033,617150
0.00195054,-536776
0.0261931,944864
0.0847434,615658
0.0082207,-659075
0.0133871,845164
0.00435677,-741647
0.0798138,-885235
0.0886443,636145
0.0709283,-955816
0.0896297,633759
0.0860897,620588
0.00973683,-643499
0.083764,610161
0.00829493,818860
0.00202976,-556337
0.0330059,1.00882e+06
0.0854397,617322
0.0916859,-829908
0.0190856,-564465
0.00323803,-699529
0.0375486,-413583
0.016952,-581334
0.0989279,-180319
0.0826212,600119
0.0122921,-620336
0.0174464,-581801
0.0165609,-587629
0.069728,-966151
0.009391,-644527
0.0875644,634376
0.0923655,667939
0.0118345,-620469
0.00655794,-691979
0.0964206,742686
0.0191813,-566317
0.0805827,-876055
0.0113955,-618552
0.0988528,202594
0.0983195,485461
0.0920363,-826282
0.0836673,-880933
0.0821836,593832
0.014091,859000
0.0143449,-602459
0.016855,-582788
0.0815871,586024
0.00567504,827269
0.0025194,-630993
0.0815591,587969
0.0215795,-551782
0.0211751,-556139
0.00760654,817885
0.0869915,622628
0.0143585,-598733
0.0847528,623552
0.0808273,577744
0.0570368,-1.07082e+06
0.0104788,-630933
0.0864037,631741
0.0803453,571024
0.0849986,625011
0.0834263,-879958
0.0864993,620774
0.0953949,754549
0.0845604,622845
0.0208509,-553842
0.0812088,580137
0.0837204,607174
0.0108059,824157
0.0871415,-856764
0.0238,922280
0.00770133,815667
0.0952901,-836308
0.018959,-564608
0.0152337,-591874
0.0945533,725620
0.09328,-815814
0.0790281,551658
0.0151174,-596812
0.0889775,628209
0.0339055,-445940
0.019263,-564060
0.0120677,840325
0.0781329,541248
0.0814283,-870752
0.0790215,553895
0.0971417,-760695
0.0789651,553178
0.00277886,744973
0.0934913,-815366
0.00250363,-626759
0.0982175,-579634
0.0148057,-602221
0.078281,542162
0.0139852,-602277
0.016563,-585324
0.00626198,-696758
0.0553085,-284379
0.0354805,-440399
0.0245288,-545654
0.0164325,-586591
0.00181836,576514
0.0782501,541594
0.0166593,885999
0.0823139,592806
0.00126805,328978
0.0357935,-428063
0.0211503,-557902
0.0892596,629520
0.0115432,832783
0.0377493,-418935
0.00483795,-729071
0.0762319,536114
0.0252544,-534984
0.0277499,-522214
0.087894,623837
0.0853359,613796
0.0216562,-544189
0.0761819,534285
0.0240217,930903
0.094438,-821039
0.0495413,-1.10065e+06
0.0770607,537837
0.0848646,626284
0.0318404,-460312
0.0853942,628938
0.0863015,-863524
0.0767577,533876
0.0762716,533927
0.0769262,533920
0.079596,557580
0.0810693,-868619
0.0909401,646270
0.0936387,-813978
0.0775463,535146
0.0741188,527793
0.0957388,756270
0.0736894,524996
0.017818,-578607
0.0868584,620423
0.0985936,-436407
0.0973391,-738761
0.0786939,545511
0.0818436,585934
0.0909988,-831418
0.0984755,-489021
0.079227,552307
0.0946856,35273.1
0.0152887,-587441
0.0833495,602138
0.0889528,627180
0.030073,976839
0.0889112,626951
0.0751698,535315
0.00201237,-543867
0.0903942,-835044
0.0377389,-410132
0.0231417,-549862
0.0762408,537789
0.0300701,-488069
0.0666289,-989133
0.0355096,-434761
0.0381716,-401909
0.0551097,-1.08159e+06
0.0892933,629019
0.0894199,-839706
0.0182593,-572473
0.0356911,1.01503e+06
0.0975444,-713466
0.0980022,-632641
0.0713641,502142
0.0926427,670579
0.0783393,-902095
0.0874283,621734
0.00438382,-735924
0.0770976,532998
0.0249921,-545687
0.0726112,518000
0.0756761,537493
0.0103575,-626237
0.091991,-821819
0.0840305,622568
0.0950207,-828906
0.0765232,538674
0.0967596,722601
0.075992,538226
0.0197283,907917
0.0725443,514184
0.0170942,-576977
0.0814825,-865337
0.017117,-581253
0.0861773,616649
0.0729368,517532
0.0255134,-533009
0.0989598,-69871
0.0850584,610768
0.0686616,465295
0.0197938,-562884
0.0121729,-614480
0.0813918,579132
0.0760326,-923723
0.0825519,-870691
0.0681801,460400
0.0838919,621955
0.0701211,483753
0.0135609,-610414
0.0255796,-538629
0.0984682,-489588
0.0729851,517601
0.00228717,-596855
0.0807144,580302
0.0687813,468423
0.00144308,441878
0.0882774,-844970
0.0181079,-578191
0.0671811,453197
0.0908575,-830309
0.0946733,728486
0.0874287,620815
0.0766689,531545
0.0944849,-817607
0.0863457,616731
0.069972,485281
0.0164297,888524
0.081432,590699
0.0688797,-970316
0.0840215,604642
0.0378147,-421179
0.0286349,-510670
0.0666324,451136
0.0656649,452771
0.0868534,-856094
0.0801207,562733
0.0814106,578650
0.0916748,-823019
0.010883,826865
0.0250315,933743
0.0805829,578944
