x,v
0.099934,-376.366
0.0999968,802.915
0.099939,-624.126
4.03604e-05,199.587
0.099975,238.447
5.86969e-05,435.494
5.59416e-06,-560.579
0.0999673,172.395
0.0998951,-889.451
0.0999659,140.633
0.0999739,371.061
0.0999813,248.711
3.94974e-05,-276.481
4.66528e-05,-173.47
5.94269e-05,15.1742
4.39916e-05,-259.557
3.34184e-05,-490.42
4.89668e-05,-238.75
0.000134352,1172.36
1.96878e-05,-749.124
5.81714e-05,-122.267
0.000109024,719.728
6.38099e-05,-40.4619
0.0998877,-1162.41
9.7651e-05,504.608
7.10134e-05,42.5585
1.37183e-05,-919.643
5.71932e-05,-238.438
1.29369e-05,-990.935
9.41336e-05,362.614
8.78515e-05,203.504
9.73867e-05,342.15
9.31232e-05,200.156
5.56889e-05,-571.35
3.27975e-05,-970.758
9.88362e-05,129.328
0.000120682,477.986
6.5785e-05,-485.711
6.46482e-05,-513.038
5.96643e-05,-600.532
5.961e-05,-667.984
9.60309e-05,-79.7762
1.54768e-05,-1430.9
0.000107273,-12.4002
6.54937e-05,-877.359
4.75425e-06,-1897.16
5.97555e-06,-1947.44
0.000102573,-348.839
8.6069e-05,-658.082
0.000125557,-31.0663
9.072e-05,-659.332
7.4278e-05,-942.58
0.000133963,13.8404
0.000101774,-636.696
8.07243e-05,-992.828
0.000149231,136.048
2.59082e-05,-1930.21
0.000184543,697.402
0.000111242,-549.077
0.000115653,-537.711
0.000119407,-483.254
0.000193024,714.451
0.000144476,-126.442
0.00010901,-744.443
7.95937e-05,-1282.06
0.000123548,-630.267
0.000125849,-670.808
0.000105634,-1029.62
0.000259687,1529.69
0.000205206,568.797
5.79942e-05,-1896.93
0.000130434,-839.531
0.000167533,-239.978
0.000212544,496.019
0.000197219,235.612
0.000182845,-100.391
0.000162074,-460.183
0.000133614,-952.703
0.000204523,224.661
0.000249207,917.769
7.41926e-05,-2041.96
0.000189032,-179.93
0.000108257,-1605.44
0.000161098,-775.95
0.000232772,401.736
0.000245055,582.174
0.000191549,-337.467
0.000107789,-1750.51
0.000201387,-197.928
0.000236709,330.314
0.000212926,-75.6725
0.000276351,947.432
0.000159292,-1022.4
0.000227367,90.9412
0.000193612,-481.814
0.000115124,-1869.08
0.000199066,-511.214
0.000187553,-736.992
0.000213888,-304.967
0.000181411,-864.649
0.000202872,-514.123
0.000153167,-1353.56
0.000179114,-957.135
0.000262816,396.713
0.000213053,-464.489
0.000273014,496.55
0.000245837,37.9477
0.000205232,-661.806
0.000260645,219.01
0.00016954,-1379.24
0.000292953,659.436
0.000285661,508.385
0.000186597,-1189.67
0.00026972,175.296
0.000226589,-554.223
0.000242784,-333.333
0.000314848,842.545
0.000244091,-365.553
0.000255656,-192.959
0.000311969,669.648
0.000243594,-481.987
0.000256121,-301.636
0.000347922,1229.24
0.000255998,-316.165
0.000336592,1023.14
0.00021138,-1078.86
0.000257033,-332.135
0.00027569,-24.3204
0.000283393,62.8956
0.000353159,1167.07
0.000293062,133.074
0.000336937,787.689
0.000274217,-294.332
0.000171998,-2024.34
0.000266718,-444.678
0.000251044,-727.551
0.000324224,483.629
0.000234205,-1029.93
0.00028569,-177.355
0.000278286,-321.938
0.000307855,110.108
0.000324382,199.305
0.000256235,-948.518
0.000252351,-1017.62
0.000303329,-177.686
0.000270078,-791.904
0.000356822,650.249
0.000319819,14.8743
0.000282145,-619.235
0.00034751,457.108
0.000336439,263.665
0.000226436,-1584.03
0.000308134,-238.742
0.000336036,223.659
0.000283487,-684.135
0.000234214,-1524.68
0.000326025,-6.12241
0.000302663,-425.877
0.000265365,-1053.71
0.000362519,537.55
0.000294438,-663.217
0.000252659,-1415.88
0.000413165,1222.23
0.000342721,27.6753
0.000318418,-387.021
0.000321209,-344.505
0.000357537,254.62
0.000327884,-245.366
0.000303817,-668.595
0.000319705,-427.876
0.00036365,298.613
0.000320037,-443.118
0.000341101,-228.148
0.000255021,-1725.74
0.000272981,-1446.22
0.000309761,-839.526
0.000286166,-1242.39
0.000344953,-300.981
0.00028866,-1312.98
0.000388767,356.777
0.000344237,-495.957
0.000409542,575.231
0.000471203,1577.17
0.000365155,-237.665
0.000358037,-448.194
0.000255686,-2284.39
0.000229661,-2773.62
0.000328923,-1167.9
0.000335022,-1082.57
0.00035887,-862.623
0.000419225,138.257
0.000419488,105.236
0.000417659,53.8569
0.000461814,733.957
0.000305248,-1904.81
0.000416656,-79.3642
0.000327977,-1566.35
0.000377069,-791.219
0.000417939,-111.982
0.000398949,-433.668
0.000454904,464.526
0.000416369,-208.928
0.000469427,665.787
0.000447652,264.244
0.000386684,-771.845
0.000432829,-4.4026
0.000439229,69.342
0.000383011,-891.481
0.000370553,-1158.02
0.000399579,-755.856
0.000419424,-461.45
0.000485592,620.005
0.000375129,-1289.46
0.000413413,-661.774
0.00049285,624.917
0.000396878,-1133.74
0.000394202,-1199.27
0.00044775,-312.195
0.0003832,-1441.45
0.000441321,-519.51
0.000393313,-1347.22
0.000412235,-1034.98
0.000494078,283.628
0.000403754,-1280.77
0.000440173,-692.596
0.000475507,-105.925
0.000459891,-408.632
0.000454301,-606.073
0.000464169,-495.131
0.000420547,-1237.03
0.000396638,-1707.51
0.000448841,-897.004
0.000363906,-2429.51
0.000559314,833.793
0.000457167,-878.391
0.000434561,-1260.55
0.000445112,-1100.75
0.000528746,272.75
0.000475818,-616.431
0.000566798,900.716
0.000573319,980.633
0.000539209,335.418
0.000575617,898.459
0.000574022,830.201
0.0005012,-437.385
0.000535644,126.092
0.000490534,-719.709
0.000521648,-232.716
0.000515204,-344.626
0.000579053,698.058
0.000574914,603.892
0.00050088,-679.793
0.000543336,-36.4151
0.000485357,-1055.81
0.000457693,-1564.13
0.000584679,555.066
0.000568524,280.781
0.000521741,-584.67
0.000516489,-684.955
0.000604573,758.794
0.000538027,-391.365
0.000522427,-664.685
0.000521165,-694.108
0.00053083,-553.291
0.000624126,969.304
0.000548276,-323.958
0.00061411,756.07
