x,v
0.0162607,661442
0.0174418,680540
0.0272403,935313
0.0166063,659408
0.0771147,-820566
0.0792197,-765429
0.080347,-737057
0.0820492,-667366
0.0840232,-649706
0.0804993,-732683
0.0173895,677396
0.016139,660814
0.0784278,-783034
0.0239807,842172
0.0164517,653710
0.0161549,654851
0.0800965,-740027
0.0833028,-640125
0.0803195,-734622
0.0186713,714938
0.017755,686871
0.0201936,756159
0.0840781,-635054
0.0790379,-769342
0.0736909,-917402
0.0160342,656930
0.0845837,-595794
0.0183962,705999
0.0190859,725822
0.0842392,-658896
0.0852596,-554665
0.0177377,685231
0.0860884,-503917
0.0184174,705710
0.0161512,643892
0.0186584,712198
0.0168108,655323
0.0823047,-681632
0.0841977,-637838
0.0207691,767677
0.0212936,779924
0.0170372,660205
0.0832926,-652139
0.0158529,658287
0.0175421,675515
0.019118,723292
0.0160611,635414
0.0842406,-652463
0.0276183,943236
0.0158481,635902
0.0828914,-656579
0.0170754,659408
0.0804013,-733178
0.0157943,635886
0.0230268,815506
0.0172523,664540
0.0166575,646273
0.0188185,713608
0.0173088,665890
0.0192554,725811
0.0848905,-552922
0.0814339,-704299
0.0235769,827017
0.0160048,629872
0.0184069,700459
0.0842442,-599027
0.0703131,-999019
0.016478,639216
0.0736449,-913467
0.0156887,652114
0.0222516,797613
0.0158684,626147
0.0765632,-828430
0.0195937,733689
0.0156171,632922
0.0156282,627648
0.0280487,955922
0.0852263,-596580
0.0842003,-622654
0.0813687,-679879
0.0804603,-731407
0.0171852,658209
0.0769073,-819547
0.0166801,641160
0.0831078,-646403
0.0189608,713615
0.0174261,664968
0.0843223,-627757
0.0168024,644308
0.0241944,838355
0.0792153,-740510
0.0785999,-771927
0.0155769,612524
0.0254057,869624
0.0198951,737931
0.0813978,-695584
0.0856272,-552947
0.0154661,645894
0.0153488,625181
0.0215268,777384
0.0845678,-604070
0.0165003,632031
0.0845695,-607216
0.0165391,632520
0.0201049,742315
0.0246875,848907
0.0850772,-571238
0.0170051,647533
0.0177876,673805
0.0826407,-659410
0.0302033,1.02547e+06
0.0836767,-586136
0.084118,-626293
0.0152285,621537
0.0152175,619666
0.0178007,672872
0.017534,663677
0.015267,633550
0.0153009,638319
0.0233758,815330
0.0846821,-614675
0.087068,-504220
0.0152759,638986
0.0853089,-603854
0.0833194,-624526
0.0865158,-510755
0.0160025,609080
0.0849552,-616840
0.0150481,613674
0.0850999,-611454
0.0205418,748881
0.0150062,611620
0.0794377,-758311
0.0844643,-616139
0.0850107,-593443
0.0769735,-814285
0.0149563,606492
0.0166878,630036
0.0153171,587655
0.0149248,587327
0.0175979,661339
0.015024,623138
0.0150049,581137
0.0224098,789970
0.0832248,-632042
0.0685719,-1.0506e+06
