x,v
0.0644967,685229
0.00870126,-944973
0.0834348,889215
0.0648015,687471
0.0826743,882779
0.0920881,941737
0.0358241,-689110
0.0290526,-770354
0.088718,910670
0.0336217,-714684
0.0358401,-683029
0.00998615,-936591
0.0879354,904688
0.0725533,805600
0.0354609,-690076
0.076569,822436
0.0361307,-683320
0.0642031,680344
0.0764558,822008
0.0640645,677585
0.0352136,-699968
0.016528,-876982
0.0289501,-770961
0.0320812,-732428
0.019221,-856023
0.0420371,-593494
0.0673889,731356
0.011122,-929143
0.0357079,-693027
0.0392077,-638653
0.0249087,-800074
0.0638154,667839
0.0678581,739179
0.032554,-727806
0.0645368,689769
0.0299315,-756119
0.0633958,666461
0.0641262,681327
0.0520694,-441014
0.0774098,824355
0.0886681,908707
0.0374915,-663012
0.0780166,828901
0.0842655,893013
0.0298088,-762976
0.0381214,-652297
0.0721927,800763
0.0625774,652408
0.038213,-653631
0.0397688,-632942
0.0621807,645834
0.0240712,-807777
0.0388708,-646430
0.0270507,-782828
0.0362721,-683420
0.0650182,687737
0.0944139,973493
0.0173256,-866722
0.04022,-618260
0.0689519,756260
0.0364262,-681198
0.0617961,640493
0.063798,665526
0.0248535,-799747
0.0298259,-762085
0.0265395,-775908
0.00652113,-965731
0.0614183,638217
0.0631372,664270
0.0350252,-692612
0.00771836,-950433
0.0394051,-634116
0.0857121,895331
0.0611988,633523
0.0398845,-625710
0.0388233,-646299
0.0627324,657661
0.0609585,633693
0.043286,-583147
0.0608193,630766
0.0608895,630782
0.0722426,799774
0.0395188,-633127
0.0606585,630102
0.0627261,647376
0.0606753,628859
0.0745969,814308
0.0666029,715016
0.0333583,-709201
0.0654763,694662
0.0378649,-661602
0.0375083,-667314
0.0179339,-862192
0.0292335,-768292
0.0390159,-646949
0.0852053,893790
0.0403552,-625727
0.0600945,625033
0.0389346,-647254
0.0713968,790463
0.076077,816432
0.042511,-591634
0.0615109,633469
0.0654051,692894
0.0698197,768542
0.0374604,-665324
0.0943077,969920
0.0773669,820748
0.0355505,-685002
0.0875593,897254
0.0630891,665207
0.0744719,812746
0.0348078,-693509
0.0693524,760871
0.041281,-605569
0.0609665,637194
0.0599801,620538
0.0625965,644078
0.0340174,-701121
0.0629211,648430
0.028997,-760832
0.0296876,-763007
0.0605682,633433
0.0412429,-611326
0.0335549,-710430
0.0589153,612111
0.0232357,-817760
0.0598249,625771
0.0668347,717786
0.0609228,626941
0.027952,-775705
0.0589107,611233
0.0600849,620160
0.0594149,614875
0.0542261,-414985
0.0807522,858231
0.0380397,-660571
0.0402673,-622216
0.0555013,-419238
0.0599892,628305
0.0376282,-660746
0.0674028,727419
0.0668714,717949
0.033995,-705607
0.0576987,601557
0.0646799,678044
0.059342,613352
0.0594477,-382571
0.0455057,-560085
0.0806829,856700
0.0394791,-632406
0.00525654,1.10165e+06
0.0788591,833210
0.0571361,592611
0.0618492,649642
0.060171,631494
0.0320697,-729264
0.0573541,599303
0.030721,-748820
0.0452998,-548733
0.0568249,588618
0.0859932,889819
0.045234,-562496
0.0781324,824448
0.057689,597217
0.0210535,-833437
0.0298932,-756584
0.0562785,582234
0.0802001,849900
0.0234914,-813275
0.0388372,-649573
0.0522074,-440537
0.0443541,-566653
0.057717,605344
0.0595163,625464
0.0558723,578189
0.0557606,575845
0.0760191,811615
0.0769117,814094
0.0558808,575790
0.0583473,602611
0.0568714,587080
0.0759922,811246
0.047535,-521907
0.0747041,809402
0.0722134,795176
0.0317104,-734289
0.0909965,927812
0.0131205,-912330
0.0606751,637869
0.0358547,-680749
0.0388237,-639603
0.0577914,607190
0.0549718,564237
0.0293506,-742497
0.0426602,-573914
0.0727265,798818
0.080038,846791
0.0528671,-420316
0.043901,-581196
0.0402696,-624399
0.0285193,-759584
0.0540702,-417418
0.038723,-651207
0.0837503,883011
0.0550802,567860
0.0540398,547410
0.0572546,600989
0.0544872,553319
0.0471768,-523730
0.0543867,551480
0.0917872,934163
0.0526977,-424741
0.0808324,856265
0.0921736,937158
0.0297729,-754727
0.0548807,558794
0.0563158,588284
0.0454368,-560688
0.0394243,-631702
0.0549021,565574
0.0429473,-585873
0.0248107,-794275
0.04466,-570354
0.0553856,574109
0.0543959,550653
0.0454769,-557069
0.0622145,635407
0.0408704,-619356
0.0556512,578530
0.0518478,-438145
0.0702648,770958
0.0536637,538023
0.0621164,634188
0.0559806,573833
0.0775511,816099
0.0706124,775729
0.0555952,568616
0.0566489,582128
0.0708204,778451
0.0767028,810559
0.0562943,577731
0.0626245,640099
0.0860375,885703
0.0533546,532100
0.0770908,812365
0.0878734,893265
0.0594819,610567
0.0839895,883022
0.0751694,807605
0.0565082,580172
0.0523007,515207
0.0610175,623193
0.0547103,563131
0.0548621,565896
0.0536789,543710
0.0518884,507683
0.0539207,548528
0.0522664,516472
0.0952539,-191095
0.025557,-793253
0.0786765,827562
0.0508097,-454993
0.0810859,858231
0.0145156,-894956
0.0657334,694087
0.0486321,-502319
0.0722271,792640
0.088694,900649
0.0758242,807083
0.0510265,495719
0.0782159,821537
0.059187,625175
0.06478,676183
0.0505857,487410
0.0552112,573034
0.0541703,544657
0.0396921,-631998
0.0562451,575631
0.0525524,523294
0.0501811,482100
0.0607819,620163
0.0741795,803364
0.0353709,-688448
0.0498732,-487658
0.0712099,781606
0.0473703,-537586
0.0288827,-764732
0.0522973,511513
0.0387688,-648764
0.0906816,922402
0.0411143,-606299
0.0708704,777306
0.0531038,525131
0.0806098,851328
0.042566,-584853
0.0502186,479762
0.046555,-533446
0.0507442,487511
0.055873,570214
0.0568106,597868
0.0242751,-792232
0.049368,470833
0.0677208,728311
0.0525095,523542
0.0713056,782001
0.0491334,464038
0.0545693,562913
0.0952963,991057
0.0494106,467347
0.0687106,744507
0.0926565,939054
0.0569496,-416952
0.0374941,-653367
0.047286,-531945
0.00476271,-1.00411e+06
0.0484285,455458
0.0805049,849147
0.0519471,504756
0.0666412,708680
0.0642081,664188
0.0478058,452149
0.0766336,806024
0.0693199,753840
0.0966977,-1.0503e+06
0.034362,-694590
0.0297073,-758893
0.0442591,-561645
0.0393282,-630572
0.0393958,-628946
0.0468072,439916
0.0496461,476659
0.0487167,457799
0.0618849,628859
0.0552144,575001
0.0567406,-407094
0.0467166,438519
0.0312362,-738365
0.0474521,445052
0.0581796,596142
0.0462513,436082
0.0518723,502956
0.0463913,435128
0.0521504,507306
0.0649549,677537
0.0355599,-678794
0.0518876,-443754
0.0992278,569039
0.0645989,670794
0.0566093,596542
0.0452562,423529
0.067612,725084
0.045124,421946
0.0568047,-400577
0.045312,425163
0.0337315,-697370
0.0398172,-621705
0.0469902,445440
0.049901,481508
0.0492759,463825
0.0467344,-539091
0.0731691,795240
0.0486097,463227
0.0542863,559049
0.0872991,883830
0.0159543,-872966
0.0598694,-370079
0.0412854,-614840
0.0534526,543236
0.0652766,682842
0.00636165,1.10162e+06
0.0657587,691520
0.0483867,460944
0.0289347,-758614
0.068858,745110
0.0548898,570388
0.0481358,458119
0.067461,721783
0.0487868,-503334
0.053202,-427546
0.0486697,455844
0.0436592,401758
0.0749182,800734
0.0698323,760094
0.043562,402189
0.0433601,398571
0.0475681,444571
0.0239109,-795998
0.0666785,707798
0.049681,468762
0.0432977,397344
0.043908,407747
0.0391138,-645129
0.0487379,-509154
0.0446043,417814
0.0606917,-351580
0.0403492,-624708
0.0678363,727901
0.0526913,529373
0.0671395,715572
0.0470891,447902
0.0386721,-638902
0.0600058,610823
0.0508232,497740
0.075077,799816
0.0379586,-650164
0.0493557,474442
0.0559638,588537
0.0866745,878247
0.0418017,-595870
0.0651607,679763
0.0640913,659956
0.0476856,-519162
0.0314456,-729711
0.0436686,405827
0.0536387,547848
0.0710337,775273
0.0878251,886582
0.00403664,-1.00831e+06
0.0555613,582514
0.0447522,420852
0.0329364,-717003
0.0505799,481379
0.057427,586306
0.0453685,-545985
0.0580272,592685
0.0565685,575814
0.0439354,402917
0.0712551,777230
0.0319006,-717510
0.0501877,487942
0.0739305,796001
0.0413065,371555
0.0460737,437657
0.0467215,444934
0.0592948,-377779
0.035766,-673393
0.0702232,764047
0.0419409,383866
0.0546985,549166
0.0402751,366735
0.040224,366576
0.0880755,888273
0.0432841,-576791
0.0426407,385456
0.0705844,768562
0.0551081,575716
0.0965329,979071
0.0459912,427338
0.0643395,-301909
0.0477024,455458
0.0723385,786176
0.0485977,-505335
0.0398213,363731
0.0486296,-504940
0.0448662,414073
0.0471837,450328
0.0550816,554883
0.0950664,-1.09035e+06
0.0397205,362623
0.0656244,686957
0.0402272,369706
0.0526619,530214
0.0680319,729293
0.0400601,363306
0.0414779,380079
0.0297551,-751966
0.040501,372081
0.0814391,855755
0.0735108,792760
0.0506317,481167
0.0523219,-436107
0.0741401,795072
0.0410969,-617153
0.0277734,-763593
0.0450246,-567663
0.0771475,803003
0.0501982,489014
0.0550094,-415257
0.0509525,-459785
0.0396806,-628750
0.0865247,874463
0.0754697,796581
0.0416784,382956
0.0386506,352908
0.0602936,611362
0.0548183,571336
0.03965,367011
0.0765462,-208030
0.0418402,-605487
0.0161223,-864053
0.0337756,-707236
0.0416041,382650
0.0525696,510942
0.052955,517599
0.0381556,347013
0.0592579,602528
0.0409049,365405
0.0401266,361490
0.040732,364207
0.044793,423659
0.043559,407234
0.0957333,-1.08295e+06
0.0378976,344423
0.0397612,369000
0.0388577,352517
0.0390371,361599
0.0669806,-277902
0.0475258,-529493
0.0543956,-414713
0.0547782,-411288
0.0542647,-414984
0.0530799,538984
0.0390508,362265
0.0288286,-758625
0.0373923,336568
0.0635564,647786
