x,v
0.0806326,-858808
0.0985462,211264
0.0629615,-949352
0.0914056,-783845
0.00278564,-560615
0.00866296,759685
0.0235143,877413
0.0183307,842575
0.0122592,793943
0.0885058,-801640
0.0334598,950760
0.00292693,698371
0.0978447,469905
0.0976307,510176
0.00169286,453316
0.00914481,-593669
0.090345,-792929
0.0198704,848127
0.0719032,-876672
0.0715669,-879893
0.00397322,772421
0.0846076,-826096
0.0218815,860617
0.00410739,-646153
0.00193019,-414414
0.0331805,947866
0.00202169,-438718
0.0954859,-803359
0.0725524,-872063
0.00249284,650535
0.0029718,-580351
0.095658,655360
0.0335382,-411982
0.0092462,763594
0.0114944,-573386
0.00943949,-588214
0.00534787,-635383
0.0931002,-770415
0.00827961,-600081
0.0030743,-589707
0.010386,769932
0.0824139,-846832
0.0296368,-444275
0.00464548,-649870
0.01065,-584298
0.00272566,-554528
0.0825598,-845590
0.0816158,-851684
0.0186842,-548936
0.0144279,-552953
0.0940725,628516
0.0463781,1.01636e+06
0.0889883,-799177
0.0943253,634160
0.0205632,848954
0.00921275,761762
0.00131922,-73052.6
0.0959751,-794479
0.0112223,781509
0.076304,-883691
0.0729387,-869899
0.0601606,-972669
0.0108219,-581353
0.0935321,617945
0.0872082,-802133
0.0880898,-800449
0.0598788,-975113
0.00129491,-60854.7
0.0880315,-800459
0.0932988,614747
0.0951473,-800235
0.0900007,-794094
0.00348815,-615403
0.0930739,611646
0.0861683,-807856
0.0912528,-783683
0.0732972,-869510
0.0151476,-518264
0.0955411,659542
0.093597,622246
0.0024145,637107
0.0947383,645611
0.0249573,891405
0.00210909,578812
0.0812561,-852757
0.0140788,-552154
0.0155481,-540609
0.0153623,-546131
0.0126008,-569115
0.0919053,-777161
0.0333352,948167
0.016892,834069
0.0888629,-798088
0.0941202,631890
0.00979215,765670
0.00470496,-650836
0.0636818,-214300
0.00127722,-29145.7
0.0748062,-877284
0.00840655,758001
0.0914583,602429
0.00814492,-600352
0.0892305,-796742
0.0907224,596201
0.0948666,643038
0.0987352,-90054
0.0972488,558390
0.00531176,-634912
0.0756474,-881303
0.0164921,-534852
0.0698061,-900523
0.0307188,-438505
0.0955261,660431
0.00638905,754407
0.0900683,592116
0.00551643,766653
0.0907788,593336
0.00141871,-179965
0.0938308,627434
0.0816297,-849499
0.0831064,-838361
0.00132661,-121017
0.0115523,-575960
0.0156312,821305
0.00488947,778302
0.0960205,645115
0.0190221,-543044
0.0899339,594134
0.0118923,787769
0.0104825,770276
0.00329145,-606336
0.089338,592232
0.0165863,834946
0.00328121,734034
0.00998829,768215
0.085037,-816633
0.0892065,589431
0.0841045,-827044
0.0958839,-795414
0.098659,-240235
0.0889022,589267
0.0292104,-444547
0.0884201,589627
0.091178,602539
0.09421,-778308
0.0152185,-540472
0.0599959,-972760
0.00740566,747822
0.0029423,-573102
0.0889574,-795987
0.09168,597981
0.0893887,588523
0.0884172,591097
0.0718485,-870486
0.0837342,-830682
0.0890387,593476
0.0807904,-853749
0.0914603,605353
0.0531051,-1.02002e+06
0.00951261,-590616
0.00171412,-335498
0.00664965,755469
0.0451903,-1.07356e+06
0.011637,778998
0.0408785,983383
0.0120592,788433
0.0874124,586472
0.0409656,-1.09818e+06
0.0922367,611683
0.0851808,-813876
0.0929479,606602
0.0908679,601184
0.086607,580765
0.0867488,-799886
0.0911367,603309
0.0106952,-581642
0.0868611,580470
0.00927243,-591149
0.0305389,-436039
0.0464028,1.01313e+06
0.010046,765053
0.00741434,752682
0.0211187,-539912
0.00923087,-585845
0.0784958,-871448
0.0703315,-890497
0.0737993,-866479
0.00465799,-645539
0.0330951,939463
0.0159428,829523
0.0851735,566577
0.0143683,-550326
0.0211867,-543514
0.0041541,776060
0.00996707,-586898
0.0126273,-563158
0.0942973,627058
0.0846758,-818314
0.0883323,586016
0.0136386,805947
0.0812639,-849632
0.0328196,-410689
0.0687736,-910837
0.0830943,541379
0.00448841,781023
0.0905584,-786466
0.00906035,753175
0.0259157,-467552
0.0538563,-1.01563e+06
0.0837297,548150
0.0107478,-581428
0.00996231,-589022
0.0911969,604950
0.0174014,836871
0.0965304,619754
0.0860275,-803334
0.096939,-731293
0.0101756,-588074
0.0357551,954354
0.0109858,-582467
0.00505875,-635258
0.0151393,-541337
0.0210023,845713
0.0871415,586845
0.0635846,-940206
