x,v
0.0999123,-183.149
0.0998532,-237.77
0.0998788,490.843
0.0999203,163.826
0.0999813,491.85
0.0999855,595.675
2.04998e-05,-511.481
1.59383e-05,-576.099
0.0997909,-646.954
0.000111749,259.414
0.0999844,810.99
0.0998364,-590.948
2.36727e-06,-796.006
0.0998839,621.483
0.0999423,769.362
0.0999155,463.581
7.05381e-05,-291.987
0.0999142,735.816
1.49106e-05,-840.748
0.0998649,-260.228
0.0998982,706.088
0.0999637,857.335
9.13141e-05,-287.961
5.5794e-05,-653.682
8.88822e-05,-373.601
0.000176193,424.23
0.000144396,126.684
0.000119371,-137.802
7.36702e-05,-565.725
0.0999793,847.93
0.0999891,924.287
0.0999089,551.262
0.0998258,-135.526
0.0999607,524.827
0.000194661,483.76
1.51832e-05,-1183.74
8.73118e-05,-528.083
6.7297e-05,-728.334
0.0999575,762.451
8.26791e-05,-638.521
0.0998856,305.494
0.000144754,-77.7677
9.24507e-05,-584.604
0.000133277,-215.146
0.0999408,1154.56
9.18662e-05,-639.671
0.000177317,141.017
0.000120894,-408.302
0.00013176,-330.752
0.099974,1356.47
0.0999664,613.509
4.07605e-05,-1223.54
0.000176477,20.3656
0.000152724,-203.043
0.0999546,790.095
4.76808e-05,-1223
4.00792e-05,-1302.08
0.000145125,-336.301
4.88891e-05,-1234.44
7.18822e-05,-1024.81
1.13535e-05,-1596.16
2.84947e-05,-1444.97
0.0998696,478.762
0.000227512,364.216
0.00012429,-589.274
0.000205602,141.979
0.000100161,-834.213
0.000150658,-371.13
0.0998827,603.189
1.72698e-05,-1620.67
7.17566e-05,-1150.17
0.0998434,2.12215
0.000103017,-905.001
5.37802e-05,-1361
0.000175347,-252.004
1.07309e-06,-1864.78
1.55649e-05,-1740.26
5.78888e-05,-1354.75
0.000190646,-135.852
0.000199346,-91.8131
0.000198725,-113.344
2.42869e-06,-1974.23
0.000180262,-342.202
0.000109152,-1008.8
4.15001e-05,-1636.75
0.000171172,-448.549
0.000100905,-1111.9
0.00013784,-807.656
0.000237943,94.5021
0.00018681,-387.996
0.000117237,-1044.94
8.98689e-05,-1346.83
0.000147922,-818.623
0.000226158,-113.458
2.51761e-05,-1979.13
0.000208451,-305.996
8.03147e-05,-1493.59
0.000100909,-1330.9
8.35851e-05,-1497.33
1.0403e-05,-2185.28
0.000162024,-797.068
0.000247345,-26.6095
6.77952e-05,-1688
0.000239237,-146.489
4.80542e-06,-2311.38
0.000219969,-335.338
0.000233658,-220.488
0.000177686,-754.349
2.66755e-05,-2148.23
0.000116089,-1331.03
0.000106426,-1438.14
9.4123e-05,-1589.91
0.000130987,-1254.7
0.000228857,-355.053
0.000187692,-784.09
8.30153e-05,-1755.5
0.000159669,-1069.43
0.000286263,81.3793
0.000305025,231.69
0.000113051,-1564.52
8.18423e-05,-1867.93
0.00031481,272.187
0.000210008,-702.639
0.000193219,-859.614
0.000256222,-310.63
