x,v
0.0810833,-671057
0.0339066,788413
0.080609,-673975
0.046116,868853
0.0800012,-681143
0.0820241,-662025
0.0170158,636990
0.0572823,-858419
0.0779391,1.00045e+06
0.0415752,-909408
0.0644468,-799933
0.0820102,-661730
0.0581523,-852129
0.0226649,697452
0.0168232,634061
0.063884,-803134
0.00965357,595331
0.0808616,-671400
0.0698958,-770350
0.0815987,-666973
0.072129,-751252
0.0283407,743101
0.0138026,628008
0.0110022,611765
0.0163851,632562
0.0152783,627879
0.0667128,962462
0.0282676,742197
0.0406744,838571
0.0322638,773492
0.0180688,653888
0.0104386,605009
0.0362286,802489
0.0714194,-756646
0.085007,-636181
0.0204553,-426262
0.00782737,574817
0.0583013,929142
0.023745,696898
0.0151611,625289
0.0834066,-648022
0.0723188,-749459
0.0249082,702843
0.0349025,795383
0.00206486,275153
0.0212717,-421669
0.0219956,697436
0.0856574,-631349
0.0823893,-657435
0.0592005,-843121
0.040234,-922571
0.0739826,-736358
0.016263,-1.0706e+06
0.0813771,-666344
0.0160849,627882
0.0535789,909703
0.0189754,663297
0.0869755,-625023
0.0113664,618331
0.0839593,-642259
0.0649814,-795992
0.0304363,-968672
0.00805825,574074
0.0576667,-854071
0.0788535,-688900
0.0661454,-791910
0.0874707,-622490
0.0142836,625688
0.0838269,-643283
0.0842533,-643531
0.0205151,681432
0.0515155,-866692
0.0762555,-714757
0.00318982,-510532
0.0882025,-615473
0.0858369,-633317
0.0872474,-621462
0.0506557,-868649
0.0683572,979453
0.0457451,-886132
0.0884583,-612763
0.0731682,-742108
0.0888297,-609923
0.00886279,583871
0.00910589,587320
0.0757635,1.00386e+06
0.062841,-809862
0.0882772,-616793
0.0788933,-688268
0.0604644,-832031
0.0650423,-794886
0.00972521,595228
0.0618486,944686
0.0572425,-856151
0.0266758,715764
0.0227235,693406
0.0114399,618089
0.0134804,631263
0.0414057,842043
0.00341077,543750
0.0789638,-687490
0.0848388,-634138
0.0112386,618013
0.0290801,750069
0.00970901,595663
0.0109202,613109
0.0903171,-598119
0.0855428,-629738
0.046954,867803
0.0904657,-596439
0.0857192,-628721
0.0811523,1.0199e+06
0.0310475,-963042
0.043655,-894644
0.00184478,68223.1
0.0189956,665254
0.0193693,669317
0.0407997,833555
0.0298508,756901
0.0559738,-861251
0.0867955,-622455
0.051167,-866317
0.0129425,-444517
0.0358711,802641
0.0209397,689551
0.0213665,691463
0.0451682,-887339
0.00275779,-453283
0.0724368,-746795
0.0888563,-607280
0.0337967,-955619
0.0902767,-594947
0.00270122,450814
0.0134612,625735
0.0416827,844307
0.0100759,-475523
0.0898263,-598437
0.00453036,597405
0.0143901,620529
0.00530374,589935
0.0536405,-863666
0.092774,-583446
0.0713716,-754765
0.00625852,573492
0.0830915,-649220
0.0044816,598827
