x,v
0.0999709,1967.31
0.0999902,840.277
0.0998694,71.4432
0.0999866,1143.62
0.0997139,475.191
0.0998378,487.804
0.0997898,288.463
0.0997544,706.285
0.099923,1805.57
0.0999856,1847.36
0.0998649,1430.84
0.000163284,-29.4738
0.0998467,672.426
0.0999691,821.683
0.0998565,786.488
0.0999822,1117.35
0.0998144,1192.29
0.0999737,937.588
0.099958,2004.25
0.0996698,-484.579
3.80276e-06,-1160.99
0.0996431,-330.753
7.29952e-05,-731.606
7.06835e-06,-1160.03
1.79923e-05,-1092.89
0.0999637,976.299
0.0998159,188.112
0.0999294,618.699
0.0999797,1623.3
5.36094e-06,-1240.34
1.08898e-05,-1218.67
0.0998495,864.539
0.0998203,1162.6
0.0999956,1717.88
2.42037e-05,-1259.42
0.0998229,576.943
0.000120559,-646.18
0.0999499,1191.39
7.49093e-05,-1007.43
8.67859e-05,-951.109
8.67484e-05,-954.432
7.50288e-05,-1031.31
0.000182309,-350.92
0.0999179,856.209
0.000173551,-428.79
0.0998736,911.891
2.68125e-05,-1385.95
0.0997546,431.932
0.0999621,1790.35
0.0998743,1184.64
1.20314e-05,-1505.62
0.000191046,-356.384
7.25883e-05,-1131.74
0.0997729,544.905
2.64931e-05,-1446.55
9.12226e-05,-1048.93
7.38444e-05,-1162.19
5.47552e-05,-1289.52
0.0998717,1377.56
0.0999073,1024.06
0.000142196,-761.318
0.0999437,1526.16
1.43461e-05,-1610.92
0.0996944,236.191
0.000225356,-269.872
0.000101661,-1083.52
4.39265e-05,-1456.2
0.0997967,867.221
0.000149257,-788.341
0.0998062,628.025
0.0996936,127.657
6.11569e-05,-1385.5
0.0997542,766.623
0.000215968,-402.639
7.33892e-05,-1350.01
0.00021189,-471.995
0.0999419,1970.13
4.29726e-06,-1837.3
0.0998688,1501.76
0.0999924,1916.11
0.0998826,985.174
8.4094e-05,-1395.21
0.0999179,1846.88
0.0998875,1090.36
0.0999074,984.49
0.000104223,-1299.71
0.099882,1460.45
0.0998491,1099.41
0.0999182,1061.77
0.0997528,334.39
0.099967,1674.4
0.0998792,979.01
0.00022019,-660.54
5.57035e-05,-1750.28
0.0999843,2161.17
0.00015971,-1092.47
0.099921,1323.03
3.15972e-05,-1943.76
0.000131268,-1304.58
0.000197834,-882.834
8.99915e-05,-1583.79
0.000233012,-682.893
0.0999744,1507.43
0.0999358,1843.06
3.83437e-05,-1952.78
0.000241438,-648.758
0.0999347,1492.82
3.90738e-05,-1977.36
0.000239471,-690.673
6.68078e-05,-1814.49
0.0998974,1646.99
0.099891,1513.47
0.000180724,-1102.22
0.0998683,1192.42
0.0999556,1902.83
0.000161502,-1235.03
0.000111515,-1559.45
0.000188387,-1066.83
0.000320745,-226.765
0.000269182,-561.314
7.73383e-05,-1808.42
8.59596e-05,-1771.49
0.000166752,-1264.46
0.0999636,1991.45
0.000283239,-544.903
0.000286743,-557.82
0.000176343,-1273.68
6.62951e-05,-2004.21
0.000153045,-1448.09
5.00106e-05,-2115.06
9.72818e-05,-1821.97
0.000169205,-1373.49
0.000324159,-471.373
0.0999981,1499.77
0.00015358,-1572.54
0.000251574,-945.68
0.000211339,-1210.49
0.000229422,-1109.65
0.000257578,-934.816
0.000190861,-1365.24
0.000171032,-1498.87
0.0999053,1309.88
0.000168676,-1523.26
0.000123712,-1813.85
0.000319986,-556.745
7.61657e-05,-2127.2
0.000268526,-909.12
0.000280071,-881.127
1.41673e-05,-2599.7
0.00014446,-1765.21
0.000186933,-1495.27
0.000284907,-874.695
0.000285521,-881.534
0.000232213,-1236.54
0.000143844,-1815.4
0.000101218,-2090.95
0.000324084,-661.367
0.000268358,-1035
0.000218804,-1365.88
1.25321e-05,-2693.42
0.000376978,-372.192
2.64152e-05,-2630.36
9.07287e-05,-2221.55
0.000206573,-1489.19
0.000123738,-2047.88
0.000336408,-720.814
0.000484766,225.181
0.000411633,-264.974
0.0998366,1099.18
0.000308445,-937.554
0.0996018,-240.712
4.23673e-05,-2689.6
0.000262455,-1285.58
0.00024079,-1437.18
2.82224e-05,-2820.59
0.000372757,-610.414
0.000282891,-1191.19
0.000208521,-1672.35
0.000184774,-1838.87
0.000262364,-1344.71
0.000262163,-1347.54
3.92415e-05,-2794.43
0.000235735,-1551.33
0.000196509,-1838.93
0.000110187,-2406.17
0.000579517,606.24
0.000124767,-2320.14
0.000130735,-2323.38
0.000263649,-1493.61
0.000325443,-1110.25
0.000303984,-1254.36
0.000236837,-1710.65
0.000440625,-411.411
0.00014096,-2340.85
8.41312e-05,-2741.61
0.000271461,-1543.54
0.000228857,-1828.2
0.000180503,-2145.2
0.000290217,-1447.63
0.000371386,-936.626
0.000415162,-667.545
0.000435253,-543.017
0.000126613,-2550.18
0.000421327,-660.268
0.000394593,-835.208
0.000204908,-2069.98
0.000225285,-1940.53
0.000319424,-1352.32
0.000245533,-1835.02
0.000170813,-2321.51
0.000411882,-773.371
0.000450131,-529.037
0.00032877,-1310.73
0.000253331,-1808.01
0.000351757,-1238.45
0.000340362,-1324.03
0.000466027,-520.838
0.000334714,-1369.59
0.00020274,-2233.37
0.000421146,-834
0.00026323,-1858.39
0.000263321,-1890.16
0.000193448,-2342.41
0.000154078,-2601.66
0.00030588,-1631.98
0.00019367,-2393.37
0.000276075,-1875.97
0.000414663,-1002.02
0.000410681,-1032.24
0.000313445,-1669.64
0.00020614,-2394.87
0.000502478,-499.142
0.00020604,-2417.08
0.000234921,-2251.45
0.00042942,-1005.76
0.000319658,-1712.89
0.000226122,-2329.59
0.000326127,-1706.75
0.000422033,-1124.13
0.000386468,-1357.37
0.000574068,-162.197
0.000470933,-849.841
0.000458244,-965.305
0.000439888,-1087.93
0.000464222,-943.826
0.000632567,84.432
0.00045545,-1064.93
0.000141364,-3105.56
0.000472731,-980.034
0.000299264,-2101.3
0.000562853,-408.396
0.000350016,-1790.46
0.000354686,-1777.39
0.000572715,-386.603
0.000647823,93.1369
0.000530805,-666.802
0.000205265,-2761.03
0.000435623,-1298.7
0.000587149,-347.742
0.000606514,-238.662
0.000436545,-1346.7
0.000303591,-2207.54
