t, ft, filtered ft Array, filtered ft Vector
3.45754,-0.121203,-0.105855,-0.105855
3.46154,-0.103248,-0.112406,-0.112406
3.46553,-0.102554,-0.111665,-0.111665
3.46953,-0.115722,-0.118148,-0.118148
3.47353,-0.134291,-0.119036,-0.119036
3.47752,-0.0992696,-0.120459,-0.120459
3.48152,-0.150745,-0.141997,-0.141997
3.48551,-0.127421,-0.161774,-0.161774
3.48951,-0.11321,-0.156992,-0.156992
3.49351,-0.253324,-0.161307,-0.161307
3.4975,-0.254155,-0.165616,-0.165616
3.5015,-0.100823,-0.16124,-0.16124
3.50549,-0.129473,-0.159193,-0.159193
3.50949,-0.180907,-0.143489,-0.143489
3.51349,-0.0967891,-0.120931,-0.120931
3.51748,-0.0988824,-0.128603,-0.128603
3.52148,-0.143392,-0.131776,-0.131776
3.52547,-0.0962474,-0.125845,-0.125845
3.52947,-0.154527,-0.127949,-0.127949
3.53347,-0.151686,-0.129375,-0.129375
3.53746,-0.139394,-0.123475,-0.123475
3.54146,-0.111516,-0.123423,-0.123423
3.54545,-0.108862,-0.112231,-0.112231
3.54945,-0.102093,-0.104303,-0.104303
3.55345,-0.0958852,-0.0954465,-0.0954465
3.55744,-0.076178,-0.091293,-0.091293
3.56144,-0.0961924,-0.078124,-0.078124
3.56543,-0.0773981,-0.0708515,-0.0708515
3.56943,-0.0824422,-0.0623099,-0.0623099
3.57343,-0.016679,-0.06033,-0.06033
3.57742,-0.0511859,-0.0470762,-0.0470762
3.58142,-0.036094,-0.0387532,-0.0387532
3.58541,-0.0623181,-0.0134165,-0.0134165
3.58941,-0.00341575,-0.00438501,-0.00438501
3.59341,-0.0191376,0.0230601,0.0230601
3.5974,0.0949148,0.0331656,0.0331656
3.6014,0.0465415,0.0598939,0.0598939
3.60539,0.14093,0.0827541,0.0827541
3.60939,0.0346452,0.0927881,0.0927881
3.61339,0.12478,0.0970117,0.0970117
3.61738,0.156606,0.112061,0.112061
3.62138,0.0511003,0.116021,0.116021
3.62537,0.12448,0.129639,0.129639
3.62937,0.151889,0.131077,0.131077
3.63337,0.168645,0.130618,0.130618
3.63736,0.12997,0.144957,0.144957
3.64136,0.134848,0.148756,0.148756
3.64535,0.153395,0.149876,0.149876
3.64935,0.15147,0.145998,0.145998
3.65335,0.151072,0.150846,0.150846
3.65734,0.159728,0.151172,0.151172
3.66134,0.141499,0.14821,0.14821
3.66533,0.163913,0.15027,0.15027
3.66933,0.137125,0.154103,0.154103
3.67333,0.132662,0.150773,0.150773
3.67732,0.165895,0.159948,0.159948
3.68132,0.177901,0.165348,0.165348
3.68531,0.136416,0.161333,0.161333
3.68931,0.205724,0.155996,0.155996
3.69331,0.20171,0.141356,0.141356
3.6973,0.109026,0.134688,0.134688
3.7013,0.0952982,0.128107,0.128107
3.70529,0.0634188,0.113933,0.113933
3.70929,0.131226,0.0923701,0.0923701
3.71329,0.0903454,0.08075,0.08075
3.71728,0.106508,0.0756108,0.0756108
3.72128,0.0507684,0.0773656,0.0773656
3.72527,0.0276856,0.0630299,0.0630299
3.72927,0.059324,0.0514746,0.0514746
3.73327,0.0757022,0.0397185,0.0397185
3.73726,0.0308762,0.0329288,0.0329288
3.74126,0.00945789,0.0276456,0.0276456
3.74525,0.0242154,0.0149844,0.0149844
3.74925,0.00324063,-0.00338397,-0.00338397
3.75325,-0.00929715,-0.0127515,-0.0127515
3.75724,-0.0293045,-0.0217275,-0.0217275
3.76124,-0.0528763,-0.0386228,-0.0386228
3.76523,-0.0346966,-0.0435661,-0.0435661
3.76923,-0.053374,-0.0500447,-0.0500447
3.77323,-0.094052,-0.0684947,-0.0684947
3.77722,-0.0313622,-0.0712368,-0.0712368
3.78122,-0.0546475,-0.0867423,-0.0867423
3.78521,-0.158454,-0.0923019,-0.0923019
3.78921,-0.0720712,-0.098474,-0.098474
3.79321,-0.143235,-0.107087,-0.107087
3.7972,-0.0922915,-0.122809,-0.122809
3.8012,-0.137257,-0.121313,-0.121313
3.80519,-0.0916551,-0.136352,-0.136352
3.80919,-0.164701,-0.142945,-0.142945
3.81319,-0.147984,-0.154747,-0.154747
3.81718,-0.177343,-0.153455,-0.153455
3.82118,-0.189385,-0.16298,-0.16298
3.82517,-0.174908,-0.162163,-0.162163
3.82917,-0.128212,-0.162783,-0.162783
3.83317,-0.158325,-0.15734,-0.15734
3.83716,-0.158988,-0.150381,-0.150381
3.84116,-0.15232,-0.144932,-0.144932
3.84515,-0.139243,-0.144034,-0.144034
3.84915,-0.140669,-0.139376,-0.139376
3.85315,-0.136769,-0.129178,-0.129178
3.85714,-0.121923,-0.128703,-0.128703
3.86114,-0.12572,-0.130114,-0.130114
3.86513,-0.0876031,-0.129699,-0.129699
3.86913,-0.148993,-0.115676,-0.115676
3.87313,-0.14912,-0.10397,-0.10397
3.87712,-0.137768,-0.100821,-0.100821
3.88112,-0.0386033,-0.0931989,-0.0931989
3.88511,-0.0399818,-0.0826116,-0.0826116
3.88911,-0.103679,-0.066824,-0.066824
3.89311,-0.0342477,-0.0535474,-0.0535474
3.8971,-0.0748821,-0.0538152,-0.0538152
3.9011,-0.038607,-0.0417486,-0.0417486
3.90509,-0.0448309,-0.0287009,-0.0287009
3.90909,-0.040478,-0.019517,-0.019517
3.91309,0.0444842,-0.00669636,-0.00669636
3.91708,-0.012345,-0.000666467,-0.000666467
3.92108,0.0300401,0.00814245,0.00814245
3.92507,0.014862,0.0177168,0.0177168
3.92907,0.00360228,0.0214457,0.0214457
3.93307,0.0168315,0.0324171,0.0324171
3.93706,0.0265424,0.0396549,0.0396549
3.94106,0.0705862,0.0509927,0.0509927
3.94505,0.0644549,0.0635722,0.0635722
3.94905,0.0807048,0.0768542,0.0768542
3.95305,0.0942271,0.0905945,0.0905945
3.95704,0.0916584,0.0999553,0.0999553
3.96104,0.109806,0.109392,0.109392
3.96503,0.122724,0.117608,0.117608
3.96903,0.136112,0.125782,0.125782
3.97303,0.130511,0.13149,0.13149
3.97702,0.13822,0.137331,0.137331
3.98102,0.151444,0.137718,0.137718
3.98501,0.131615,0.145142,0.145142
3.98901,0.150692,0.151973,0.151973
3.99301,0.125435,0.160857,0.160857
3.997,0.188075,0.150806,0.150806
4.001,0.178326,0.143966,0.143966
4.00499,0.20041,0.142493,0.142493
4.00899,0.0810884,0.134933,0.134933
4.01299,0.0837323,0.120729,0.120729
4.01698,0.140383,0.110927,0.110927
4.02098,0.0725189,0.0953801,0.0953801
4.02497,0.0886454,0.101158,0.101158
4.02897,0.10971,0.10301,0.10301
4.03297,0.0915829,0.0969371,0.0969371
4.03696,0.121533,0.0982529,0.0982529
4.04096,0.0967008,0.0962437,0.0962437
4.04496,0.0978689,0.0891691,0.0891691
4.04895,0.0817298,0.0867859,0.0867859
4.05295,0.074581,0.0718885,0.0718885
4.05694,0.0601879,0.0665765,0.0665765
4.06094,0.0749001,0.0539924,0.0539924
4.06493,0.0172512,0.044724,0.044724
4.06893,0.0595168,0.033732,0.033732
4.07293,0.00977981,0.0260133,0.0260133
4.07692,0.0168511,0.0101374,0.0101374
4.08092,-0.00236278,0.0065995,0.0065995
4.08492,0.0061569,-0.0109506,-0.0109506
4.08891,-0.0362317,-0.0145746,-0.0145746
4.09291,-0.00751374,-0.0169186,-0.0169186
4.0969,-0.0633341,-0.0183441,-0.0183441
4.1009,-0.0155878,-0.026159,-0.026159
4.1049,0.000443155,-0.0372447,-0.0372447
4.10889,-0.0123416,-0.048091,-0.048091
4.11289,-0.048547,-0.045675,-0.045675
4.11688,-0.113832,-0.0612475,-0.0612475
4.12088,-0.0834381,-0.0770108,-0.0770108
4.12488,-0.0464219,-0.0910829,-0.0910829
4.12887,-0.124595,-0.100336,-0.100336
4.13287,-0.1099,-0.101366,-0.101366
4.13686,-0.110847,-0.106359,-0.106359
4.14086,-0.11332,-0.117407,-0.117407
4.14486,-0.121038,-0.118703,-0.118703
4.14885,-0.118388,-0.120869,-0.120869
4.15285,-0.123758,-0.121727,-0.121727
4.15684,-0.133667,-0.120735,-0.120735
4.16084,-0.125068,-0.116269,-0.116269
4.16483,-0.116849,-0.11252,-0.11252
4.16883,-0.106378,-0.110508,-0.110508
4.17283,-0.0897744,-0.106412,-0.106412
4.17682,-0.0921485,-0.0991233,-0.0991233
4.18082,-0.109669,-0.0930953,-0.0930953
4.18482,-0.104996,-0.0923028,-0.0923028
4.18881,-0.0740478,-0.0941017,-0.0941017
4.19281,-0.0746525,-0.0951813,-0.0951813
4.1968,-0.100831,-0.0926042,-0.0926042
4.2008,-0.102367,-0.0857042,-0.0857042
4.20479,-0.0997053,-0.0910057,-0.0910057
4.20879,-0.0916295,-0.0889529,-0.0889529
4.21279,-0.0566967,-0.0847008,-0.0847008
4.21678,-0.111158,-0.0746773,-0.0746773
4.22078,-0.0602833,-0.0692587,-0.0692587
4.22478,-0.0710659,-0.0636748,-0.0636748
4.22877,-0.0322023,-0.0570939,-0.0570939
4.23277,-0.0617755,-0.0440439,-0.0440439
4.23676,-0.052542,-0.036029,-0.036029
4.24076,-0.0106305,-0.025684,-0.025684
4.24476,-0.0198078,-0.0196572,-0.0196572
4.24875,-0.00417898,-0.00901432,-0.00901432
4.25275,0.00134921,0.00354633,0.00354633
4.25674,0.00998547,0.0131514,0.0131514
4.26074,0.0127244,0.0255344,0.0255344
4.26474,0.0353825,0.0287701,0.0287701
4.26873,0.0566051,0.034456,0.034456
4.27273,0.0668729,0.0504664,0.0504664
4.27672,0.0184714,0.0535976,0.0535976
4.28072,0.0411499,0.068625,0.068625
4.28472,0.122059,0.0662069,0.0662069
4.28871,0.0346423,0.0639915,0.0639915
4.29271,0.140575,0.0684898,0.0684898
4.2967,0.0396785,0.0702876,0.0702876
4.3007,0.0513647,0.069292,0.069292
4.3047,0.0499599,0.0797119,0.0797119
4.30869,0.0537341,0.0696229,0.0696229
4.31269,0.11509,0.0746706,0.0746706
4.31668,0.107581,0.0876867,0.0876867
4.32068,0.0699516,0.0999606,0.0999606
4.32468,0.0750125,0.111672,0.111672
4.32867,0.142478,0.113089,0.113089
4.33267,0.135877,0.113332,0.113332
4.33666,0.135714,0.119199,0.119199
4.34066,0.12501,0.124004,0.124004
4.34466,0.109283,0.117817,0.117817
4.34865,0.111017,0.112119,0.112119
4.35265,0.108651,0.104527,0.104527
4.35664,0.0991651,0.0969273,0.0969273
4.36064,0.0959954,0.0972201,0.0972201
4.36464,0.0825666,0.0953223,0.0953223
4.36863,0.0718135,0.0925479,0.0925479
4.37263,0.111333,0.0933003,0.0933003
4.37662,0.0977322,0.0902588,0.0902588
4.38062,0.08923,0.0930561,0.0930561
4.38461,0.104431,0.0879814,0.0879814
4.38861,0.0747051,0.0776138,0.0776138
4.39261,0.102148,0.063604,0.063604
4.3966,0.0362909,0.051336,0.051336
4.4006,0.0387593,0.0440757,0.0440757
4.4046,-0.000336915,0.0342548,0.0342548
4.40859,0.00335468,0.0160181,0.0160181
4.41259,0.0536087,0.00509116,0.00509116
4.41658,0.00595922,-0.00260899,-0.00260899
4.42058,-0.0255095,-0.0053272,-0.0053272
4.42458,-0.0401974,-0.0103656,-0.0103656
4.42857,-0.0151417,-0.025766,-0.025766
4.43257,-0.0193644,-0.0356735,-0.0356735
4.43656,-0.0319141,-0.0405706,-0.0405706
4.44056,-0.0541939,-0.0439088,-0.0439088
4.44456,-0.0633932,-0.0523661,-0.0523661
4.44855,-0.0597896,-0.0607276,-0.0607276
4.45255,-0.0635648,-0.0676684,-0.0676684
4.45654,-0.0743428,-0.0709314,-0.0709314
4.46054,-0.0778947,-0.0773391,-0.0773391
4.46454,-0.0804997,-0.0792417,-0.0792417
4.46853,-0.0770353,-0.0801854,-0.0801854
4.47253,-0.108247,-0.090775,-0.090775
4.47652,-0.0731075,-0.097978,-0.097978
4.48052,-0.0701709,-0.105267,-0.105267
4.48452,-0.14847,-0.103076,-0.103076
4.48851,-0.128316,-0.100083,-0.100083
4.49251,-0.13152,-0.110564,-0.110564
4.4965,-0.0617027,-0.122473,-0.122473
4.5005,-0.0872917,-0.11036,-0.11036
4.5045,-0.146477,-0.101537,-0.101537
4.50849,-0.153536,-0.0945832,-0.0945832
4.51249,-0.0636773,-0.0984055,-0.0984055
4.51648,-0.0665559,-0.0971382,-0.0971382
4.52048,-0.0828411,-0.0851555,-0.0851555
4.52448,-0.0884593,-0.0741802,-0.0741802
4.52847,-0.0784204,-0.0771692,-0.0771692
4.53247,-0.0625983,-0.0774018,-0.0774018
4.53646,-0.0767093,-0.0748446,-0.0748446
4.54046,-0.0846002,-0.0703275,-0.0703275
4.54446,-0.0681841,-0.066226,-0.066226
4.54845,-0.0649405,-0.0654944,-0.0654944
4.55245,-0.0568393,-0.0595213,-0.0595213
4.55644,-0.0497105,-0.0522311,-0.0522311
4.56044,-0.0574768,-0.0424763,-0.0424763
4.56444,-0.0348976,-0.034945,-0.034945
4.56843,-0.0335691,-0.0303951,-0.0303951
4.57243,1.00E-04,-0.0225303,-0.0225303
4.57642,-0.0122215,-0.01186,-0.01186
4.58042,-0.02499,-0.00999807,-0.00999807
4.58442,0.00534307,-0.00408759,-0.00408759
4.58841,0.0172154,0.00137625,0.00137625
4.59241,-0.0218644,0.00983604,0.00983604
4.5964,0.00780431,0.0255459,0.0255459
4.6004,0.0383469,0.0305021,0.0305021
4.6044,0.046997,0.0313761,0.0313761
4.60839,0.0849788,0.0381726,0.0381726
4.61239,0.0400369,0.0446386,0.0446386
4.61638,0.0233332,0.0474113,0.0474113
4.62038,0.025711,0.0491411,0.0491411
4.62438,0.0530667,0.0517098,0.0517098
4.62837,0.0577558,0.0588732,0.0588732
4.63237,0.0591055,0.068565,0.068565
4.63636,0.102959,0.0778892,0.0778892
4.64036,0.0901808,0.0834904,0.0834904
4.64436,0.0911762,0.089872,0.089872
4.64835,0.09098,0.0936918,0.0936918
4.65235,0.0922753,0.0945431,0.0945431
4.65634,0.102427,0.092445,0.092445
4.66034,0.0858448,0.0906386,0.0906386
4.66434,0.108918,0.0931837,0.0931837
4.66833,0.0754941,0.0919634,0.0919634
4.67233,0.0785308,0.0871578,0.0871578
4.67632,0.108796,0.0819512,0.0819512
4.68032,0.0837333,0.0747362,0.0747362
4.68432,0.0687877,0.0752826,0.0752826
4.68831,0.0493984,0.0786533,0.0786533
4.69231,0.0584132,0.0693393,0.0693393
4.6963,0.0793188,0.0735009,0.0735009
4.7003,0.102126,0.0784795,0.0784795
4.7043,0.0435981,0.0839354,0.0839354
4.70829,0.112864,0.0825223,0.0825223
4.71229,0.103638,0.0785806,0.0785806
4.71628,0.0875894,0.0718335,0.0718335
4.72028,0.0485218,0.0691774,0.0691774
4.72428,0.0517265,0.0577163,0.0577163
4.72827,0.0548965,0.043879,0.043879
4.73227,0.0250056,0.0338222,0.0338222
4.73626,0.0326366,0.0272021,0.0272021
4.74026,0.00677627,0.0196819,0.0196819
4.74426,0.017192,0.0115579,0.0115579
4.74825,0.00218095,0.00467772,0.00467772
4.75225,-0.000914936,-0.00615083,-0.00615083
4.75624,-0.00197146,-0.0118225,-0.0118225
4.76024,-0.0231554,-0.0199753,-0.0199753
4.76424,-0.0431633,-0.0219773,-0.0219773
4.76823,-0.0329253,-0.0315053,-0.0315053
4.77223,-0.0398774,-0.037602,-0.037602
4.77622,-0.0118335,-0.0423832,-0.0423832
4.78022,-0.0676107,-0.0509899,-0.0509899
4.78422,-0.0446485,-0.0526015,-0.0526015
4.78821,-0.0566237,-0.0631844,-0.0631844
4.79221,-0.10341,-0.0784941,-0.0784941
4.7962,-0.0442062,-0.0749004,-0.0749004
4.8002,-0.113958,-0.0785302,-0.0785302
4.8042,-0.119001,-0.0780912,-0.0780912
4.80819,-0.0424549,-0.0764735,-0.0764735
4.81219,-0.070057,-0.0786061,-0.0786061
4.81618,-0.0535507,-0.0767795,-0.0767795
4.82018,-0.0920861,-0.0693185,-0.0693185
4.82418,-0.0591345,-0.0772861,-0.0772861
4.82817,-0.101172,-0.0809962,-0.0809962
4.83217,-0.0667739,-0.084797,-0.084797
4.83616,-0.0982283,-0.083754,-0.083754
4.84016,-0.0960277,-0.0873037,-0.0873037
4.84416,-0.0801564,-0.0845085,-0.0845085
4.84815,-0.0847854,-0.0858564,-0.0858564
4.85215,-0.0839819,-0.0837966,-0.0837966
4.85614,-0.0816057,-0.0816275,-0.0816275
4.86014,-0.0762092,-0.0798503,-0.0798503
4.86414,-0.0838102,-0.0772317,-0.0772317
4.86813,-0.0808435,-0.0758859,-0.0758859
4.87213,-0.0677162,-0.068363,-0.068363
4.87612,-0.0664554,-0.0617688,-0.0617688
4.88012,-0.0745611,-0.0525675,-0.0525675
4.88412,-0.0289452,-0.0412458,-0.0412458
4.88811,-0.0300501,-0.0300942,-0.0300942
4.89211,-0.0194011,-0.0178821,-0.0178821
4.8961,-0.00159113,-0.00435866,-0.00435866
4.9001,0.0103449,0.00376701,0.00376701
4.9041,0.0190293,0.00581555,0.00581555
4.90809,0.0201029,0.00483045,0.00483045
4.91209,0.0279345,0.00594492,0.00594492
4.91608,-0.0157103,0.00486568,0.00486568
4.92008,-0.0262969,0.00845831,0.00845831
4.92408,0.0062102,0.0123355,0.0123355
4.92807,0.0027902,0.0133386,0.0133386
4.93207,0.0441776,0.0215471,0.0215471
4.93606,0.0472434,0.031691,0.031691
4.94006,0.0349556,0.0386155,0.0386155
4.94406,0.0417498,0.0471014,0.0471014
4.94805,0.0447104,0.0495839,0.0495839
4.95205,0.0546812,0.0501837,0.0501837
4.95604,0.0621915,0.0570859,0.0570859
4.96004,0.0615556,0.0651343,0.0651343
4.96404,0.051442,0.0701511,0.0701511
4.96803,0.0832708,0.0733931,0.0733931
4.97203,0.0980889,0.0749867,0.0749867
4.97602,0.0798274,0.0771345,0.0771345
4.98002,0.0773758,0.0842778,0.0842778
4.98402,0.0733465,0.0862365,0.0862365
4.98801,0.0765904,0.0722238,0.0722238
4.99201,0.101445,0.0608199,0.0608199
4.996,0.0969814,0.0497662,0.0497662
5,2.122e-314,0,0
