t, ft, filtered ft Array, filtered ft Vector
2.07492,0.0778568,0.0611086,0.0611086
2.07892,-0.0934864,0.0250994,0.0250994
2.08292,-0.0227965,0.0155411,0.0155411
2.08691,0.0948196,0.000927497,0.000927497
2.09091,-0.0679205,-0.043931,-0.043931
2.0949,0.0352815,-0.0327947,-0.0327947
2.0989,-0.0172621,-0.0648229,-0.0648229
2.1029,-0.236153,-0.0941866,-0.0941866
2.10689,-0.0155319,-0.12536,-0.12536
2.11089,-0.246994,-0.181232,-0.181232
2.11489,-0.110726,-0.216885,-0.216885
2.11888,-0.286134,-0.228067,-0.228067
2.12288,-0.355821,-0.2612,-0.2612
2.12687,-0.266835,-0.27397,-0.27397
2.13087,-0.314426,-0.298829,-0.298829
2.13487,-0.247463,-0.303358,-0.303358
2.13886,-0.336388,-0.298759,-0.298759
2.14286,-0.284734,-0.305057,-0.305057
2.14685,-0.317838,-0.30256,-0.30256
2.15085,-0.323627,-0.320616,-0.320616
2.15485,-0.310922,-0.32598,-0.32598
2.15884,-0.29695,-0.342077,-0.342077
2.16284,-0.373854,-0.353874,-0.353874
2.16683,-0.373931,-0.343025,-0.343025
2.17083,-0.397418,-0.3311,-0.3311
2.17483,-0.400417,-0.345027,-0.345027
2.17882,-0.247682,-0.344848,-0.344848
2.18282,-0.227444,-0.3352,-0.3352
2.18681,-0.394443,-0.323829,-0.323829
2.19081,-0.372602,-0.320093,-0.320093
2.19481,-0.306395,-0.329384,-0.329384
2.1988,-0.317819,-0.333193,-0.333193
2.2028,-0.374266,-0.324741,-0.324741
2.20679,-0.312721,-0.287158,-0.287158
2.21079,-0.254105,-0.250293,-0.250293
2.21479,-0.33528,-0.230203,-0.230203
2.21878,-0.109519,-0.190719,-0.190719
2.22278,-0.0483435,-0.15645,-0.15645
2.22677,-0.177189,-0.125568,-0.125568
2.23077,-0.0978725,-0.0809894,-0.0809894
2.23477,-0.0728426,-0.0680224,-0.0680224
2.23876,-0.0379272,-0.0602404,-0.0602404
2.24276,-0.0232321,-0.0297945,-0.0297945
2.24675,-0.0187494,-0.00325682,-0.00325682
2.25075,0.00612981,0.010972,0.010972
2.25475,0.0359327,0.0317247,0.0317247
2.25874,0.0878911,0.0502829,0.0502829
2.26274,0.0267589,0.0698734,0.0698734
2.26673,0.107342,0.0898664,0.0898664
2.27073,0.106675,0.0917734,0.0917734
2.27473,0.118384,0.112704,0.112704
2.27872,0.146081,0.148716,0.148716
2.28272,0.0492816,0.181119,0.181119
2.28671,0.234408,0.193312,0.193312
2.29071,0.278841,0.211651,0.211651
2.29471,0.334164,0.246361,0.246361
2.2987,0.192024,0.282855,0.282855
2.3027,0.246756,0.298752,0.298752
2.30669,0.389049,0.308459,0.308459
2.31069,0.304739,0.303331,0.303331
2.31469,0.345691,0.334846,0.334846
2.31868,0.346786,0.35149,0.35149
2.32268,0.298273,0.335677,0.335677
2.32667,0.412627,0.331155,0.331155
2.33067,0.363265,0.322219,0.322219
2.33467,0.278355,0.316074,0.316074
2.33866,0.273088,0.315425,0.315425
2.34266,0.283138,0.294199,0.294199
2.34665,0.303772,0.276421,0.276421
2.35065,0.29373,0.279825,0.279825
2.35465,0.264044,0.285016,0.285016
2.35864,0.238822,0.264813,0.264813
2.36264,0.302179,0.246371,0.246371
2.36663,0.309425,0.243744,0.243744
2.37063,0.141717,0.244714,0.244714
2.37463,0.17468,0.231758,0.231758
2.37862,0.275342,0.22162,0.22162
2.38262,0.270833,0.208937,0.208937
2.38661,0.148132,0.183747,0.183747
2.39061,0.231209,0.155831,0.155831
2.39461,0.220641,0.129978,0.129978
2.3986,-0.0346065,0.114344,0.114344
2.4026,-0.0207329,0.0824248,0.0824248
2.40659,0.0943725,0.0336507,0.0336507
2.41059,0.161394,-0.00487094,-0.00487094
2.41459,-0.075304,-0.0130701,-0.0130701
2.41858,-0.110209,-0.0100893,-0.0100893
2.42258,-0.0490103,-0.0407195,-0.0407195
2.42657,-0.092001,-0.0746573,-0.0746573
2.43057,0.000133058,-0.0865917,-0.0865917
2.43457,-0.120039,-0.0938696,-0.0938696
2.43856,-0.0761708,-0.111984,-0.111984
2.44256,-0.158845,-0.12656,-0.12656
2.44655,-0.161155,-0.160142,-0.160142
2.45055,-0.175811,-0.175457,-0.175457
2.45455,-0.194034,-0.202381,-0.202381
2.45854,-0.234942,-0.220169,-0.220169
2.46254,-0.227245,-0.223279,-0.223279
2.46653,-0.264634,-0.245641,-0.245641
2.47053,-0.283363,-0.259024,-0.259024
2.47453,-0.18292,-0.273873,-0.273873
2.47852,-0.332348,-0.264208,-0.264208
2.48252,-0.287716,-0.257404,-0.257404
2.48651,-0.338883,-0.244193,-0.244193
2.49051,-0.159594,-0.260041,-0.260041
2.49451,-0.217007,-0.260252,-0.260252
2.4985,-0.190886,-0.254925,-0.254925
2.5025,-0.293855,-0.249008,-0.249008
2.50649,-0.333826,-0.276049,-0.276049
2.51049,-0.250421,-0.296551,-0.296551
2.51449,-0.297466,-0.296154,-0.296154
2.51848,-0.348884,-0.288278,-0.288278
2.52248,-0.360517,-0.265097,-0.265097
2.52647,-0.188111,-0.260241,-0.260241
2.53047,-0.238717,-0.24511,-0.24511
2.53447,-0.171562,-0.220935,-0.220935
2.53846,-0.216429,-0.192705,-0.192705
2.54246,-0.191546,-0.185677,-0.185677
2.54645,-0.179663,-0.169335,-0.169335
2.55045,-0.162905,-0.163384,-0.163384
2.55445,-0.138919,-0.136349,-0.136349
2.55844,-0.12432,-0.1202,-0.1202
2.56244,-0.129904,-0.100122,-0.100122
2.56643,-0.0271854,-0.0731562,-0.0731562
2.57043,-0.0785004,-0.0631706,-0.0631706
2.57443,-0.0391184,-0.0302159,-0.0302159
2.57842,0.0258537,-0.0227793,-0.0227793
2.58242,-0.0690193,-0.00675655,-0.00675655
2.58641,0.106363,0.0129664,0.0129664
2.59041,-0.0778483,0.0442578,0.0442578
2.59441,0.084974,0.0630837,0.0630837
2.5984,0.0595599,0.105134,0.105134
2.6024,0.179921,0.0971005,0.0971005
2.60639,0.157635,0.130461,0.130461
2.61039,0.225331,0.141523,0.141523
2.61439,0.0501305,0.167569,0.167569
2.61838,0.155678,0.164453,0.164453
2.62238,0.162403,0.177449,0.177449
2.62637,0.241883,0.183841,0.183841
2.63037,0.15811,0.211765,0.211765
2.63437,0.248609,0.22304,0.22304
2.63836,0.270071,0.236188,0.236188
2.64236,0.2456,0.235996,0.235996
2.64635,0.234602,0.24722,0.24722
2.65035,0.254444,0.244212,0.244212
2.65435,0.240538,0.243438,0.243438
2.65834,0.236674,0.254891,0.254891
2.66234,0.227558,0.247375,0.247375
2.66633,0.264649,0.257025,0.257025
2.67033,0.325771,0.257151,0.257151
2.67433,0.181987,0.257335,0.257335
2.67832,0.321996,0.250529,0.250529
2.68232,0.241421,0.258541,0.258541
2.68631,0.237963,0.260117,0.260117
2.69031,0.179911,0.250213,0.250213
2.69431,0.320734,0.242109,0.242109
2.6983,0.336805,0.218194,0.218194
2.7023,0.112661,0.205282,0.205282
2.70629,0.265264,0.197813,0.197813
2.71029,0.07402,0.170198,0.170198
2.71429,0.147579,0.14474,0.14474
2.71828,0.127627,0.142198,0.142198
2.72228,0.12743,0.116511,0.116511
2.72627,0.158597,0.117394,0.117394
2.73027,0.0948684,0.104227,0.104227
2.73427,0.0854548,0.0880349,0.0880349
2.73826,0.0802043,0.069538,0.069538
2.74226,0.0554059,0.0459157,0.0459157
2.74625,0.0142838,0.0298657,0.0298657
2.75025,-0.00204859,0.00842089,0.00842089
2.75425,-0.00675847,-0.0154326,-0.0154326
2.75824,-0.0174817,-0.032884,-0.032884
2.76224,-0.064659,-0.0519151,-0.0519151
2.76623,-0.0867704,-0.061394,-0.061394
2.77023,-0.0667537,-0.083198,-0.083198
2.77423,-0.118934,-0.113572,-0.113572
2.77822,-0.0684005,-0.131744,-0.131744
2.78222,-0.159387,-0.148169,-0.148169
2.78621,-0.230097,-0.179943,-0.179943
2.79021,-0.191866,-0.177647,-0.177647
2.79421,-0.201746,-0.201782,-0.201782
2.7982,-0.28917,-0.21692,-0.21692
2.8022,-0.102865,-0.21166,-0.21166
2.80619,-0.237344,-0.227617,-0.227617
2.81019,-0.265352,-0.241676,-0.241676
2.81419,-0.193278,-0.234185,-0.234185
2.81818,-0.303563,-0.260602,-0.260602
2.82218,-0.300159,-0.257002,-0.257002
2.82617,-0.23673,-0.255623,-0.255623
2.83017,-0.287788,-0.262977,-0.262977
2.83417,-0.212141,-0.254007,-0.254007
2.83816,-0.255699,-0.243803,-0.243803
2.84216,-0.244756,-0.242709,-0.242709
2.84615,-0.240777,-0.232244,-0.232244
2.85015,-0.228727,-0.237053,-0.237053
2.85415,-0.229076,-0.223796,-0.223796
2.85814,-0.214535,-0.212088,-0.212088
2.86214,-0.2458,-0.195497,-0.195497
2.86613,-0.162903,-0.176217,-0.176217
2.87013,-0.162797,-0.166507,-0.166507
2.87413,-0.12464,-0.140364,-0.140364
2.87812,-0.0937697,-0.12232,-0.12232
2.88212,-0.161103,-0.109301,-0.109301
2.88611,-0.0315331,-0.113263,-0.113263
2.89011,-0.119493,-0.0940244,-0.0940244
2.89411,-0.0717735,-0.0763817,-0.0763817
2.8981,-0.190526,-0.0697241,-0.0697241
2.9021,0.0100271,-0.0667384,-0.0667384
2.90609,0.0297289,-0.0534326,-0.0534326
2.91009,-0.1145,-0.0471211,-0.0471211
2.91409,-0.0106335,-0.015555,-0.015555
2.91808,-0.0263521,-0.00940906,-0.00940906
2.92208,-0.0275929,-0.00565115,-0.00565115
2.92607,0.030437,0.0287503,0.0287503
2.93007,0.0530487,0.049218,0.049218
2.93407,0.0560343,0.0686631,0.0686631
2.93806,0.12631,0.0918616,0.0918616
2.94206,0.13264,0.106731,0.106731
2.94605,0.109764,0.12156,0.12156
2.95005,0.134797,0.141897,0.141897
2.95405,0.134525,0.151045,0.151045
2.95804,0.15685,0.166422,0.166422
2.96204,0.198395,0.180204,0.180204
2.96603,0.190343,0.189128,0.189128
2.97003,0.240277,0.211724,0.211724
2.97403,0.206243,0.21562,0.21562
2.97802,0.197262,0.228869,0.228869
2.98202,0.292695,0.248613,0.248613
2.98601,0.184127,0.242749,0.242749
2.99001,0.291137,0.235418,0.235418
2.99401,0.328553,0.228675,0.228675
2.998,0.199225,0.22578,0.22578
3.002,0.154929,0.23711,0.23711
3.00599,0.150058,0.217993,0.217993
3.00999,0.272429,0.196941,0.196941
3.01399,0.263438,0.195138,0.195138
3.01798,0.157316,0.193775,0.193775
3.02198,0.181189,0.199,0.199
3.02597,0.18661,0.187589,0.187589
3.02997,0.145388,0.169446,0.169446
3.03397,0.186627,0.167255,0.167255
3.03796,0.192553,0.159689,0.159689
3.04196,0.136437,0.14876,0.14876
3.04595,0.141982,0.140196,0.140196
3.04995,0.128229,0.122142,0.122142
3.05395,0.110105,0.109416,0.109416
3.05794,0.0854371,0.106003,0.106003
3.06194,0.0602483,0.0888013,0.0888013
3.06593,0.103475,0.0793974,0.0793974
3.06993,0.112544,0.0547283,0.0547283
3.07393,0.0215712,0.0538919,0.0538919
3.07792,0.062401,0.0529129,0.0529129
3.08192,-0.0625784,0.0221539,0.0221539
3.08591,0.0795824,-0.0159663,-0.0159663
3.08991,0.0533955,-0.0185702,-0.0185702
3.09391,-0.111838,-0.034736,-0.034736
3.0979,-0.154298,-0.0333744,-0.0333744
3.1019,0.0033435,-0.051847,-0.051847
3.10589,-0.0507594,-0.0686462,-0.0686462
3.10989,-0.0530472,-0.0685016,-0.0685016
3.11389,-0.0497258,-0.0603925,-0.0603925
3.11788,-0.0641984,-0.0774045,-0.0774045
3.12188,-0.110826,-0.0917131,-0.0917131
3.12587,-0.0975338,-0.107249,-0.107249
3.12987,-0.115741,-0.126405,-0.126405
3.13387,-0.15092,-0.145386,-0.145386
3.13786,-0.161797,-0.157681,-0.157681
3.14186,-0.183816,-0.173658,-0.173658
3.14585,-0.197069,-0.183343,-0.183343
3.14985,-0.196893,-0.186379,-0.186379
3.15385,-0.209373,-0.196936,-0.196936
3.15784,-0.183536,-0.203633,-0.203633
3.16184,-0.172169,-0.205477,-0.205477
3.16583,-0.235695,-0.204267,-0.204267
3.16983,-0.230697,-0.19375,-0.19375
3.17383,-0.209979,-0.20334,-0.20334
3.17782,-0.188417,-0.197116,-0.197116
3.18182,-0.13576,-0.176043,-0.176043
3.18581,-0.250663,-0.162352,-0.162352
3.18981,-0.128604,-0.144402,-0.144402
3.19381,-0.088182,-0.15058,-0.15058
3.1978,-0.134857,-0.141677,-0.141677
3.2018,-0.0843296,-0.128023,-0.128023
3.20579,-0.231663,-0.117175,-0.117175
3.20979,-0.0734411,-0.109026,-0.109026
3.21379,-0.155084,-0.0981622,-0.0981622
3.21778,-0.0526671,-0.0942494,-0.0942494
3.22178,-0.0311397,-0.0669971,-0.0669971
3.22577,-0.0588113,-0.0656676,-0.0656676
3.22977,-0.0569397,-0.0501775,-0.0501775
3.23377,-0.0408971,-0.0455841,-0.0455841
3.23776,-0.0641344,-0.0413386,-0.0413386
3.24176,-0.046653,-0.0301143,-0.0301143
3.24575,-0.0205132,-0.0201389,-0.0201389
3.24975,-0.00142135,-0.00696958,-0.00696958
3.25375,0.0197583,0.01631,0.01631
3.25774,0.0128884,0.0298922,0.0298922
3.26174,0.0512881,0.0370577,0.0370577
3.26573,0.098823,0.0571878,0.0571878
3.26973,0.0484223,0.0625499,0.0625499
3.27373,0.0296448,0.0762462,0.0762462
3.27772,0.13949,0.0788332,0.0788332
3.28172,0.0572925,0.0893455,0.0893455
3.28571,0.108763,0.0955135,0.0955135
3.28971,0.069397,0.11408,0.11408
3.29371,0.172409,0.121282,0.121282
3.2977,0.0915985,0.135595,0.135595
3.3017,0.159612,0.154626,0.154626
3.30569,0.189905,0.159263,0.159263
3.30969,0.157481,0.152836,0.152836
3.31369,0.241978,0.169986,0.169986
3.31768,0.101859,0.172163,0.172163
3.32168,0.127417,0.171146,0.171146
3.32567,0.211652,0.17292,0.17292
3.32967,0.174849,0.164236,0.164236
3.33367,0.182787,0.17535,0.17535
3.33766,0.169898,0.182572,0.182572
3.34166,0.18119,0.178597,0.178597
3.34565,0.179657,0.17522,0.17522
3.34965,0.17797,0.171235,0.171235
3.35365,0.18383,0.174157,0.174157
3.35764,0.151205,0.166945,0.166945
3.36164,0.154892,0.168227,0.168227
3.36563,0.190354,0.166835,0.166835
3.36963,0.130708,0.160149,0.160149
3.37363,0.188628,0.145347,0.145347
3.37762,0.168224,0.144976,0.144976
3.38162,0.137027,0.126702,0.126702
3.38561,0.0475975,0.106189,0.106189
3.38961,0.152291,0.0855571,0.0855571
3.39361,0.0624393,0.0553447,0.0553447
3.3976,-0.0128871,0.0490235,0.0490235
3.4016,0.0442076,0.0528171,0.0528171
3.40559,-0.0432632,0.0368297,0.0368297
3.40959,0.0927794,0.022503,0.022503
3.41359,0.0741522,0.0275207,0.0275207
3.41758,0.0403798,0.0176862,0.0176862
3.42158,-0.0378481,0.0155944,0.0155944
3.42557,0.0222372,-0.012304,-0.012304
3.42957,-0.0246338,-0.0373799,-0.0373799
3.43357,-0.0579056,-0.0559715,-0.0559715
3.43756,-0.10251,-0.0654978,-0.0654978
3.44156,-0.101379,-0.0863454,-0.0863454
3.44555,-0.0897617,-0.0975464,-0.0975464
3.44955,-0.104532,-0.108174,-0.108174
3.45355,-0.123696,-0.114859,-0.114859
3.45754,-0.103041,-0.121507,-0.121507
3.46154,-0.132302,-0.127067,-0.127067
3.46553,-0.149299,-0.129426,-0.129426
3.46953,-0.147917,-0.136811,-0.136811
3.47353,-0.128681,-0.141461,-0.141461
3.47752,-0.121047,-0.137733,-0.137733
3.48152,-0.17539,-0.152015,-0.152015
3.48551,-0.135594,-0.14389,-0.14389
3.48951,-0.106202,-0.144338,-0.144338
3.49351,-0.24927,-0.16218,-0.16218
3.4975,-0.0910474,-0.172577,-0.172577
3.5015,-0.131816,-0.173159,-0.173159
3.50549,-0.245941,-0.181567,-0.181567
3.50949,-0.24817,-0.161901,-0.161901
3.51349,-0.139663,-0.169269,-0.169269
3.51748,-0.16506,-0.163937,-0.163937
