t, ft, filtered ft Array, filtered ft Vector
3.50549,-0.241577,-0.157347,-0.157347
3.50949,-0.224958,-0.153633,-0.153633
3.51349,-0.161444,-0.149276,-0.149276
3.51748,-0.178122,-0.146872,-0.146872
3.52148,-0.116642,-0.144071,-0.144071
3.52547,-0.185682,-0.138712,-0.138712
3.52947,-0.155001,-0.134022,-0.134022
3.53347,-0.149804,-0.129218,-0.129218
3.53746,-0.117479,-0.121454,-0.121454
3.54146,-0.108408,-0.119288,-0.119288
3.54545,-0.122371,-0.106239,-0.106239
3.54945,-0.101439,-0.0912225,-0.0912225
3.55345,-0.0840766,-0.0820343,-0.0820343
3.55744,-0.0845403,-0.0695069,-0.0695069
3.56144,-0.0818122,-0.0615546,-0.0615546
3.56543,-0.0463879,-0.054899,-0.054899
3.56943,-0.000887626,-0.0445469,-0.0445469
3.57343,-0.0541516,-0.0363203,-0.0363203
3.57742,0.0204371,-0.0276604,-0.0276604
3.58142,-0.0704336,-0.0165545,-0.0165545
3.58541,0.033764,-0.00521734,-0.00521734
3.58941,0.0737668,0.00546769,0.00546769
3.59341,-0.0320079,0.0162306,0.0162306
3.5974,0.101633,0.0282127,0.0282127
3.6014,-0.0111226,0.0397486,0.0397486
3.60539,0.0231245,0.0502275,0.0502275
3.60939,0.0317121,0.0596904,0.0596904
3.61339,0.0177572,0.067511,0.067511
3.61738,0.0320538,0.0777697,0.0777697
3.62138,0.115745,0.0845634,0.0845634
3.62537,0.129673,0.0963672,0.0963672
3.62937,0.102015,0.100977,0.100977
3.63337,0.124583,0.106284,0.106284
3.63736,0.167547,0.114899,0.114899
3.64136,0.157713,0.116126,0.116126
3.64535,0.138244,0.122098,0.122098
3.64935,0.152335,0.130978,0.130978
3.65335,0.163343,0.13298,0.13298
3.65734,0.161282,0.137474,0.137474
3.66134,0.163106,0.141599,0.141599
3.66533,0.177445,0.139466,0.139466
3.66933,0.130574,0.140993,0.140993
3.67333,0.185221,0.143797,0.143797
3.67732,0.148893,0.14312,0.14312
3.68132,0.1274,0.137774,0.137774
3.68531,0.114286,0.132667,0.132667
3.68931,0.209621,0.128176,0.128176
3.69331,0.0737373,0.124715,0.124715
3.6973,0.112144,0.118432,0.118432
3.7013,0.118664,0.111617,0.111617
3.70529,0.0709587,0.10444,0.10444
3.70929,0.161743,0.0960183,0.0960183
3.71329,0.160891,0.0894603,0.0894603
3.71728,0.110365,0.0800361,0.0800361
3.72128,0.0552849,0.0703454,0.0703454
3.72527,0.0504727,0.0621185,0.0621185
3.72927,0.0439341,0.0526646,0.0526646
3.73327,0.0796441,0.0381986,0.0381986
3.73726,0.0314,0.0301038,0.0301038
3.74126,0.0181796,0.0216478,0.0216478
3.74525,0.0123752,0.0107308,0.0107308
3.74925,0.000597273,0.00197277,0.00197277
3.75325,-0.00714532,-0.0123639,-0.0123639
3.75724,-0.0126859,-0.027495,-0.027495
3.76124,-0.0546115,-0.0378907,-0.0378907
3.76523,-0.0453649,-0.0501492,-0.0501492
3.76923,-0.0842471,-0.0620102,-0.0620102
3.77323,-0.0941633,-0.0706797,-0.0706797
3.77722,-0.0962535,-0.0782163,-0.0782163
3.78122,-0.0654332,-0.0847918,-0.0847918
3.78521,-0.110594,-0.0947143,-0.0947143
3.78921,-0.112959,-0.103273,-0.103273
3.79321,-0.139328,-0.11075,-0.11075
3.7972,-0.156863,-0.117896,-0.117896
3.8012,-0.107945,-0.123473,-0.123473
3.80519,-0.202142,-0.127286,-0.127286
3.80919,-0.19861,-0.13176,-0.13176
3.81319,-0.138126,-0.133981,-0.133981
3.81718,-0.0786241,-0.135829,-0.135829
3.82118,-0.106686,-0.137484,-0.137484
3.82517,-0.190192,-0.138923,-0.138923
3.82917,-0.16736,-0.139198,-0.139198
3.83317,-0.156416,-0.137848,-0.137848
3.83716,-0.15722,-0.133854,-0.133854
3.84116,-0.129795,-0.129401,-0.129401
3.84515,-0.134675,-0.128303,-0.128303
3.84915,-0.139329,-0.123675,-0.123675
3.85315,-0.130881,-0.1195,-0.1195
3.85714,-0.132979,-0.114326,-0.114326
3.86114,-0.130999,-0.115841,-0.115841
3.86513,-0.0956571,-0.110358,-0.110358
3.86913,-0.11637,-0.104956,-0.104956
3.87313,-0.08462,-0.0986895,-0.0986895
3.87712,-0.055455,-0.0888926,-0.0888926
3.88112,-0.0633381,-0.0832455,-0.0832455
3.88511,-0.0848784,-0.0776446,-0.0776446
3.88911,-0.104964,-0.0682638,-0.0682638
3.89311,-0.110927,-0.0588614,-0.0588614
3.8971,-0.0294762,-0.0505984,-0.0505984
3.9011,-0.11044,-0.0405026,-0.0405026
3.90509,0.00845578,-0.0308716,-0.0308716
3.90909,-0.0767416,-0.0224755,-0.0224755
3.91309,-0.0357731,-0.0129887,-0.0129887
3.91708,0.0493199,-0.00458097,-0.00458097
3.92108,-0.0386312,0.00284525,0.00284525
3.92507,-0.0121769,0.0122681,0.0122681
3.92907,0.062322,0.0216124,0.0216124
3.93307,0.0581204,0.031112,0.031112
3.93706,0.0426436,0.0419951,0.0419951
3.94106,0.0790329,0.047995,0.047995
3.94505,0.0712519,0.0595454,0.0595454
3.94905,0.0806598,0.0664009,0.0664009
3.95305,0.0828527,0.0774273,0.0774273
3.95704,0.0919422,0.0849424,0.0849424
3.96104,0.100496,0.0866703,0.0866703
3.96503,0.134542,0.0942038,0.0942038
3.96903,0.11135,0.0980813,0.0980813
3.97303,0.0945292,0.10008,0.10008
3.97702,0.117618,0.10354,0.10354
3.98102,0.0965215,0.105435,0.105435
3.98501,0.132117,0.107341,0.107341
3.98901,0.152423,0.109707,0.109707
3.99301,0.154813,0.110936,0.110936
3.997,0.122043,0.111239,0.111239
4.001,0.0856055,0.111118,0.111118
4.00499,0.119573,0.110274,0.110274
4.00899,0.0692509,0.107637,0.107637
4.01299,0.104296,0.105899,0.105899
4.01698,0.130773,0.103817,0.103817
4.02098,0.0824395,0.101051,0.101051
4.02497,0.119063,0.0993261,0.0993261
4.02897,0.120936,0.094475,0.094475
4.03297,0.106473,0.0896167,0.0896167
4.03696,0.0892238,0.0819472,0.0819472
4.04096,0.0893991,0.0771858,0.0771858
4.04496,0.082761,0.0737484,0.0737484
4.04895,0.079173,0.0664175,0.0664175
4.05295,0.0748582,0.0597347,0.0597347
4.05694,0.0507897,0.0504647,0.0504647
4.06094,0.0595411,0.0426534,0.0426534
4.06493,0.060298,0.0367392,0.0367392
4.06893,0.0302446,0.0289718,0.0289718
4.07293,0.0503985,0.0202675,0.0202675
4.07692,-0.00624664,0.0127949,0.0127949
4.08092,0.0220521,0.00350128,0.00350128
4.08492,0.0134201,-0.0045886,-0.0045886
4.08891,-0.0343754,-0.0113304,-0.0113304
4.09291,-0.0710873,-0.0209131,-0.0209131
4.0969,-0.0903742,-0.0291611,-0.0291611
4.1009,-0.0332643,-0.0373252,-0.0373252
4.1049,-0.041759,-0.0455404,-0.0455404
4.10889,-0.0440534,-0.0539869,-0.0539869
4.11289,-0.0618551,-0.0614099,-0.0614099
4.11688,-0.05045,-0.0698771,-0.0698771
4.12088,-0.105943,-0.0756674,-0.0756674
4.12488,-0.0804886,-0.0834396,-0.0834396
4.12887,-0.0588167,-0.0887122,-0.0887122
4.13287,-0.122064,-0.0946733,-0.0946733
4.13686,-0.0983486,-0.0961761,-0.0961761
4.14086,-0.120658,-0.0972613,-0.0972613
4.14486,-0.112978,-0.0997604,-0.0997604
4.14885,-0.117079,-0.104874,-0.104874
4.15285,-0.125637,-0.109819,-0.109819
4.15684,-0.127415,-0.109329,-0.109329
4.16084,-0.127842,-0.108768,-0.108768
4.16483,-0.141164,-0.10658,-0.10658
4.16883,-0.0973041,-0.104539,-0.104539
4.17283,-0.159559,-0.105927,-0.105927
4.17682,-0.102645,-0.105447,-0.105447
4.18082,-0.113163,-0.104081,-0.104081
4.18482,-0.0857459,-0.10262,-0.10262
4.18881,-0.149148,-0.0977585,-0.0977585
4.19281,-0.147899,-0.0928956,-0.0928956
4.1968,-0.0515705,-0.0890712,-0.0890712
4.2008,-0.0386601,-0.0837662,-0.0837662
4.20479,-0.0600035,-0.0782916,-0.0782916
4.20879,-0.0376227,-0.0716076,-0.0716076
4.21279,-0.0879568,-0.0665943,-0.0665943
4.21678,-0.111997,-0.0584633,-0.0584633
4.22078,-0.0696615,-0.0533611,-0.0533611
4.22478,-0.0899621,-0.0451747,-0.0451747
4.22877,-0.0108922,-0.0381645,-0.0381645
4.23277,-0.0149588,-0.0293585,-0.0293585
4.23676,-0.0453238,-0.017728,-0.017728
4.24076,-0.0160106,-0.012109,-0.012109
4.24476,-0.0128749,-0.00630256,-0.00630256
4.24875,-0.000800701,0.00118153,0.00118153
4.25275,0.00797625,0.00533879,0.00533879
4.25674,0.0111921,0.0122319,0.0122319
4.26074,0.00449936,0.0222127,0.0222127
4.26474,0.0587527,0.0311145,0.0311145
4.26873,0.0614682,0.0426371,0.0426371
4.27273,0.035778,0.0471706,0.0471706
4.27672,0.0963406,0.0518069,0.0518069
4.28072,0.0664292,0.0581969,0.0581969
4.28472,0.0832743,0.0651306,0.0651306
4.28871,0.0971624,0.0721575,0.0721575
4.29271,0.0496797,0.0781067,0.0781067
4.2967,0.0567993,0.083755,0.083755
4.3007,0.097599,0.0890709,0.0890709
4.3047,0.117276,0.0941654,0.0941654
4.30869,0.152013,0.096563,0.096563
4.31269,0.0843111,0.0988208,0.0988208
4.31668,0.0824038,0.10148,0.10148
4.32068,0.0888655,0.10117,0.10117
4.32468,0.129598,0.102324,0.102324
4.32867,0.134689,0.102306,0.102306
4.33267,0.124133,0.10019,0.10019
4.33666,0.12659,0.101648,0.101648
4.34066,0.122826,0.103836,0.103836
4.34466,0.111485,0.100793,0.100793
4.34865,0.109102,0.0968349,0.0968349
4.35265,0.108883,0.0913396,0.0913396
4.35664,0.0916155,0.0880988,0.0880988
4.36064,0.0898388,0.0853627,0.0853627
4.36464,0.0906621,0.0802384,0.0802384
4.36863,0.0828972,0.07357,0.07357
4.37263,0.05273,0.0666638,0.0666638
4.37662,0.0802884,0.0592071,0.0592071
4.38062,0.102742,0.0539417,0.0539417
4.38461,0.0337068,0.0454552,0.0454552
4.38861,0.0341526,0.0388604,0.0388604
4.39261,0.0366121,0.0321244,0.0321244
4.3966,0.016255,0.025421,0.025421
4.4006,0.0249453,0.0182939,0.0182939
4.4046,-0.0187455,0.0112043,0.0112043
4.40859,-0.0104392,0.00407897,0.00407897
4.41259,-0.0103397,-0.0031455,-0.0031455
4.41658,-0.0324571,-0.00923328,-0.00923328
4.42058,0.0160165,-0.0161637,-0.0161637
4.42458,-0.0553904,-0.0243958,-0.0243958
4.42857,-0.0270072,-0.0308192,-0.0308192
4.43257,-0.0323544,-0.0380942,-0.0380942
4.43656,-0.0318883,-0.045384,-0.045384
4.44056,-0.0580532,-0.051697,-0.051697
4.44456,-0.059042,-0.0586213,-0.0586213
4.44855,-0.0589706,-0.0630139,-0.0630139
4.45255,-0.0688166,-0.0681934,-0.0681934
4.45654,-0.0751134,-0.072859,-0.072859
4.46054,-0.0652496,-0.0747047,-0.0747047
4.46454,-0.0701329,-0.081885,-0.081885
4.46853,-0.101185,-0.0826125,-0.0826125
4.47253,-0.118622,-0.0876714,-0.0876714
4.47652,-0.116473,-0.0928388,-0.0928388
4.48052,-0.116319,-0.0944541,-0.0944541
4.48452,-0.120465,-0.0953047,-0.0953047
4.48851,-0.110989,-0.0959203,-0.0959203
4.49251,-0.11921,-0.0961986,-0.0961986
4.4965,-0.108317,-0.0965108,-0.0965108
4.5005,-0.0712166,-0.0968618,-0.0968618
4.5045,-0.13477,-0.0972111,-0.0972111
4.50849,-0.0706673,-0.0969207,-0.0969207
4.51249,-0.133245,-0.0948639,-0.0948639
4.51648,-0.140869,-0.0911516,-0.0911516
4.52048,-0.0658097,-0.087504,-0.087504
4.52448,-0.0759168,-0.0827963,-0.0827963
4.52847,-0.0719693,-0.0790064,-0.0790064
4.53247,-0.0648135,-0.0742554,-0.0742554
4.53646,-0.0753744,-0.0681157,-0.0681157
4.54046,-0.0824828,-0.0617137,-0.0617137
4.54446,-0.0725862,-0.0562497,-0.0562497
4.54845,-0.0640343,-0.0508176,-0.0508176
4.55245,-0.0579921,-0.0463962,-0.0463962
4.55644,-0.0406645,-0.0400044,-0.0400044
4.56044,-0.0398723,-0.0324822,-0.0324822
4.56444,-0.017459,-0.0253489,-0.0253489
4.56843,-0.0408774,-0.0178525,-0.0178525
4.57243,-0.0112174,-0.0132921,-0.0132921
4.57642,0.00972531,-0.00893687,-0.00893687
4.58042,0.0261244,-0.00277394,-0.00277394
4.58442,0.0435271,0.00463118,0.00463118
4.58841,-0.020695,0.0123922,0.0123922
4.59241,0.0221809,0.019461,0.019461
4.5964,0.000983043,0.026156,0.026156
4.6004,0.0170987,0.0325038,0.0325038
4.6044,0.0839875,0.0388526,0.0388526
4.60839,0.0815087,0.0440477,0.0440477
4.61239,0.0237998,0.0503772,0.0503772
4.61638,0.0266455,0.0550482,0.0550482
4.62038,0.0540471,0.0587481,0.0587481
4.62438,0.0730247,0.0611817,0.0611817
4.62837,0.0903947,0.06281,0.06281
4.63237,0.084411,0.0695898,0.0695898
4.63636,0.082603,0.0743986,0.0743986
4.64036,0.0926392,0.0790266,0.0790266
4.64436,0.0934516,0.0833776,0.0833776
4.64835,0.0916397,0.0827171,0.0827171
4.65235,0.092042,0.0839549,0.0839549
4.65634,0.086874,0.084424,0.084424
4.66034,0.0874219,0.0885888,0.0885888
4.66434,0.0772301,0.0913768,0.0913768
4.66833,0.0777225,0.090375,0.090375
4.67233,0.12168,0.087533,0.087533
4.67632,0.123167,0.0858377,0.0858377
4.68032,0.0981704,0.0830679,0.0830679
4.68432,0.10847,0.082144,0.082144
4.68831,0.0701157,0.0797751,0.0797751
4.69231,0.107504,0.0765365,0.0765365
4.6963,0.0336511,0.0727332,0.0727332
4.7003,0.114105,0.0690789,0.0690789
4.7043,0.112596,0.0654049,0.0654049
4.70829,0.0519877,0.0618589,0.0618589
4.71229,0.0307107,0.0581225,0.0581225
4.71628,0.0488114,0.0515225,0.0515225
4.72028,0.0244356,0.0453152,0.0453152
4.72428,0.0732374,0.0396851,0.0396851
4.72827,0.043706,0.033945,0.033945
4.73227,0.0236282,0.0276228,0.0276228
4.73626,0.0121731,0.0191023,0.0191023
4.74026,0.0101331,0.0155257,0.0155257
4.74426,0.0102685,0.00734813,0.00734813
4.74825,0.0027645,-0.000813503,-0.000813503
4.75225,-0.000741703,-0.00513918,-0.00513918
4.75624,-0.0169206,-0.0102996,-0.0102996
4.76024,-0.00718685,-0.0169567,-0.0169567
4.76424,-0.0200614,-0.0226966,-0.0226966
4.76823,-0.0120726,-0.0282378,-0.0282378
4.77223,-0.0626489,-0.0349596,-0.0349596
4.77622,-0.0714281,-0.0406222,-0.0406222
4.78022,-0.0414579,-0.0440786,-0.0440786
4.78422,-0.0576236,-0.0480257,-0.0480257
4.78821,-0.058798,-0.0540008,-0.0540008
4.79221,-0.0388515,-0.0585802,-0.0585802
4.7962,-0.0776589,-0.061944,-0.061944
4.8002,-0.0909871,-0.0650164,-0.0650164
4.8042,-0.0961029,-0.0689918,-0.0689918
4.80819,-0.0431275,-0.0720746,-0.0720746
4.81219,-0.0974505,-0.075318,-0.075318
4.81618,-0.0952865,-0.076168,-0.076168
4.82018,-0.0604115,-0.0763374,-0.0763374
4.82418,-0.0727562,-0.0787483,-0.0787483
4.82817,-0.115209,-0.0802272,-0.0802272
4.83217,-0.0934018,-0.0794793,-0.0794793
4.83616,-0.0713824,-0.0808467,-0.0808467
4.84016,-0.0814413,-0.0788084,-0.0788084
4.84416,-0.0906698,-0.0754987,-0.0754987
4.84815,-0.0848011,-0.0712669,-0.0712669
4.85215,-0.0801837,-0.0715501,-0.0715501
4.85614,-0.0804977,-0.0666579,-0.0666579
4.86014,-0.0749869,-0.0638872,-0.0638872
4.86414,-0.0920853,-0.0609337,-0.0609337
4.86813,-0.0886818,-0.0563174,-0.0563174
4.87213,-0.043092,-0.0521062,-0.0521062
4.87612,-0.0675674,-0.046046,-0.046046
4.88012,-0.0348543,-0.0409384,-0.0409384
4.88412,-0.0214828,-0.0365358,-0.0365358
4.88811,-0.00723518,-0.03089,-0.03089
4.89211,-0.0490755,-0.025907,-0.025907
4.8961,0.00528698,-0.0204063,-0.0204063
4.9001,-0.0371017,-0.0147427,-0.0147427
4.9041,0.0016122,-0.00937879,-0.00937879
4.90809,0.0241848,-0.00283568,-0.00283568
4.91209,-0.0267745,0.00374869,0.00374869
4.91608,0.0338643,0.00872579,0.00872579
4.92008,0.0358766,0.0148183,0.0148183
4.92408,0.0110128,0.0203485,0.0203485
4.92807,0.0278919,0.023944,0.023944
4.93207,0.0198414,0.026929,0.026929
4.93606,0.0353319,0.0339476,0.0339476
4.94006,0.0384377,0.0385255,0.0385255
4.94406,0.0376554,0.0438792,0.0438792
4.94805,0.0453201,0.0474804,0.0474804
4.95205,0.0495899,0.0507226,0.0507226
4.95604,0.0614271,0.0549881,0.0549881
4.96004,0.0603747,0.0533756,0.0533756
4.96404,0.0812802,0.0516672,0.0516672
4.96803,0.0540229,0.0511427,0.0511427
4.97203,0.0554503,0.0498145,0.0498145
4.97602,0.0983146,0.0488697,0.0488697
4.98002,0.101423,0.0471873,0.0471873
4.98402,0.0753252,0.0453569,0.0453569
4.98801,0.0772379,0.0435638,0.0435638
4.99201,0.0922714,0.0414057,0.0414057
4.996,0.0628014,0.0390442,0.0390442
5,2.122e-314,0,0
